sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.08,0.64,0.2438095238095238,0.68,0.33,0.8200000000000001,0.75,0.7000000000000001,No counterfactual,8,21
0.12,0.64,0.2438095238095238,0.68,0.33,0.8200000000000001,0.75,0.7000000000000001,No counterfactual,8,21
0.16,0.64,0.2438095238095238,0.68,0.33,0.8200000000000001,0.75,0.7000000000000001,No counterfactual,8,21
0.2,0.64,0.2438095238095238,0.68,0.33,0.8200000000000001,0.75,0.7000000000000001,No counterfactual,8,21
0.2,0.4,0.1523809523809524,0.68,0.59,0.7000000000000001,0.47,0.6900000000000001,No counterfactual,8,21
0.24,0.4,0.1523809523809524,0.68,0.59,0.7000000000000001,0.47,0.6900000000000001,No counterfactual,8,21
0.28,0.4,0.1523809523809524,0.68,0.59,0.7000000000000001,0.47,0.6900000000000001,No counterfactual,8,21
0.32,0.4,0.1523809523809524,0.68,0.59,0.7000000000000001,0.47,0.6900000000000001,No counterfactual,8,21
0.36,0.4,0.1523809523809524,0.68,0.59,0.7000000000000001,0.47,0.6900000000000001,No counterfactual,8,21
0.4,0.4,0.1523809523809524,0.68,0.59,0.7000000000000001,0.47,0.6900000000000001,No counterfactual,8,21
0.44,0.4,0.1523809523809524,0.68,0.59,0.7000000000000001,0.47,0.6900000000000001,No counterfactual,8,21
0.2,0.68,0.259047619047619,0.44,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.24,0.64,0.2438095238095238,0.44,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.24,0.64,0.2438095238095238,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.28,0.6,0.22857142857142854,0.44,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.28,0.6,0.22857142857142854,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.32,0.56,0.21333333333333335,0.44,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.32,0.56,0.21333333333333335,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.36,0.52,0.1980952380952381,0.44,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.36,0.52,0.1980952380952381,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.36,0.52,0.1980952380952381,0.52,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.4,0.48,0.18285714285714283,0.44,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.4,0.48,0.18285714285714283,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.4,0.48,0.18285714285714283,0.52,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.44,0.44,0.1676190476190476,0.44,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.44,0.44,0.1676190476190476,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.44,0.44,0.1676190476190476,0.52,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.44,0.44,0.1676190476190476,0.56,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.48,0.4,0.1523809523809524,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.48,0.4,0.1523809523809524,0.52,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.48,0.4,0.1523809523809524,0.56,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.52,0.36,0.13714285714285712,0.48,0.58,0.72,0.33,0.6,No counterfactual,8,21
0.52,0.36,0.13714285714285712,0.52,0.58,0.72,0.33,0.6,No counterfactual,8,21
