sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.36,0.56,0.2657627118644068,0.64,0.84,0.58,0.33,0.86,No counterfactual,476,1003
0.32,0.48,0.22779661016949151,0.72,0.76,0.59,0.54,0.89,No counterfactual,476,1003
0.32,0.56,0.2657627118644068,0.68,0.76,0.59,0.54,0.89,No counterfactual,476,1003
0.36,0.48,0.22779661016949151,0.72,0.76,0.59,0.54,0.89,No counterfactual,476,1003
0.4,0.48,0.22779661016949151,0.72,0.76,0.59,0.54,0.89,No counterfactual,476,1003
0.4,0.44,0.2088135593220339,0.76,0.8,0.53,0.88,0.76,No counterfactual,476,1003
0.44,0.44,0.2088135593220339,0.76,0.8,0.53,0.88,0.76,No counterfactual,476,1003
0.12,0.72,0.3416949152542373,0.56,0.56,0.8,0.58,0.77,No counterfactual,476,1003
0.16,0.72,0.3416949152542373,0.56,0.56,0.8,0.58,0.77,No counterfactual,476,1003
0.4,0.32,0.15186440677966104,0.76,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.44,0.32,0.15186440677966104,0.76,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.48,0.24,0.11389830508474576,0.8,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.48,0.32,0.15186440677966104,0.76,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.52,0.24,0.11389830508474576,0.8,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.52,0.32,0.15186440677966104,0.76,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.56,0.24,0.11389830508474576,0.8,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.56,0.32,0.15186440677966104,0.76,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.6,0.24,0.11389830508474576,0.8,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.64,0.24,0.11389830508474576,0.8,0.7000000000000001,0.67,0.58,0.8,No counterfactual,476,1003
0.24,0.48,0.22779661016949151,0.72,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.28,0.48,0.22779661016949151,0.72,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.32,0.4,0.18983050847457628,0.76,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.32,0.48,0.22779661016949151,0.72,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.36,0.4,0.18983050847457628,0.76,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.36,0.48,0.22779661016949151,0.72,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.4,0.32,0.15186440677966104,0.8,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.4,0.4,0.18983050847457628,0.76,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.4,0.48,0.22779661016949151,0.72,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.44,0.32,0.15186440677966104,0.8,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.44,0.4,0.18983050847457628,0.76,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.48,0.32,0.15186440677966104,0.8,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.48,0.4,0.18983050847457628,0.76,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.52,0.32,0.15186440677966104,0.8,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.56,0.32,0.15186440677966104,0.8,0.7000000000000001,0.68,0.66,0.86,No counterfactual,476,1003
0.48,0.24,0.11389830508474576,0.8,0.6900000000000001,0.6900000000000001,0.37,0.87,No counterfactual,476,1003
0.52,0.24,0.11389830508474576,0.8,0.6900000000000001,0.6900000000000001,0.37,0.87,No counterfactual,476,1003
0.56,0.16,0.07593220338983052,0.84,0.6900000000000001,0.6900000000000001,0.37,0.87,No counterfactual,476,1003
0.56,0.24,0.11389830508474576,0.8,0.6900000000000001,0.6900000000000001,0.37,0.87,No counterfactual,476,1003
0.6,0.16,0.07593220338983052,0.84,0.6900000000000001,0.6900000000000001,0.37,0.87,No counterfactual,476,1003
0.6,0.24,0.11389830508474576,0.8,0.6900000000000001,0.6900000000000001,0.37,0.87,No counterfactual,476,1003
