sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.64,0.16,0.06153846153846154,0.92,0.75,0.24,0.84,0.97,No counterfactual,15,39
0.72,0.08,0.03076923076923077,0.96,0.75,0.24,0.84,0.97,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.67,0.66,0.25,0.97,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.67,0.66,0.25,0.97,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.67,0.66,0.25,0.97,No counterfactual,15,39
0.64,0.04,0.015384615384615385,0.96,0.67,0.66,0.25,0.97,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.67,0.66,0.25,0.97,No counterfactual,15,39
0.08,0.76,0.2923076923076923,0.68,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.12,0.76,0.2923076923076923,0.68,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.16,0.56,0.21538461538461542,0.76,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.16,0.76,0.2923076923076923,0.68,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.2,0.56,0.21538461538461542,0.76,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.2,0.76,0.2923076923076923,0.68,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.36,0.56,0.21538461538461542,0.76,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.4,0.56,0.21538461538461542,0.76,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.48,0.24,0.09230769230769231,0.88,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.68,0.24,0.09230769230769231,0.88,0.7000000000000001,0.93,0.51,0.95,No counterfactual,15,39
0.6,0.2,0.07692307692307693,0.88,0.74,0.24,0.5700000000000001,0.95,No counterfactual,15,39
0.68,0.12,0.046153846153846156,0.92,0.74,0.24,0.5700000000000001,0.95,No counterfactual,15,39
0.72,0.08,0.03076923076923077,0.92,0.74,0.24,0.5700000000000001,0.95,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.73,0.66,0.18,0.97,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.73,0.66,0.18,0.97,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.73,0.66,0.18,0.97,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.73,0.66,0.18,0.97,No counterfactual,15,39
0.72,0.04,0.015384615384615385,0.96,0.73,0.66,0.18,0.97,No counterfactual,15,39
0.48,0.24,0.09230769230769231,0.88,0.6900000000000001,0.63,0.19,0.97,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.6900000000000001,0.63,0.19,0.97,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.6900000000000001,0.63,0.19,0.97,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.6900000000000001,0.63,0.19,0.97,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.6900000000000001,0.63,0.19,0.97,No counterfactual,15,39
0.68,0.04,0.015384615384615385,0.96,0.6900000000000001,0.63,0.19,0.97,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.72,0.44,0.21,0.97,No counterfactual,15,39
0.68,0.04,0.015384615384615385,0.96,0.72,0.44,0.21,0.97,No counterfactual,15,39
0.72,0.04,0.015384615384615385,0.96,0.72,0.44,0.21,0.97,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.6900000000000001,0.36,0.24,0.97,No counterfactual,15,39
0.68,0.04,0.015384615384615385,0.96,0.6900000000000001,0.36,0.24,0.97,No counterfactual,15,39
0.52,0.28,0.10769230769230771,0.88,0.72,0.29,0.6900000000000001,0.96,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.72,0.29,0.6900000000000001,0.96,No counterfactual,15,39
0.64,0.16,0.06153846153846154,0.92,0.72,0.29,0.6900000000000001,0.96,No counterfactual,15,39
0.68,0.12,0.046153846153846156,0.92,0.72,0.29,0.6900000000000001,0.96,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.73,0.59,0.53,0.95,No counterfactual,15,39
0.36,0.52,0.2,0.76,0.73,0.59,0.53,0.95,No counterfactual,15,39
0.44,0.44,0.16923076923076924,0.8,0.73,0.59,0.53,0.95,No counterfactual,15,39
0.48,0.4,0.15384615384615385,0.8,0.73,0.59,0.53,0.95,No counterfactual,15,39
0.56,0.32,0.12307692307692308,0.84,0.73,0.59,0.53,0.95,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.73,0.59,0.53,0.95,No counterfactual,15,39
0.68,0.2,0.07692307692307693,0.88,0.73,0.59,0.53,0.95,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.28,0.64,0.24615384615384617,0.72,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.36,0.56,0.21538461538461542,0.76,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.4,0.52,0.2,0.76,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.48,0.44,0.16923076923076924,0.8,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.6,0.32,0.12307692307692308,0.84,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.68,0.24,0.09230769230769231,0.88,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.72,0.04,0.015384615384615385,0.96,0.73,0.71,0.44,0.96,No counterfactual,15,39
0.48,0.36,0.13846153846153847,0.8,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.52,0.32,0.12307692307692308,0.84,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.56,0.28,0.10769230769230771,0.84,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.84,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.64,0.2,0.07692307692307693,0.88,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.68,0.16,0.06153846153846154,0.88,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.72,0.12,0.046153846153846156,0.92,0.75,0.39,0.64,0.93,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.74,0.6900000000000001,0.49,0.95,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.74,0.6900000000000001,0.49,0.95,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.74,0.6900000000000001,0.49,0.95,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.74,0.6900000000000001,0.49,0.95,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.73,0.26,0.58,0.95,No counterfactual,15,39
0.6,0.2,0.07692307692307693,0.88,0.73,0.26,0.58,0.95,No counterfactual,15,39
0.68,0.12,0.046153846153846156,0.92,0.73,0.26,0.58,0.95,No counterfactual,15,39
0.72,0.08,0.03076923076923077,0.92,0.73,0.26,0.58,0.95,No counterfactual,15,39
0.48,0.24,0.09230769230769231,0.88,0.6900000000000001,0.42,0.36,0.96,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.6900000000000001,0.42,0.36,0.96,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.6900000000000001,0.42,0.36,0.96,No counterfactual,15,39
0.64,0.16,0.06153846153846154,0.92,0.76,0.2,0.87,0.95,No counterfactual,15,39
0.68,0.12,0.046153846153846156,0.92,0.76,0.2,0.87,0.95,No counterfactual,15,39
0.72,0.08,0.03076923076923077,0.92,0.76,0.2,0.87,0.95,No counterfactual,15,39
0.72,0.04,0.015384615384615385,0.96,0.75,0.47,0.24,0.97,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.79,0.3,0.15,0.97,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.79,0.3,0.15,0.97,No counterfactual,15,39
0.16,0.56,0.21538461538461542,0.76,0.6900000000000001,0.8,0.53,0.95,No counterfactual,15,39
0.2,0.56,0.21538461538461542,0.76,0.6900000000000001,0.8,0.53,0.95,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.6900000000000001,0.8,0.53,0.95,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.6900000000000001,0.8,0.53,0.95,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.6900000000000001,0.8,0.53,0.95,No counterfactual,15,39
0.36,0.56,0.21538461538461542,0.76,0.6900000000000001,0.8,0.53,0.95,No counterfactual,15,39
0.48,0.24,0.09230769230769231,0.88,0.7000000000000001,0.54,0.5,0.95,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.7000000000000001,0.54,0.5,0.95,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.7000000000000001,0.54,0.5,0.95,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.7000000000000001,0.54,0.5,0.95,No counterfactual,15,39
0.44,0.44,0.16923076923076924,0.8,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.48,0.4,0.15384615384615385,0.8,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.56,0.32,0.12307692307692308,0.84,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.6,0.28,0.10769230769230771,0.84,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.68,0.2,0.07692307692307693,0.88,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.72,0.16,0.06153846153846154,0.88,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.76,0.12,0.046153846153846156,0.92,0.77,0.48,0.63,0.94,No counterfactual,15,39
0.0,0.76,0.2923076923076923,0.68,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.04,0.76,0.2923076923076923,0.68,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.04,0.96,0.36923076923076925,0.6,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.08,0.76,0.2923076923076923,0.68,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.12,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.12,0.76,0.2923076923076923,0.68,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.16,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.16,0.76,0.2923076923076923,0.68,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.16,0.84,0.3230769230769231,0.64,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.2,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.2,0.76,0.2923076923076923,0.68,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.24,0.76,0.2923076923076923,0.68,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.36,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.36,0.64,0.24615384615384617,0.72,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.4,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.44,0.24,0.09230769230769231,0.88,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.44,0.56,0.21538461538461542,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.48,0.24,0.09230769230769231,0.88,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.48,0.52,0.2,0.76,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.56,0.44,0.16923076923076924,0.8,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.64,0.04,0.015384615384615385,0.96,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.67,1.0,0.39,0.96,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.77,0.71,0.23,0.97,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.77,0.71,0.23,0.97,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.77,0.71,0.23,0.97,No counterfactual,15,39
0.36,0.56,0.21538461538461542,0.76,0.77,0.71,0.23,0.97,No counterfactual,15,39
0.76,0.04,0.015384615384615385,0.96,0.77,0.71,0.23,0.97,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.74,0.75,0.64,0.93,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.74,0.75,0.64,0.93,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.74,0.75,0.64,0.93,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.74,0.75,0.64,0.93,No counterfactual,15,39
0.68,0.24,0.09230769230769231,0.88,0.74,0.75,0.64,0.93,No counterfactual,15,39
0.04,0.76,0.2923076923076923,0.68,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.08,0.76,0.2923076923076923,0.68,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.12,0.76,0.2923076923076923,0.68,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.16,0.56,0.21538461538461542,0.76,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.16,0.76,0.2923076923076923,0.68,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.2,0.56,0.21538461538461542,0.76,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.2,0.76,0.2923076923076923,0.68,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.36,0.56,0.21538461538461542,0.76,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.4,0.56,0.21538461538461542,0.76,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.48,0.24,0.09230769230769231,0.88,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.68,0.04,0.015384615384615385,0.96,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.68,0.24,0.09230769230769231,0.88,0.7000000000000001,0.96,0.4,0.96,No counterfactual,15,39
0.64,0.16,0.06153846153846154,0.92,0.75,0.24,0.74,0.97,No counterfactual,15,39
0.68,0.08,0.03076923076923077,0.96,0.75,0.24,0.74,0.97,No counterfactual,15,39
0.72,0.08,0.03076923076923077,0.96,0.75,0.24,0.74,0.97,No counterfactual,15,39
0.36,0.52,0.2,0.76,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.44,0.44,0.16923076923076924,0.8,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.48,0.4,0.15384615384615385,0.8,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.52,0.24,0.09230769230769231,0.88,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.56,0.24,0.09230769230769231,0.88,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.56,0.32,0.12307692307692308,0.84,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.6,0.24,0.09230769230769231,0.88,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.64,0.24,0.09230769230769231,0.88,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.68,0.2,0.07692307692307693,0.88,0.74,0.56,0.51,0.95,No counterfactual,15,39
0.08,0.76,0.2923076923076923,0.68,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.12,0.76,0.2923076923076923,0.68,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.12,0.84,0.3230769230769231,0.64,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.16,0.56,0.21538461538461542,0.76,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.16,0.76,0.2923076923076923,0.68,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.16,0.8,0.3076923076923077,0.64,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.2,0.56,0.21538461538461542,0.76,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.2,0.76,0.2923076923076923,0.68,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.24,0.56,0.21538461538461542,0.76,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.24,0.72,0.27692307692307694,0.68,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.28,0.56,0.21538461538461542,0.76,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.28,0.68,0.26153846153846155,0.68,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.32,0.56,0.21538461538461542,0.76,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
0.32,0.64,0.24615384615384617,0.72,0.6900000000000001,0.89,0.59,0.94,No counterfactual,15,39
