sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.0,1.0,0.02631578947368421,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.04,0.96,0.025263157894736838,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.08,0.92,0.024210526315789474,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.12,0.88,0.023157894736842103,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.16,0.84,0.022105263157894735,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.2,0.8,0.021052631578947368,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.24,0.76,0.02,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.28,0.72,0.01894736842105263,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.32,0.68,0.017894736842105262,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.36,0.64,0.016842105263157894,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.4,0.6,0.015789473684210523,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.44,0.56,0.01473684210526316,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.48,0.52,0.01368421052631579,0.88,0.51,1.0,0.3,0.88,No counterfactual,2,76
0.0,1.0,0.02631578947368421,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
0.04,0.96,0.025263157894736838,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
0.08,0.92,0.024210526315789474,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
0.12,0.88,0.023157894736842103,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
0.16,0.84,0.022105263157894735,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
0.2,0.8,0.021052631578947368,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
0.24,0.76,0.02,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
0.28,0.72,0.01894736842105263,0.88,0.88,1.0,0.29,0.88,No counterfactual,2,76
