sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.12,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.16,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.16,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.2,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.2,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.2,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.24,0.24,0.22285714285714286,0.72,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.24,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.24,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.24,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.28,0.24,0.22285714285714286,0.72,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.28,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.28,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.28,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.32,0.24,0.22285714285714286,0.72,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.32,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.32,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.32,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.32,0.56,0.52,0.4,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.36,0.24,0.22285714285714286,0.72,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.36,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.36,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.36,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.36,0.52,0.4828571428571429,0.4,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.36,0.52,0.4828571428571429,0.44,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.4,0.24,0.22285714285714286,0.72,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.4,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.4,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.4,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.4,0.48,0.44571428571428573,0.44,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.4,0.48,0.44571428571428573,0.48,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.44,0.24,0.22285714285714286,0.72,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.44,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.44,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.44,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.44,0.44,0.4085714285714286,0.48,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.44,0.44,0.4085714285714286,0.52,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.48,0.24,0.22285714285714286,0.72,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.48,0.28,0.26,0.68,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.48,0.32,0.29714285714285715,0.64,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.48,0.36,0.3342857142857143,0.6,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.48,0.4,0.37142857142857144,0.52,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.48,0.4,0.37142857142857144,0.56,0.48,0.78,0.56,0.87,No counterfactual,26,28
0.36,0.52,0.4828571428571429,0.28,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.36,0.52,0.4828571428571429,0.32,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.36,0.52,0.4828571428571429,0.36,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.36,0.52,0.4828571428571429,0.4,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.36,0.52,0.4828571428571429,0.44,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.4,0.48,0.44571428571428573,0.32,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.4,0.48,0.44571428571428573,0.36,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.4,0.48,0.44571428571428573,0.4,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.4,0.48,0.44571428571428573,0.44,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.44,0.44,0.4085714285714286,0.36,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.44,0.44,0.4085714285714286,0.4,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.44,0.44,0.4085714285714286,0.44,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
0.44,0.44,0.4085714285714286,0.48,0.74,0.56,0.7000000000000001,0.75,No counterfactual,26,28
