sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.2,0.6,0.10169491525423728,0.72,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.2,0.6,0.10169491525423728,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.24,0.56,0.09491525423728814,0.72,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.24,0.56,0.09491525423728814,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.24,0.56,0.09491525423728814,0.8,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.28,0.52,0.08813559322033898,0.72,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.28,0.52,0.08813559322033898,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.28,0.52,0.08813559322033898,0.8,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.32,0.48,0.08135593220338982,0.72,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.32,0.48,0.08135593220338982,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.32,0.48,0.08135593220338982,0.8,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.36,0.44,0.07457627118644068,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.36,0.44,0.07457627118644068,0.8,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.4,0.4,0.06779661016949153,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.4,0.4,0.06779661016949153,0.8,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.44,0.36,0.06101694915254237,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.44,0.36,0.06101694915254237,0.8,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.48,0.32,0.05423728813559322,0.76,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.48,0.32,0.05423728813559322,0.8,0.48,0.62,0.5,0.8,No counterfactual,10,59
0.12,0.68,0.1152542372881356,0.72,0.38,0.6900000000000001,0.59,0.81,No counterfactual,10,59
0.12,0.68,0.1152542372881356,0.76,0.38,0.6900000000000001,0.59,0.81,No counterfactual,10,59
0.12,0.68,0.1152542372881356,0.8,0.38,0.6900000000000001,0.59,0.81,No counterfactual,10,59
0.16,0.64,0.10847457627118644,0.72,0.38,0.6900000000000001,0.59,0.81,No counterfactual,10,59
0.16,0.64,0.10847457627118644,0.76,0.38,0.6900000000000001,0.59,0.81,No counterfactual,10,59
