sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.44,0.56,0.0672,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.48,0.52,0.06239999999999999,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.52,0.48,0.05759999999999999,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.56,0.44,0.05279999999999999,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.6,0.4,0.047999999999999994,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.64,0.36,0.04319999999999999,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.68,0.32,0.0384,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.72,0.28,0.0336,0.72,1.0,0.56,0.8,0.75,No counterfactual,3,25
0.16,0.84,0.10079999999999999,0.64,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.16,0.84,0.10079999999999999,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.16,0.84,0.10079999999999999,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.2,0.8,0.09599999999999999,0.64,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.2,0.8,0.09599999999999999,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.2,0.8,0.09599999999999999,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.24,0.76,0.09119999999999999,0.64,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.24,0.76,0.09119999999999999,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.24,0.76,0.09119999999999999,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.28,0.72,0.08639999999999998,0.64,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.28,0.72,0.08639999999999998,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.28,0.72,0.08639999999999998,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.32,0.68,0.08159999999999999,0.64,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.32,0.68,0.08159999999999999,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.32,0.68,0.08159999999999999,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.36,0.64,0.0768,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.36,0.64,0.0768,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.4,0.6,0.07199999999999998,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.4,0.6,0.07199999999999998,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.44,0.56,0.0672,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.44,0.56,0.0672,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.48,0.52,0.06239999999999999,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.48,0.52,0.06239999999999999,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.52,0.48,0.05759999999999999,0.68,1.0,0.85,0.74,0.72,No counterfactual,3,25
0.52,0.48,0.05759999999999999,0.72,1.0,0.85,0.74,0.72,No counterfactual,3,25
