sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.4,0.6,0.03380281690140845,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.44,0.56,0.03154929577464789,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.48,0.52,0.029295774647887327,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.52,0.48,0.02704225352112676,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.56,0.44,0.024788732394366197,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.6,0.4,0.022535211267605635,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.64,0.36,0.02028169014084507,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.68,0.32,0.018028169014084508,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.72,0.28,0.015774647887323946,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.76,0.24,0.01352112676056338,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.8,0.2,0.011267605633802818,0.84,1.0,0.63,0.6900000000000001,0.85,No counterfactual,4,71
0.04,0.96,0.05408450704225352,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.08,0.92,0.05183098591549296,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.12,0.88,0.049577464788732394,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.16,0.84,0.04732394366197183,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.2,0.8,0.04507042253521127,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.24,0.76,0.04281690140845071,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.28,0.72,0.04056338028169014,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.32,0.68,0.03830985915492958,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.36,0.64,0.036056338028169016,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.4,0.6,0.03380281690140845,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.44,0.56,0.03154929577464789,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.48,0.52,0.029295774647887327,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.52,0.48,0.02704225352112676,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.56,0.44,0.024788732394366197,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.6,0.4,0.022535211267605635,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.64,0.36,0.02028169014084507,0.84,1.0,0.99,0.47,0.86,No counterfactual,4,71
0.48,0.52,0.029295774647887327,0.84,1.0,0.54,0.72,0.86,No counterfactual,4,71
0.52,0.48,0.02704225352112676,0.84,1.0,0.54,0.72,0.86,No counterfactual,4,71
0.56,0.44,0.024788732394366197,0.84,1.0,0.54,0.72,0.86,No counterfactual,4,71
0.6,0.4,0.022535211267605635,0.84,1.0,0.54,0.72,0.86,No counterfactual,4,71
0.64,0.36,0.02028169014084507,0.84,1.0,0.54,0.72,0.86,No counterfactual,4,71
0.0,1.0,0.056338028169014086,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.04,0.96,0.05408450704225352,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.08,0.92,0.05183098591549296,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.12,0.88,0.049577464788732394,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.16,0.84,0.04732394366197183,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.2,0.8,0.04507042253521127,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.24,0.76,0.04281690140845071,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.28,0.72,0.04056338028169014,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.32,0.68,0.03830985915492958,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.36,0.64,0.036056338028169016,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.4,0.6,0.03380281690140845,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.44,0.56,0.03154929577464789,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.48,0.52,0.029295774647887327,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.52,0.48,0.02704225352112676,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.56,0.44,0.024788732394366197,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.6,0.4,0.022535211267605635,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.64,0.36,0.02028169014084507,0.84,0.67,1.0,0.76,0.86,No counterfactual,4,71
0.0,1.0,0.056338028169014086,0.8,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.0,1.0,0.056338028169014086,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.04,0.96,0.05408450704225352,0.8,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.04,0.96,0.05408450704225352,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.08,0.92,0.05183098591549296,0.8,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.08,0.92,0.05183098591549296,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.12,0.88,0.049577464788732394,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.16,0.84,0.04732394366197183,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.2,0.8,0.04507042253521127,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.24,0.76,0.04281690140845071,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.28,0.72,0.04056338028169014,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.32,0.68,0.03830985915492958,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.36,0.64,0.036056338028169016,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.4,0.6,0.03380281690140845,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.44,0.56,0.03154929577464789,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.48,0.52,0.029295774647887327,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.52,0.48,0.02704225352112676,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.56,0.44,0.024788732394366197,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.6,0.4,0.022535211267605635,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.64,0.36,0.02028169014084507,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.68,0.32,0.018028169014084508,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
0.72,0.28,0.015774647887323946,0.84,0.78,1.0,0.48,0.85,No counterfactual,4,71
