sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.0,0.4,0.16,0.44,0.06,1.0,0.2,0.5,No counterfactual,2,5
0.04,0.4,0.16,0.44,0.06,1.0,0.2,0.5,No counterfactual,2,5
0.0,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.04,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.04,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.08,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.08,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.12,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.12,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.16,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.16,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.2,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.2,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.24,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.24,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.28,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.28,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.32,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.32,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.36,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.36,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.4,0.4,0.16,0.44,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.4,0.6,0.23999999999999996,0.36,0.41,1.0,0.25,0.47,No counterfactual,2,5
0.0,0.4,0.16,0.44,0.35,1.0,0.28,0.45,No counterfactual,2,5
0.0,0.6,0.23999999999999996,0.36,0.35,1.0,0.28,0.45,No counterfactual,2,5
0.04,0.4,0.16,0.44,0.35,1.0,0.28,0.45,No counterfactual,2,5
0.04,0.6,0.23999999999999996,0.36,0.35,1.0,0.28,0.45,No counterfactual,2,5
0.08,0.4,0.16,0.44,0.35,1.0,0.28,0.45,No counterfactual,2,5
0.08,0.6,0.23999999999999996,0.36,0.35,1.0,0.28,0.45,No counterfactual,2,5
