sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.52,0.12,0.13333333333333333,0.48,0.63,0.19,0.21,0.52,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.44,0.63,0.19,0.21,0.52,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.48,0.63,0.19,0.21,0.52,No counterfactual,10,9
0.48,0.16,0.17777777777777778,0.48,0.62,0.23,0.25,0.55,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.44,0.62,0.23,0.25,0.55,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.52,0.62,0.23,0.25,0.55,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.48,0.62,0.23,0.25,0.55,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.52,0.62,0.23,0.25,0.55,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.44,0.62,0.23,0.28,0.54,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.48,0.62,0.22,0.2,0.52,No counterfactual,10,9
0.56,0.08,0.08888888888888889,0.52,0.62,0.22,0.2,0.52,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.48,0.62,0.22,0.2,0.52,No counterfactual,10,9
0.6,0.08,0.08888888888888889,0.52,0.62,0.22,0.2,0.52,No counterfactual,10,9
0.6,0.16,0.17777777777777778,0.36,0.6900000000000001,0.25,0.21,0.45,No counterfactual,10,9
0.64,0.12,0.13333333333333333,0.36,0.6900000000000001,0.25,0.21,0.45,No counterfactual,10,9
0.64,0.12,0.13333333333333333,0.4,0.6900000000000001,0.25,0.21,0.45,No counterfactual,10,9
0.68,0.08,0.08888888888888889,0.4,0.6900000000000001,0.25,0.21,0.45,No counterfactual,10,9
0.68,0.08,0.08888888888888889,0.44,0.6900000000000001,0.25,0.21,0.45,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.52,0.63,0.19,0.29,0.52,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.48,0.63,0.19,0.29,0.52,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.52,0.63,0.19,0.29,0.52,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.48,0.6,0.26,0.43,0.48,No counterfactual,10,9
0.6,0.16,0.17777777777777778,0.36,0.7000000000000001,0.23,0.21,0.45,No counterfactual,10,9
0.64,0.12,0.13333333333333333,0.36,0.7000000000000001,0.23,0.21,0.45,No counterfactual,10,9
0.64,0.12,0.13333333333333333,0.4,0.7000000000000001,0.23,0.21,0.45,No counterfactual,10,9
0.68,0.08,0.08888888888888889,0.4,0.7000000000000001,0.23,0.21,0.45,No counterfactual,10,9
0.68,0.08,0.08888888888888889,0.44,0.7000000000000001,0.23,0.21,0.45,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.52,0.62,0.22,0.28,0.53,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.48,0.62,0.22,0.28,0.53,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.52,0.62,0.22,0.28,0.53,No counterfactual,10,9
0.44,0.16,0.17777777777777778,0.4,0.6,0.27,0.24,0.45,No counterfactual,10,9
0.48,0.12,0.13333333333333333,0.44,0.6,0.27,0.24,0.45,No counterfactual,10,9
0.48,0.16,0.17777777777777778,0.4,0.6,0.27,0.24,0.45,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.44,0.6,0.27,0.24,0.45,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.4,0.6,0.27,0.24,0.45,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.44,0.6,0.27,0.24,0.45,No counterfactual,10,9
0.6,0.08,0.08888888888888889,0.48,0.67,0.11,0.14,0.5,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.36,0.61,0.24,0.24,0.46,No counterfactual,10,9
0.44,0.16,0.17777777777777778,0.4,0.6,0.27,0.25,0.45,No counterfactual,10,9
0.44,0.2,0.22222222222222224,0.36,0.6,0.27,0.25,0.45,No counterfactual,10,9
0.48,0.16,0.17777777777777778,0.4,0.6,0.27,0.25,0.45,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.36,0.6,0.27,0.25,0.45,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.4,0.6,0.27,0.25,0.45,No counterfactual,10,9
0.44,0.16,0.17777777777777778,0.44,0.6,0.27,0.32,0.45,No counterfactual,10,9
0.44,0.2,0.22222222222222224,0.4,0.6,0.27,0.32,0.45,No counterfactual,10,9
0.48,0.16,0.17777777777777778,0.44,0.6,0.27,0.32,0.45,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.4,0.6,0.27,0.32,0.45,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.44,0.6,0.27,0.32,0.45,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.44,0.61,0.24,0.15,0.5,No counterfactual,10,9
0.56,0.08,0.08888888888888889,0.48,0.61,0.24,0.15,0.5,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.44,0.61,0.24,0.15,0.5,No counterfactual,10,9
0.6,0.08,0.08888888888888889,0.48,0.61,0.24,0.15,0.5,No counterfactual,10,9
0.48,0.16,0.17777777777777778,0.44,0.61,0.24,0.26,0.49,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.4,0.61,0.24,0.26,0.49,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.48,0.61,0.24,0.26,0.49,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.44,0.61,0.24,0.26,0.49,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.48,0.61,0.24,0.26,0.49,No counterfactual,10,9
0.44,0.24,0.26666666666666666,0.48,0.6,0.27,0.5,0.5,No counterfactual,10,9
0.56,0.16,0.17777777777777778,0.36,0.63,0.26,0.2,0.45,No counterfactual,10,9
0.6,0.12,0.13333333333333333,0.36,0.63,0.26,0.2,0.45,No counterfactual,10,9
0.6,0.12,0.13333333333333333,0.4,0.63,0.26,0.2,0.45,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.48,0.62,0.23,0.41,0.51,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.44,0.63,0.21,0.23,0.45,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.44,0.63,0.21,0.23,0.45,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.44,0.65,0.15,0.24,0.45,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.44,0.62,0.23,0.14,0.51,No counterfactual,10,9
0.56,0.08,0.08888888888888889,0.48,0.62,0.23,0.14,0.51,No counterfactual,10,9
0.56,0.12,0.13333333333333333,0.44,0.62,0.23,0.14,0.51,No counterfactual,10,9
0.6,0.08,0.08888888888888889,0.48,0.62,0.23,0.14,0.51,No counterfactual,10,9
0.44,0.16,0.17777777777777778,0.48,0.6,0.27,0.32,0.51,No counterfactual,10,9
0.44,0.2,0.22222222222222224,0.44,0.6,0.27,0.32,0.51,No counterfactual,10,9
0.44,0.24,0.26666666666666666,0.4,0.6,0.27,0.32,0.51,No counterfactual,10,9
0.48,0.16,0.17777777777777778,0.48,0.6,0.27,0.32,0.51,No counterfactual,10,9
0.48,0.2,0.22222222222222224,0.44,0.6,0.27,0.32,0.51,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.48,0.6,0.27,0.32,0.51,No counterfactual,10,9
0.64,0.12,0.13333333333333333,0.4,0.67,0.28,0.18,0.47,No counterfactual,10,9
0.52,0.12,0.13333333333333333,0.48,0.63,0.21,0.26,0.49,No counterfactual,10,9
0.52,0.16,0.17777777777777778,0.44,0.63,0.21,0.26,0.49,No counterfactual,10,9
