sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.08,0.36,0.18,0.8,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.08,0.44,0.22,0.76,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.08,0.52,0.26,0.72,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.08,0.6,0.3,0.68,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.08,0.68,0.34,0.64,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.08,0.76,0.38,0.6,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.12,0.28,0.14,0.84,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.12,0.36,0.18,0.8,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.12,0.44,0.22,0.76,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.12,0.52,0.26,0.72,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.12,0.6,0.3,0.68,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.12,0.68,0.34,0.64,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.12,0.76,0.38,0.6,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.16,0.28,0.14,0.84,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.16,0.36,0.18,0.8,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.16,0.44,0.22,0.76,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.16,0.52,0.26,0.72,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.16,0.6,0.3,0.68,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.16,0.68,0.34,0.64,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.2,0.2,0.1,0.88,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.2,0.28,0.14,0.84,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.2,0.36,0.18,0.8,0.39,0.86,0.85,0.89,No counterfactual,11,22
0.2,0.44,0.22,0.76,0.39,0.86,0.85,0.89,No counterfactual,11,22
