sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.56,0.12,0.408,0.4,0.65,0.47,0.66,0.44,No counterfactual,17,5
0.6,0.12,0.408,0.4,0.65,0.47,0.66,0.44,No counterfactual,17,5
0.64,0.12,0.408,0.4,0.65,0.47,0.66,0.44,No counterfactual,17,5
0.52,0.16,0.544,0.4,0.64,0.19,0.91,0.4,No counterfactual,17,5
0.52,0.12,0.408,0.56,0.64,0.19,0.92,0.64,No counterfactual,17,5
0.56,0.12,0.408,0.56,0.64,0.19,0.92,0.64,No counterfactual,17,5
0.6,0.12,0.408,0.4,0.6900000000000001,0.43,0.64,0.47,No counterfactual,17,5
0.64,0.12,0.408,0.4,0.6900000000000001,0.43,0.64,0.47,No counterfactual,17,5
0.68,0.12,0.408,0.4,0.6900000000000001,0.43,0.64,0.47,No counterfactual,17,5
0.56,0.08,0.272,0.64,0.61,0.25,0.7000000000000001,0.72,No counterfactual,17,5
0.6,0.08,0.272,0.64,0.61,0.25,0.7000000000000001,0.72,No counterfactual,17,5
0.52,0.08,0.272,0.56,0.6,0.27,0.56,0.64,No counterfactual,17,5
0.56,0.08,0.272,0.56,0.6,0.27,0.56,0.64,No counterfactual,17,5
0.6,0.08,0.272,0.56,0.6,0.27,0.56,0.64,No counterfactual,17,5
0.52,0.12,0.408,0.48,0.61,0.25,0.63,0.72,No counterfactual,17,5
0.56,0.12,0.408,0.48,0.61,0.25,0.63,0.72,No counterfactual,17,5
0.52,0.12,0.408,0.4,0.61,0.42,0.68,0.4,No counterfactual,17,5
0.56,0.12,0.408,0.4,0.61,0.42,0.68,0.4,No counterfactual,17,5
0.6,0.12,0.408,0.4,0.61,0.42,0.68,0.4,No counterfactual,17,5
0.56,0.08,0.272,0.56,0.62,0.23,0.44,0.71,No counterfactual,17,5
0.6,0.08,0.272,0.56,0.62,0.23,0.44,0.71,No counterfactual,17,5
0.68,0.16,0.544,0.24,0.7000000000000001,0.47,0.59,0.53,No counterfactual,17,5
0.64,0.08,0.272,0.52,0.6900000000000001,0.24,0.55,0.56,No counterfactual,17,5
0.68,0.08,0.272,0.52,0.6900000000000001,0.24,0.55,0.56,No counterfactual,17,5
0.52,0.12,0.408,0.4,0.62,0.35,0.67,0.42,No counterfactual,17,5
0.56,0.12,0.408,0.4,0.62,0.35,0.67,0.42,No counterfactual,17,5
0.6,0.12,0.408,0.4,0.62,0.35,0.67,0.42,No counterfactual,17,5
0.52,0.12,0.408,0.4,0.61,0.25,0.6,0.52,No counterfactual,17,5
0.56,0.12,0.408,0.4,0.61,0.25,0.6,0.52,No counterfactual,17,5
0.52,0.12,0.408,0.4,0.64,0.26,0.51,0.61,No counterfactual,17,5
0.56,0.12,0.408,0.4,0.64,0.26,0.51,0.61,No counterfactual,17,5
0.6,0.12,0.408,0.4,0.64,0.26,0.51,0.61,No counterfactual,17,5
0.64,0.08,0.272,0.52,0.7000000000000001,0.19,0.5,0.6,No counterfactual,17,5
0.48,0.16,0.544,0.4,0.61,0.25,0.88,0.55,No counterfactual,17,5
0.52,0.16,0.544,0.4,0.61,0.25,0.88,0.55,No counterfactual,17,5
