sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.56,0.2,0.024175824175824177,0.84,0.63,0.37,0.06,0.86,No counterfactual,11,91
0.48,0.2,0.024175824175824177,0.84,0.6,0.2,0.06,0.86,No counterfactual,11,91
0.56,0.2,0.024175824175824177,0.84,0.6,0.41,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.55,0.39,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.62,0.28,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.5700000000000001,0.35,0.06,0.86,No counterfactual,11,91
0.6,0.2,0.024175824175824177,0.84,0.6,0.52,0.06,0.86,No counterfactual,11,91
0.44,0.2,0.024175824175824177,0.84,0.55,0.21,0.09,0.86,No counterfactual,11,91
0.56,0.2,0.024175824175824177,0.84,0.61,0.41,0.06,0.86,No counterfactual,11,91
0.44,0.2,0.024175824175824177,0.84,0.55,0.22,0.06,0.86,No counterfactual,11,91
0.48,0.2,0.024175824175824177,0.84,0.56,0.29,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.62,0.27,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.56,0.37,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.56,0.38,0.06,0.86,No counterfactual,11,91
0.56,0.2,0.024175824175824177,0.84,0.59,0.43,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.5700000000000001,0.36,0.06,0.86,No counterfactual,11,91
0.44,0.2,0.024175824175824177,0.84,0.55,0.21,0.07,0.86,No counterfactual,11,91
0.6,0.2,0.024175824175824177,0.84,0.62,0.5,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.5700000000000001,0.37,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.55,0.38,0.06,0.86,No counterfactual,11,91
0.56,0.2,0.024175824175824177,0.84,0.62,0.38,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.59,0.34,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.61,0.29,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.59,0.33,0.06,0.86,No counterfactual,11,91
0.44,0.2,0.024175824175824177,0.84,0.55,0.21,0.15,0.86,No counterfactual,11,91
0.44,0.2,0.024175824175824177,0.84,0.55,0.2,0.06,0.86,No counterfactual,11,91
0.52,0.2,0.024175824175824177,0.84,0.6,0.32,0.06,0.86,No counterfactual,11,91
0.6,0.2,0.024175824175824177,0.84,0.63,0.46,0.06,0.86,No counterfactual,11,91
