sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.4,0.44,0.04258064516129033,0.88,0.71,0.46,0.21,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.71,0.46,0.21,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.71,0.46,0.21,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.71,0.46,0.21,0.91,No counterfactual,6,62
0.56,0.32,0.030967741935483874,0.88,0.8300000000000001,0.35,0.11,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.72,0.43,0.23,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.72,0.43,0.23,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.72,0.43,0.23,0.91,No counterfactual,6,62
0.16,0.8,0.0774193548387097,0.84,0.71,0.89,0.11,0.91,No counterfactual,6,62
0.2,0.76,0.0735483870967742,0.84,0.71,0.89,0.11,0.91,No counterfactual,6,62
0.56,0.4,0.03870967741935485,0.88,0.71,0.89,0.11,0.91,No counterfactual,6,62
0.6,0.36,0.03483870967741936,0.88,0.71,0.89,0.11,0.91,No counterfactual,6,62
0.64,0.32,0.030967741935483874,0.88,0.71,0.89,0.11,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.73,0.42,0.32,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.73,0.42,0.32,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.73,0.42,0.32,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.73,0.41,0.42,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.73,0.41,0.42,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.73,0.41,0.42,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.74,0.41,0.11,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.74,0.41,0.11,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.74,0.41,0.11,0.91,No counterfactual,6,62
0.48,0.4,0.03870967741935485,0.88,0.76,0.54,0.11,0.91,No counterfactual,6,62
0.52,0.36,0.03483870967741936,0.88,0.76,0.54,0.11,0.91,No counterfactual,6,62
0.56,0.32,0.030967741935483874,0.88,0.76,0.54,0.11,0.91,No counterfactual,6,62
0.16,0.8,0.0774193548387097,0.84,0.6900000000000001,0.89,0.11,0.91,No counterfactual,6,62
0.2,0.76,0.0735483870967742,0.84,0.6900000000000001,0.89,0.11,0.91,No counterfactual,6,62
0.56,0.4,0.03870967741935485,0.88,0.6900000000000001,0.89,0.11,0.91,No counterfactual,6,62
0.6,0.36,0.03483870967741936,0.88,0.6900000000000001,0.89,0.11,0.91,No counterfactual,6,62
0.64,0.32,0.030967741935483874,0.88,0.6900000000000001,0.89,0.11,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.7000000000000001,0.47,0.11,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.7000000000000001,0.47,0.11,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.7000000000000001,0.47,0.11,0.91,No counterfactual,6,62
0.16,0.8,0.0774193548387097,0.84,0.75,0.88,0.11,0.91,No counterfactual,6,62
0.2,0.76,0.0735483870967742,0.84,0.75,0.88,0.11,0.91,No counterfactual,6,62
0.56,0.4,0.03870967741935485,0.88,0.75,0.88,0.11,0.91,No counterfactual,6,62
0.6,0.36,0.03483870967741936,0.88,0.75,0.88,0.11,0.91,No counterfactual,6,62
0.64,0.32,0.030967741935483874,0.88,0.75,0.88,0.11,0.91,No counterfactual,6,62
0.36,0.44,0.04258064516129033,0.88,0.68,0.5,0.14,0.91,No counterfactual,6,62
0.4,0.44,0.04258064516129033,0.88,0.68,0.5,0.14,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.68,0.5,0.14,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.68,0.5,0.14,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.68,0.5,0.14,0.91,No counterfactual,6,62
0.52,0.4,0.03870967741935485,0.88,0.81,0.6,0.11,0.91,No counterfactual,6,62
0.56,0.36,0.03483870967741936,0.88,0.81,0.6,0.11,0.91,No counterfactual,6,62
0.6,0.32,0.030967741935483874,0.88,0.81,0.6,0.11,0.91,No counterfactual,6,62
0.2,0.76,0.0735483870967742,0.84,0.8300000000000001,0.8,0.11,0.91,No counterfactual,6,62
0.56,0.4,0.03870967741935485,0.88,0.8300000000000001,0.8,0.11,0.91,No counterfactual,6,62
0.6,0.36,0.03483870967741936,0.88,0.8300000000000001,0.8,0.11,0.91,No counterfactual,6,62
0.64,0.32,0.030967741935483874,0.88,0.8300000000000001,0.8,0.11,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.75,0.36,0.34,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.75,0.36,0.34,0.91,No counterfactual,6,62
0.16,0.8,0.0774193548387097,0.84,0.75,0.85,0.11,0.91,No counterfactual,6,62
0.2,0.76,0.0735483870967742,0.84,0.75,0.85,0.11,0.91,No counterfactual,6,62
0.56,0.4,0.03870967741935485,0.88,0.75,0.85,0.11,0.91,No counterfactual,6,62
0.6,0.36,0.03483870967741936,0.88,0.75,0.85,0.11,0.91,No counterfactual,6,62
0.64,0.32,0.030967741935483874,0.88,0.75,0.85,0.11,0.91,No counterfactual,6,62
0.36,0.48,0.04645161290322581,0.88,0.67,0.52,0.4,0.91,No counterfactual,6,62
0.4,0.44,0.04258064516129033,0.88,0.67,0.52,0.4,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.67,0.52,0.4,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.67,0.52,0.4,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.67,0.52,0.4,0.91,No counterfactual,6,62
0.36,0.48,0.04645161290322581,0.88,0.67,0.52,0.35,0.91,No counterfactual,6,62
0.4,0.44,0.04258064516129033,0.88,0.67,0.52,0.35,0.91,No counterfactual,6,62
0.44,0.4,0.03870967741935485,0.88,0.67,0.52,0.35,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.67,0.52,0.35,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.67,0.52,0.35,0.91,No counterfactual,6,62
0.48,0.36,0.03483870967741936,0.88,0.75,0.37,0.25,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.75,0.37,0.25,0.91,No counterfactual,6,62
0.16,0.8,0.0774193548387097,0.84,0.67,0.89,0.11,0.91,No counterfactual,6,62
0.2,0.76,0.0735483870967742,0.84,0.67,0.89,0.11,0.91,No counterfactual,6,62
0.56,0.4,0.03870967741935485,0.88,0.67,0.89,0.11,0.91,No counterfactual,6,62
0.6,0.36,0.03483870967741936,0.88,0.67,0.89,0.11,0.91,No counterfactual,6,62
0.64,0.32,0.030967741935483874,0.88,0.67,0.89,0.11,0.91,No counterfactual,6,62
0.52,0.32,0.030967741935483874,0.88,0.76,0.34,0.26,0.91,No counterfactual,6,62
0.52,0.4,0.03870967741935485,0.88,0.81,0.63,0.11,0.91,No counterfactual,6,62
