sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.32,0.68,0.085,0.6,0.35,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.37,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.37,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.47,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.47,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.47,1.0,0.11,0.65,No counterfactual,2,16
0.44,0.56,0.07,0.6,0.47,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.49,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.49,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.49,1.0,0.11,0.65,No counterfactual,2,16
0.44,0.56,0.07,0.6,0.49,1.0,0.11,0.65,No counterfactual,2,16
0.48,0.52,0.065,0.6,0.49,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.34,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.39,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.39,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.42,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.42,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.42,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.45,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.45,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.45,1.0,0.11,0.65,No counterfactual,2,16
0.44,0.56,0.07,0.6,0.45,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.43,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.43,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.43,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.32,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.44,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.44,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.44,1.0,0.11,0.65,No counterfactual,2,16
0.44,0.56,0.07,0.6,0.44,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.5,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.5,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.5,1.0,0.11,0.65,No counterfactual,2,16
0.44,0.56,0.07,0.6,0.5,1.0,0.11,0.65,No counterfactual,2,16
0.48,0.52,0.065,0.6,0.5,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.36,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.36,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.38,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.38,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.46,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.46,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.46,1.0,0.11,0.65,No counterfactual,2,16
0.44,0.56,0.07,0.6,0.46,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.4,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.4,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.4,1.0,0.11,0.65,No counterfactual,2,16
0.32,0.68,0.085,0.6,0.48,1.0,0.11,0.65,No counterfactual,2,16
0.36,0.64,0.08,0.6,0.48,1.0,0.11,0.65,No counterfactual,2,16
0.4,0.6,0.075,0.6,0.48,1.0,0.11,0.65,No counterfactual,2,16
