sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.4,0.48,0.28363636363636363,0.64,0.78,0.51,0.66,0.78,No counterfactual,26,44
0.28,0.52,0.3072727272727273,0.52,0.6900000000000001,0.65,0.5700000000000001,0.6,No counterfactual,26,44
0.32,0.52,0.3072727272727273,0.52,0.6900000000000001,0.65,0.5700000000000001,0.6,No counterfactual,26,44
0.36,0.52,0.3072727272727273,0.52,0.6900000000000001,0.65,0.5700000000000001,0.6,No counterfactual,26,44
0.44,0.36,0.21272727272727274,0.6,0.77,0.53,0.24,0.76,No counterfactual,26,44
0.48,0.36,0.21272727272727274,0.6,0.77,0.53,0.24,0.76,No counterfactual,26,44
0.52,0.36,0.21272727272727274,0.6,0.77,0.53,0.24,0.76,No counterfactual,26,44
0.64,0.16,0.09454545454545456,0.72,0.77,0.53,0.24,0.76,No counterfactual,26,44
0.68,0.16,0.09454545454545456,0.72,0.77,0.53,0.24,0.76,No counterfactual,26,44
0.72,0.16,0.09454545454545456,0.72,0.77,0.53,0.24,0.76,No counterfactual,26,44
0.24,0.6,0.35454545454545455,0.6,0.66,0.68,0.89,0.64,No counterfactual,26,44
0.28,0.6,0.35454545454545455,0.6,0.66,0.68,0.89,0.64,No counterfactual,26,44
0.2,0.6,0.35454545454545455,0.44,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.24,0.6,0.35454545454545455,0.44,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.28,0.6,0.35454545454545455,0.44,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.32,0.6,0.35454545454545455,0.44,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.36,0.6,0.35454545454545455,0.44,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.4,0.4,0.2363636363636364,0.56,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.44,0.4,0.2363636363636364,0.56,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.48,0.4,0.2363636363636364,0.56,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.52,0.4,0.2363636363636364,0.56,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.56,0.4,0.2363636363636364,0.56,0.79,0.88,0.44,0.64,No counterfactual,26,44
0.4,0.32,0.18909090909090912,0.72,0.7000000000000001,0.64,0.67,0.74,No counterfactual,26,44
0.44,0.32,0.18909090909090912,0.72,0.7000000000000001,0.64,0.67,0.74,No counterfactual,26,44
0.48,0.32,0.18909090909090912,0.72,0.7000000000000001,0.64,0.67,0.74,No counterfactual,26,44
0.52,0.32,0.18909090909090912,0.72,0.7000000000000001,0.64,0.67,0.74,No counterfactual,26,44
0.56,0.32,0.18909090909090912,0.72,0.7000000000000001,0.64,0.67,0.74,No counterfactual,26,44
0.24,0.56,0.33090909090909093,0.56,0.68,0.67,0.72,0.62,No counterfactual,26,44
0.28,0.56,0.33090909090909093,0.56,0.68,0.67,0.72,0.62,No counterfactual,26,44
0.32,0.56,0.33090909090909093,0.56,0.68,0.67,0.72,0.62,No counterfactual,26,44
0.2,0.52,0.3072727272727273,0.68,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.28,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.32,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.36,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.4,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.44,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.48,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.52,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.2,0.68,0.40181818181818185,0.56,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.52,0.3072727272727273,0.68,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.32,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.36,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.4,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.44,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.48,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.52,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.56,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.24,0.64,0.37818181818181823,0.6,0.59,0.72,0.96,0.68,No counterfactual,26,44
0.28,0.52,0.3072727272727273,0.68,0.59,0.72,0.96,0.68,No counterfactual,26,44
