sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.0,1.0,0.16666666666666666,0.72,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.04,0.96,0.15999999999999998,0.72,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.08,0.92,0.15333333333333332,0.72,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.08,0.92,0.15333333333333332,0.76,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.12,0.88,0.14666666666666667,0.76,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.16,0.84,0.13999999999999999,0.76,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.2,0.8,0.13333333333333333,0.76,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.24,0.76,0.12666666666666665,0.76,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.28,0.72,0.12,0.76,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.32,0.68,0.11333333333333334,0.76,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.32,0.68,0.11333333333333334,0.8,0.33,1.0,0.36,0.87,No counterfactual,2,12
0.08,0.92,0.15333333333333332,0.76,0.35,1.0,0.18,0.9,No counterfactual,2,12
0.12,0.88,0.14666666666666667,0.76,0.35,1.0,0.18,0.9,No counterfactual,2,12
0.16,0.84,0.13999999999999999,0.76,0.35,1.0,0.18,0.9,No counterfactual,2,12
0.32,0.68,0.11333333333333334,0.8,0.35,1.0,0.18,0.9,No counterfactual,2,12
0.08,0.92,0.15333333333333332,0.76,0.33,1.0,0.17,0.9,No counterfactual,2,12
0.12,0.88,0.14666666666666667,0.76,0.33,1.0,0.17,0.9,No counterfactual,2,12
0.16,0.84,0.13999999999999999,0.76,0.33,1.0,0.17,0.9,No counterfactual,2,12
0.32,0.68,0.11333333333333334,0.8,0.33,1.0,0.17,0.9,No counterfactual,2,12
0.0,1.0,0.16666666666666666,0.68,0.12,1.0,0.48,0.84,No counterfactual,2,12
0.0,1.0,0.16666666666666666,0.72,0.12,1.0,0.48,0.84,No counterfactual,2,12
0.04,0.96,0.15999999999999998,0.68,0.12,1.0,0.48,0.84,No counterfactual,2,12
0.04,0.96,0.15999999999999998,0.72,0.12,1.0,0.48,0.84,No counterfactual,2,12
0.08,0.92,0.15333333333333332,0.72,0.12,1.0,0.48,0.84,No counterfactual,2,12
0.08,0.92,0.15333333333333332,0.76,0.12,1.0,0.48,0.84,No counterfactual,2,12
