sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.48,0.48,0.24,0.72,0.8,0.8300000000000001,0.28,0.96,No counterfactual,15,30
0.56,0.4,0.2,0.76,0.8,0.8300000000000001,0.28,0.96,No counterfactual,15,30
0.64,0.32,0.16,0.8,0.8,0.8300000000000001,0.28,0.96,No counterfactual,15,30
0.72,0.24,0.12,0.84,0.8,0.8300000000000001,0.28,0.96,No counterfactual,15,30
0.8,0.16,0.08,0.88,0.8,0.8300000000000001,0.28,0.96,No counterfactual,15,30
0.2,0.72,0.36,0.6,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.24,0.68,0.34,0.6,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.28,0.64,0.32,0.64,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.32,0.6,0.3,0.64,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.36,0.56,0.28,0.68,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.4,0.52,0.26,0.68,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.44,0.48,0.24,0.72,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.48,0.44,0.22,0.72,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.52,0.4,0.2,0.76,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.56,0.36,0.18,0.76,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.6,0.32,0.16,0.8,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.64,0.28,0.14,0.8,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.68,0.24,0.12,0.84,0.6900000000000001,0.76,0.45,0.94,No counterfactual,15,30
0.64,0.32,0.16,0.8,0.77,0.84,0.2,0.96,No counterfactual,15,30
0.72,0.24,0.12,0.84,0.77,0.84,0.2,0.96,No counterfactual,15,30
0.32,0.6,0.3,0.6,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.32,0.6,0.3,0.64,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.36,0.56,0.28,0.6,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.36,0.56,0.28,0.64,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.36,0.56,0.28,0.68,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.4,0.52,0.26,0.64,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.4,0.52,0.26,0.68,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.44,0.48,0.24,0.64,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.44,0.48,0.24,0.68,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.44,0.48,0.24,0.72,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.48,0.44,0.22,0.68,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.48,0.44,0.22,0.72,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.52,0.4,0.2,0.68,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.52,0.4,0.2,0.72,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.52,0.4,0.2,0.76,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.56,0.36,0.18,0.72,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.56,0.36,0.18,0.76,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.6,0.32,0.16,0.72,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.6,0.32,0.16,0.76,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.6,0.32,0.16,0.8,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.64,0.28,0.14,0.76,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.64,0.28,0.14,0.8,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.68,0.24,0.12,0.76,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.68,0.24,0.12,0.8,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.68,0.24,0.12,0.84,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.72,0.2,0.1,0.8,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.72,0.2,0.1,0.84,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.76,0.16,0.08,0.8,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.76,0.16,0.08,0.84,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.8,0.12,0.06,0.84,0.8,0.64,0.77,0.87,No counterfactual,15,30
0.32,0.44,0.22,0.76,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.32,0.52,0.26,0.72,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.36,0.36,0.18,0.8,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.36,0.44,0.22,0.76,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.4,0.36,0.18,0.8,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.4,0.44,0.22,0.76,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.44,0.28,0.14,0.84,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.44,0.36,0.18,0.8,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.48,0.28,0.14,0.84,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.48,0.36,0.18,0.8,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.52,0.2,0.1,0.88,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.52,0.28,0.14,0.84,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.56,0.2,0.1,0.88,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.56,0.28,0.14,0.84,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.6,0.12,0.06,0.92,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.6,0.2,0.1,0.88,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.64,0.12,0.06,0.92,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.64,0.2,0.1,0.88,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.68,0.12,0.06,0.92,0.71,0.56,0.68,0.94,No counterfactual,15,30
0.6,0.28,0.14,0.8,0.84,0.29,0.5700000000000001,0.93,No counterfactual,15,30
0.64,0.24,0.12,0.84,0.84,0.29,0.5700000000000001,0.93,No counterfactual,15,30
0.68,0.2,0.1,0.84,0.84,0.29,0.5700000000000001,0.93,No counterfactual,15,30
0.72,0.16,0.08,0.88,0.84,0.29,0.5700000000000001,0.93,No counterfactual,15,30
0.76,0.12,0.06,0.88,0.84,0.29,0.5700000000000001,0.93,No counterfactual,15,30
0.8,0.08,0.04,0.92,0.84,0.29,0.5700000000000001,0.93,No counterfactual,15,30
0.84,0.04,0.02,0.92,0.84,0.29,0.5700000000000001,0.93,No counterfactual,15,30
