sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.36,0.44,0.06827586206896552,0.76,0.79,0.78,0.22,0.78,No counterfactual,9,58
0.4,0.44,0.06827586206896552,0.76,0.79,0.78,0.22,0.78,No counterfactual,9,58
0.44,0.44,0.06827586206896552,0.76,0.79,0.78,0.22,0.78,No counterfactual,9,58
0.48,0.44,0.06827586206896552,0.76,0.79,0.78,0.22,0.78,No counterfactual,9,58
0.08,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.12,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.16,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.2,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.24,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.28,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.32,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.36,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.4,0.48,0.07448275862068965,0.8,0.4,0.8200000000000001,0.34,0.81,No counterfactual,9,58
0.08,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.12,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.16,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.2,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.24,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.28,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.32,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.36,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.4,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.44,0.44,0.06827586206896552,0.76,0.47,0.91,0.22,0.78,No counterfactual,9,58
0.04,0.36,0.05586206896551724,0.8,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.04,0.84,0.13034482758620689,0.68,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.04,0.84,0.13034482758620689,0.72,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.08,0.36,0.05586206896551724,0.8,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.08,0.8,0.12413793103448277,0.68,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.08,0.8,0.12413793103448277,0.72,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.12,0.36,0.05586206896551724,0.8,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.12,0.76,0.11793103448275863,0.72,0.26,0.85,0.28,0.8,No counterfactual,9,58
0.16,0.36,0.05586206896551724,0.8,0.26,0.85,0.28,0.8,No counterfactual,9,58
