sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.48,0.32,0.34909090909090906,0.56,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.52,0.28,0.3054545454545455,0.6,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.52,0.32,0.34909090909090906,0.56,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.56,0.24,0.2618181818181818,0.64,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.56,0.28,0.3054545454545455,0.6,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.56,0.32,0.34909090909090906,0.56,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.6,0.24,0.2618181818181818,0.64,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.6,0.28,0.3054545454545455,0.6,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.64,0.24,0.2618181818181818,0.64,0.78,0.56,0.51,0.8200000000000001,No counterfactual,12,11
0.8,0.2,0.21818181818181817,0.68,0.8200000000000001,1.0,0.27,0.88,No counterfactual,12,11
0.48,0.28,0.3054545454545455,0.68,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.48,0.32,0.34909090909090906,0.64,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.48,0.36,0.3927272727272727,0.52,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.48,0.36,0.3927272727272727,0.56,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.52,0.24,0.2618181818181818,0.72,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.52,0.28,0.3054545454545455,0.68,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.52,0.32,0.34909090909090906,0.56,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.52,0.32,0.34909090909090906,0.6,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.52,0.32,0.34909090909090906,0.64,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.56,0.24,0.2618181818181818,0.72,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.56,0.28,0.3054545454545455,0.6,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.56,0.28,0.3054545454545455,0.64,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.56,0.28,0.3054545454545455,0.68,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.6,0.24,0.2618181818181818,0.64,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.6,0.24,0.2618181818181818,0.68,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.6,0.24,0.2618181818181818,0.72,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.64,0.2,0.21818181818181817,0.68,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.64,0.2,0.21818181818181817,0.72,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.64,0.2,0.21818181818181817,0.76,0.75,0.37,0.91,0.89,No counterfactual,12,11
0.68,0.16,0.17454545454545453,0.72,0.75,0.37,0.91,0.89,No counterfactual,12,11
