sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.2,0.56,0.56,0.44,0.54,0.64,1.0,0.45,No counterfactual,6,6
0.2,0.6,0.6,0.4,0.54,0.64,1.0,0.45,No counterfactual,6,6
0.24,0.56,0.56,0.44,0.54,0.64,1.0,0.45,No counterfactual,6,6
0.24,0.6,0.6,0.0,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.04,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.08,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.12,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.16,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.2,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.24,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.28,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.32,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.24,0.6,0.6,0.36,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.0,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.04,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.08,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.12,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.16,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.2,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.24,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.28,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.32,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.28,0.56,0.56,0.36,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.0,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.04,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.08,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.12,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.16,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.2,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.24,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.28,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.32,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.32,0.52,0.52,0.36,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.0,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.04,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.08,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.12,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.16,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.2,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.24,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.28,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.32,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.36,0.48,0.48,0.36,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.4,0.44,0.44,0.0,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
0.4,0.44,0.44,0.04,0.5700000000000001,0.63,1.0,0.38,No counterfactual,6,6
