sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.04,0.88,0.2258407079646018,0.72,0.25,0.91,0.81,0.72,No counterfactual,29,113
0.12,0.64,0.16424778761061948,0.76,0.5700000000000001,0.84,0.64,0.79,No counterfactual,29,113
0.16,0.64,0.16424778761061948,0.76,0.5700000000000001,0.84,0.64,0.79,No counterfactual,29,113
0.2,0.64,0.16424778761061948,0.76,0.5700000000000001,0.84,0.64,0.79,No counterfactual,29,113
0.24,0.64,0.16424778761061948,0.76,0.5700000000000001,0.84,0.64,0.79,No counterfactual,29,113
0.28,0.64,0.16424778761061948,0.76,0.5700000000000001,0.84,0.64,0.79,No counterfactual,29,113
0.08,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.08,0.6,0.15398230088495576,0.72,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.12,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.12,0.6,0.15398230088495576,0.72,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.16,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.16,0.6,0.15398230088495576,0.72,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.2,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.2,0.6,0.15398230088495576,0.72,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.24,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.24,0.6,0.15398230088495576,0.72,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.28,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.28,0.6,0.15398230088495576,0.72,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.32,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.32,0.6,0.15398230088495576,0.72,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.36,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.4,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.44,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.48,0.44,0.1129203539823009,0.76,0.52,0.86,0.4,0.79,No counterfactual,29,113
0.16,0.64,0.16424778761061948,0.8,0.66,0.81,0.8,0.8300000000000001,No counterfactual,29,113
0.2,0.64,0.16424778761061948,0.8,0.66,0.81,0.8,0.8300000000000001,No counterfactual,29,113
0.24,0.64,0.16424778761061948,0.8,0.66,0.81,0.8,0.8300000000000001,No counterfactual,29,113
0.28,0.64,0.16424778761061948,0.8,0.66,0.81,0.8,0.8300000000000001,No counterfactual,29,113
0.08,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.08,0.72,0.1847787610619469,0.68,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.12,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.12,0.72,0.1847787610619469,0.68,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.16,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.16,0.72,0.1847787610619469,0.68,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.2,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.2,0.72,0.1847787610619469,0.68,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.24,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.28,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.32,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.36,0.56,0.14371681415929205,0.72,0.5,0.87,0.21,0.8300000000000001,No counterfactual,29,113
0.2,0.6,0.15398230088495576,0.8,0.7000000000000001,0.77,0.73,0.8300000000000001,No counterfactual,29,113
0.24,0.6,0.15398230088495576,0.8,0.7000000000000001,0.77,0.73,0.8300000000000001,No counterfactual,29,113
