sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.0,1.0,0.029850746268656716,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.04,0.96,0.028656716417910445,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.08,0.92,0.02746268656716418,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.12,0.88,0.02626865671641791,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.16,0.84,0.02507462686567164,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.2,0.8,0.023880597014925373,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.24,0.76,0.022686567164179106,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.28,0.72,0.021492537313432834,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.32,0.68,0.02029850746268657,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.36,0.64,0.0191044776119403,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.4,0.6,0.017910447761194027,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.44,0.56,0.016716417910447763,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.48,0.52,0.015522388059701494,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.52,0.48,0.014328358208955222,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.56,0.44,0.013134328358208954,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.6,0.4,0.011940298507462687,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.64,0.36,0.010746268656716417,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.68,0.32,0.00955223880597015,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.72,0.28,0.008358208955223882,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.76,0.24,0.007164179104477611,0.88,0.79,1.0,0.71,0.88,No counterfactual,2,67
0.0,1.0,0.029850746268656716,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.04,0.96,0.028656716417910445,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.08,0.92,0.02746268656716418,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.12,0.88,0.02626865671641791,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.16,0.84,0.02507462686567164,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.2,0.8,0.023880597014925373,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.24,0.76,0.022686567164179106,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.28,0.72,0.021492537313432834,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.32,0.68,0.02029850746268657,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.36,0.64,0.0191044776119403,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.4,0.6,0.017910447761194027,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.44,0.56,0.016716417910447763,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.48,0.52,0.015522388059701494,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.52,0.48,0.014328358208955222,0.88,0.52,1.0,1.0,0.89,No counterfactual,2,67
0.0,1.0,0.029850746268656716,0.88,0.03,1.0,0.74,0.88,No counterfactual,2,67
0.0,1.0,0.029850746268656716,0.88,0.86,1.0,0.76,0.88,No counterfactual,2,67
0.04,0.96,0.028656716417910445,0.88,0.86,1.0,0.76,0.88,No counterfactual,2,67
