Identifier,Room
201713024,0
201720200,1
201328393,1
201711754,1
201713816,1
201630616,0
201716380,0
201714333,0
201717918,0
201715618,0
201713958,0
201718700,0
201716397,0
201718061,1
201716146,1
201717684,0
201714512,0
201715152,0
201713498,0
201713499,0
201712607,1
201711462,0
201630566,1
201718118,1
201719655,0
201715307,0
201711981,1
201713531,1
201713405,1
