Identifier,Room
201633281,1
201720451,1
201711877,1
201713542,1
201716745,1
201710987,1
201720333,0
201630607,1
201716111,1
201715603,1
201719071,1
201712546,1
201719843,1
201715365,1
201630501,0
201720615,0
201631407,1
201711791,1
201718832,1
201711026,1
201712060,1
201719871,1
201716290,1
201714507,1
201711318,1
201612759,1
201716951,1
201712989,1
201632226,0
201714407,1
201714155,1
201712242,1
201718773,0
201630585,1
201520637,0
