Identifier,Room
201716739,1
201716231,0
201719827,0
201631765,0
201715733,0
201720347,0
201712669,0
201718310,0
201715247,1
201720367,0
201629747,0
201712181,0
201713722,0
201712699,0
201716808,0
201718861,0
201716302,0
201719381,1
201633373,0
201719389,0
201613409,1
201720419,0
201711727,0
201714287,0
201714802,0
201720449,0
201714306,0
201716363,0
201714829,0
201720464,0
201712273,0
201713298,0
201619091,0
201712281,0
201716898,0
201719978,0
201720493,0
201715393,0
201718977,0
201712840,0
201712333,0
201715406,1
201713874,1
201712340,0
201622229,1
201720027,0
201716957,0
201713895,0
201713390,0
201715444,0
201711878,0
201720583,0
201711886,1
201714477,0
201716532,1
201717556,0
201713984,1
201715010,1
201631563,0
201633100,0
201714508,1
201719116,0
201714004,0
201712982,0
201717082,0
201715549,0
201716062,0
201714535,0
201710960,1
201715568,1
201714566,0
201713546,1
201718155,0
201718157,0
201714069,1
201718176,0
201714093,0
201715629,1
201719214,1
201712057,0
201715665,1
201716179,0
201715156,0
201714660,1
201713640,1
201715697,0
201715187,1
201718263,0
201712126,0
201719295,0
