p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.2,1.0,0.48,0.87
0.2,1.0,0.48,0.88
0.2,1.0,0.48,0.89
0.2,1.0,0.49,0.8200000000000001
0.2,1.0,0.49,0.8300000000000001
0.2,1.0,0.49,0.84
0.2,1.0,0.49,0.85
0.2,1.0,0.49,0.86
0.2,1.0,0.49,0.87
0.2,1.0,0.49,0.88
0.2,1.0,0.49,0.89
0.2,1.0,0.5,0.8200000000000001
0.2,1.0,0.5,0.8300000000000001
0.2,1.0,0.5,0.84
0.2,1.0,0.5,0.85
0.2,1.0,0.5,0.86
0.2,1.0,0.5,0.87
0.2,1.0,0.5,0.88
0.2,1.0,0.5,0.89
0.2,1.0,0.51,0.8200000000000001
0.2,1.0,0.51,0.8300000000000001
0.2,1.0,0.51,0.84
0.2,1.0,0.51,0.85
0.2,1.0,0.51,0.86
0.2,1.0,0.51,0.87
0.2,1.0,0.51,0.88
0.2,1.0,0.51,0.89
0.2,1.0,0.52,0.8200000000000001
0.2,1.0,0.52,0.8300000000000001
0.2,1.0,0.52,0.84
0.2,1.0,0.52,0.85
0.2,1.0,0.52,0.86
0.2,1.0,0.52,0.87
0.2,1.0,0.52,0.88
0.2,1.0,0.52,0.89
0.2,1.0,0.53,0.8200000000000001
0.2,1.0,0.53,0.8300000000000001
0.2,1.0,0.53,0.84
0.2,1.0,0.53,0.85
0.2,1.0,0.53,0.86
0.2,1.0,0.53,0.87
0.2,1.0,0.53,0.88
0.2,1.0,0.53,0.89
0.2,1.0,0.54,0.8200000000000001
0.2,1.0,0.54,0.8300000000000001
0.2,1.0,0.54,0.84
0.2,1.0,0.54,0.85
0.2,1.0,0.54,0.86
0.2,1.0,0.54,0.87
0.2,1.0,0.54,0.88
0.2,1.0,0.54,0.89
0.2,1.0,0.55,0.8200000000000001
0.2,1.0,0.55,0.8300000000000001
0.2,1.0,0.55,0.84
0.2,1.0,0.55,0.85
0.2,1.0,0.55,0.86
0.2,1.0,0.55,0.87
0.2,1.0,0.55,0.88
0.2,1.0,0.55,0.89
0.2,1.0,0.56,0.8200000000000001
0.2,1.0,0.56,0.8300000000000001
0.2,1.0,0.56,0.84
0.2,1.0,0.56,0.85
0.2,1.0,0.56,0.86
0.2,1.0,0.56,0.87
0.2,1.0,0.56,0.88
0.2,1.0,0.56,0.89
0.2,1.0,0.5700000000000001,0.8200000000000001
0.2,1.0,0.5700000000000001,0.8300000000000001
0.2,1.0,0.5700000000000001,0.84
0.2,1.0,0.5700000000000001,0.85
0.2,1.0,0.5700000000000001,0.86
0.2,1.0,0.5700000000000001,0.87
0.2,1.0,0.5700000000000001,0.88
0.2,1.0,0.5700000000000001,0.89
0.2,1.0,0.58,0.8200000000000001
0.2,1.0,0.58,0.8300000000000001
0.2,1.0,0.58,0.84
0.2,1.0,0.58,0.85
0.2,1.0,0.58,0.86
0.2,1.0,0.58,0.87
0.2,1.0,0.58,0.88
0.2,1.0,0.58,0.89
0.2,1.0,0.59,0.8200000000000001
0.2,1.0,0.59,0.8300000000000001
0.2,1.0,0.59,0.84
0.2,1.0,0.59,0.85
0.2,1.0,0.59,0.86
0.2,1.0,0.59,0.87
0.2,1.0,0.59,0.88
0.2,1.0,0.59,0.89
0.2,1.0,0.6,0.8200000000000001
0.2,1.0,0.6,0.8300000000000001
0.2,1.0,0.6,0.84
0.2,1.0,0.6,0.85
0.2,1.0,0.6,0.86
0.2,1.0,0.6,0.87
0.2,1.0,0.6,0.88
0.2,1.0,0.6,0.89
0.2,1.0,0.61,0.8200000000000001
0.2,1.0,0.61,0.8300000000000001
0.2,1.0,0.61,0.84
0.2,1.0,0.61,0.85
0.2,1.0,0.61,0.86
0.2,1.0,0.61,0.87
0.2,1.0,0.61,0.88
0.2,1.0,0.61,0.89
0.2,1.0,0.62,0.8200000000000001
0.2,1.0,0.62,0.8300000000000001
0.2,1.0,0.62,0.84
0.2,1.0,0.62,0.85
0.2,1.0,0.62,0.86
0.2,1.0,0.62,0.87
0.2,1.0,0.62,0.88
0.2,1.0,0.62,0.89
0.2,1.0,0.63,0.8200000000000001
