p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.59,0.29,0.41000000000000003,0.67
0.59,0.29,0.42,0.66
0.59,0.29,0.42,0.67
0.59,0.29,0.43,0.65
0.59,0.29,0.43,0.66
0.59,0.29,0.44,0.65
0.59,0.29,0.44,0.66
0.59,0.29,0.45,0.64
0.59,0.29,0.45,0.65
0.59,0.29,0.46,0.63
0.59,0.29,0.46,0.64
0.59,0.29,0.47000000000000003,0.63
0.59,0.29,0.47000000000000003,0.64
0.59,0.29,0.48,0.62
0.59,0.29,0.48,0.63
0.59,0.29,0.49,0.61
0.59,0.29,0.49,0.62
0.59,0.29,0.5,0.6
0.59,0.29,0.5,0.61
0.59,0.29,0.5,0.62
0.59,0.29,0.51,0.6
0.59,0.29,0.51,0.61
0.59,0.29,0.52,0.59
0.59,0.29,0.52,0.6
0.59,0.29,0.53,0.58
0.59,0.29,0.53,0.59
0.59,0.29,0.54,0.5700000000000001
0.59,0.29,0.54,0.58
0.59,0.29,0.55,0.56
0.59,0.29,0.55,0.5700000000000001
0.59,0.29,0.56,0.55
0.59,0.29,0.56,0.56
0.59,0.29,0.5700000000000001,0.54
0.59,0.29,0.5700000000000001,0.55
0.59,0.29,0.58,0.53
0.59,0.29,0.58,0.54
0.59,0.29,0.59,0.52
0.59,0.29,0.59,0.53
0.59,0.29,0.6,0.5
0.59,0.29,0.6,0.51
0.59,0.29,0.6,0.52
0.59,0.29,0.61,0.49
0.59,0.29,0.61,0.5
0.59,0.29,0.61,0.51
0.59,0.29,0.62,0.48
0.59,0.29,0.62,0.49
0.59,0.29,0.62,0.5
0.59,0.29,0.63,0.46
0.59,0.29,0.63,0.47000000000000003
0.59,0.29,0.63,0.48
0.59,0.29,0.64,0.45
0.59,0.29,0.64,0.46
0.59,0.29,0.64,0.47000000000000003
0.59,0.29,0.65,0.43
0.59,0.29,0.65,0.44
0.59,0.29,0.65,0.45
0.59,0.29,0.66,0.42
0.59,0.29,0.66,0.43
0.59,0.29,0.66,0.44
0.59,0.29,0.67,0.4
0.59,0.29,0.67,0.41000000000000003
0.59,0.29,0.67,0.42
0.59,0.29,0.68,0.4
0.59,0.3,0.43,0.65
0.59,0.3,0.43,0.66
0.59,0.3,0.44,0.65
0.59,0.3,0.44,0.66
0.59,0.3,0.45,0.64
0.59,0.3,0.45,0.65
0.59,0.3,0.46,0.63
0.59,0.3,0.46,0.64
0.59,0.3,0.47000000000000003,0.63
0.59,0.3,0.47000000000000003,0.64
0.59,0.3,0.48,0.62
0.59,0.3,0.48,0.63
0.59,0.3,0.49,0.61
0.59,0.3,0.49,0.62
0.59,0.3,0.5,0.6
0.59,0.3,0.5,0.61
0.59,0.3,0.5,0.62
0.59,0.3,0.51,0.6
0.59,0.3,0.51,0.61
0.59,0.3,0.52,0.59
0.59,0.3,0.52,0.6
0.59,0.3,0.53,0.58
0.59,0.3,0.53,0.59
0.59,0.3,0.54,0.5700000000000001
0.59,0.3,0.54,0.58
0.59,0.3,0.55,0.56
0.59,0.3,0.55,0.5700000000000001
0.59,0.3,0.56,0.55
0.59,0.3,0.56,0.56
0.59,0.3,0.5700000000000001,0.54
0.59,0.3,0.5700000000000001,0.55
0.59,0.3,0.58,0.53
0.59,0.3,0.58,0.54
0.59,0.3,0.59,0.52
0.59,0.3,0.59,0.53
0.59,0.3,0.6,0.5
0.59,0.3,0.6,0.51
0.59,0.3,0.6,0.52
0.59,0.3,0.61,0.49
0.59,0.3,0.61,0.5
0.59,0.3,0.61,0.51
0.59,0.3,0.62,0.48
0.59,0.3,0.62,0.49
0.59,0.3,0.62,0.5
0.59,0.3,0.63,0.46
0.59,0.3,0.63,0.47000000000000003
0.59,0.3,0.63,0.48
0.59,0.3,0.64,0.45
0.59,0.3,0.64,0.46
0.59,0.3,0.64,0.47000000000000003
0.59,0.3,0.65,0.43
0.59,0.3,0.65,0.44
0.59,0.3,0.65,0.45
0.59,0.3,0.66,0.42
0.59,0.3,0.66,0.43
0.59,0.3,0.66,0.44
0.59,0.3,0.67,0.4
0.59,0.3,0.67,0.41000000000000003
0.59,0.3,0.67,0.42
0.59,0.3,0.68,0.4
0.59,0.31,0.44,0.65
0.59,0.31,0.45,0.64
0.59,0.31,0.45,0.65
0.59,0.31,0.46,0.63
0.59,0.31,0.46,0.64
0.59,0.31,0.47000000000000003,0.63
0.59,0.31,0.47000000000000003,0.64
0.59,0.31,0.48,0.62
0.59,0.31,0.48,0.63
0.59,0.31,0.49,0.61
0.59,0.31,0.49,0.62
0.59,0.31,0.5,0.6
0.59,0.31,0.5,0.61
0.59,0.31,0.5,0.62
0.59,0.31,0.51,0.6
0.59,0.31,0.51,0.61
0.59,0.31,0.52,0.59
0.59,0.31,0.52,0.6
0.59,0.31,0.53,0.58
0.59,0.31,0.53,0.59
0.59,0.31,0.54,0.5700000000000001
