p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.01,1.0,0.14,0.86
0.01,1.0,0.29,0.8300000000000001
0.01,1.0,0.33,0.8200000000000001
0.02,1.0,0.14,0.86
0.02,1.0,0.29,0.8300000000000001
0.02,1.0,0.33,0.8200000000000001
0.03,1.0,0.14,0.86
0.03,1.0,0.29,0.8300000000000001
0.03,1.0,0.33,0.8200000000000001
0.04,1.0,0.14,0.86
0.04,1.0,0.29,0.8300000000000001
0.04,1.0,0.33,0.8200000000000001
0.05,1.0,0.14,0.86
0.05,1.0,0.29,0.8300000000000001
0.05,1.0,0.33,0.8200000000000001
0.06,1.0,0.14,0.86
0.06,1.0,0.29,0.8300000000000001
0.06,1.0,0.33,0.8200000000000001
0.07,1.0,0.14,0.86
0.07,1.0,0.29,0.8300000000000001
0.07,1.0,0.33,0.8200000000000001
0.08,1.0,0.14,0.86
0.08,1.0,0.29,0.8300000000000001
0.08,1.0,0.33,0.8200000000000001
0.09,1.0,0.14,0.86
0.09,1.0,0.29,0.8300000000000001
0.09,1.0,0.33,0.8200000000000001
0.1,1.0,0.14,0.86
0.1,1.0,0.29,0.8300000000000001
0.1,1.0,0.33,0.8200000000000001
0.11,1.0,0.14,0.86
0.11,1.0,0.29,0.8300000000000001
0.11,1.0,0.33,0.8200000000000001
0.12,1.0,0.14,0.86
0.12,1.0,0.29,0.8300000000000001
0.12,1.0,0.33,0.8200000000000001
0.13,1.0,0.14,0.86
0.13,1.0,0.29,0.8300000000000001
0.13,1.0,0.33,0.8200000000000001
0.14,1.0,0.14,0.86
0.14,1.0,0.29,0.8300000000000001
0.14,1.0,0.33,0.8200000000000001
0.15,1.0,0.14,0.86
0.15,1.0,0.29,0.8300000000000001
0.15,1.0,0.33,0.8200000000000001
0.16,1.0,0.14,0.86
0.16,1.0,0.29,0.8300000000000001
0.16,1.0,0.33,0.8200000000000001
0.17,1.0,0.14,0.86
0.17,1.0,0.29,0.8300000000000001
0.17,1.0,0.33,0.8200000000000001
0.18,1.0,0.14,0.86
0.18,1.0,0.29,0.8300000000000001
0.18,1.0,0.33,0.8200000000000001
0.19,1.0,0.14,0.86
0.19,1.0,0.29,0.8300000000000001
0.19,1.0,0.33,0.8200000000000001
0.2,1.0,0.14,0.86
0.2,1.0,0.29,0.8300000000000001
0.2,1.0,0.33,0.8200000000000001
0.21,1.0,0.14,0.86
0.21,1.0,0.29,0.8300000000000001
0.21,1.0,0.33,0.8200000000000001
0.22,1.0,0.14,0.86
0.22,1.0,0.29,0.8300000000000001
0.22,1.0,0.33,0.8200000000000001
0.23,1.0,0.14,0.86
0.23,1.0,0.29,0.8300000000000001
0.23,1.0,0.33,0.8200000000000001
0.24,1.0,0.14,0.86
0.24,1.0,0.29,0.8300000000000001
0.24,1.0,0.33,0.8200000000000001
0.25,1.0,0.14,0.86
0.25,1.0,0.29,0.8300000000000001
0.25,1.0,0.33,0.8200000000000001
0.26,1.0,0.14,0.86
0.26,1.0,0.29,0.8300000000000001
0.26,1.0,0.33,0.8200000000000001
0.27,1.0,0.14,0.86
0.27,1.0,0.29,0.8300000000000001
0.27,1.0,0.33,0.8200000000000001
0.28,1.0,0.14,0.86
0.28,1.0,0.29,0.8300000000000001
0.28,1.0,0.33,0.8200000000000001
0.29,1.0,0.14,0.86
0.29,1.0,0.29,0.8300000000000001
0.29,1.0,0.33,0.8200000000000001
0.3,1.0,0.14,0.86
0.3,1.0,0.29,0.8300000000000001
0.3,1.0,0.33,0.8200000000000001
0.31,1.0,0.14,0.86
0.31,1.0,0.29,0.8300000000000001
0.31,1.0,0.33,0.8200000000000001
0.32,1.0,0.14,0.86
0.32,1.0,0.29,0.8300000000000001
0.32,1.0,0.33,0.8200000000000001
0.33,1.0,0.14,0.86
0.33,1.0,0.29,0.8300000000000001
0.33,1.0,0.33,0.8200000000000001
0.34,1.0,0.14,0.86
0.34,1.0,0.29,0.8300000000000001
0.34,1.0,0.33,0.8200000000000001
0.35000000000000003,1.0,0.07,0.87
0.35000000000000003,1.0,0.14,0.86
0.35000000000000003,1.0,0.29,0.8300000000000001
0.35000000000000003,1.0,0.33,0.8200000000000001
0.36,1.0,0.07,0.87
0.36,1.0,0.14,0.86
0.36,1.0,0.29,0.8300000000000001
0.36,1.0,0.33,0.8200000000000001
0.37,1.0,0.07,0.87
0.37,1.0,0.14,0.86
0.37,1.0,0.29,0.8300000000000001
0.37,1.0,0.33,0.8200000000000001
0.38,1.0,0.07,0.87
0.38,1.0,0.14,0.86
0.38,1.0,0.29,0.8300000000000001
0.38,1.0,0.33,0.8200000000000001
0.39,1.0,0.07,0.87
0.39,1.0,0.14,0.86
0.39,1.0,0.29,0.8300000000000001
0.39,1.0,0.33,0.8200000000000001
0.4,1.0,0.07,0.87
0.4,1.0,0.14,0.86
0.4,1.0,0.29,0.8300000000000001
0.4,1.0,0.33,0.8200000000000001
0.41000000000000003,1.0,0.07,0.87
0.41000000000000003,1.0,0.14,0.86
0.41000000000000003,1.0,0.29,0.8300000000000001
0.41000000000000003,1.0,0.33,0.8200000000000001
0.42,1.0,0.07,0.87
0.42,1.0,0.14,0.86
0.42,1.0,0.29,0.8300000000000001
0.42,1.0,0.33,0.8200000000000001
0.43,1.0,0.07,0.87
0.43,1.0,0.14,0.86
0.43,1.0,0.29,0.8300000000000001
0.43,1.0,0.33,0.8200000000000001
0.44,1.0,0.07,0.87
0.44,1.0,0.14,0.86
0.44,1.0,0.29,0.8300000000000001
0.44,1.0,0.33,0.8200000000000001
0.45,1.0,0.07,0.87
0.45,1.0,0.14,0.86
0.45,1.0,0.29,0.8300000000000001
0.45,1.0,0.33,0.8200000000000001
0.46,1.0,0.07,0.87
0.46,1.0,0.14,0.86
0.46,1.0,0.29,0.8300000000000001
0.46,1.0,0.33,0.8200000000000001
0.47000000000000003,1.0,0.07,0.87
0.47000000000000003,1.0,0.14,0.86
0.47000000000000003,1.0,0.29,0.8300000000000001
0.47000000000000003,1.0,0.33,0.8200000000000001
0.48,1.0,0.07,0.87
0.48,1.0,0.14,0.86
0.48,1.0,0.29,0.8300000000000001
0.48,1.0,0.33,0.8200000000000001
0.49,1.0,0.07,0.87
0.49,1.0,0.14,0.86
0.49,1.0,0.29,0.8300000000000001
0.49,1.0,0.33,0.8200000000000001
0.5,1.0,0.07,0.87
0.5,1.0,0.14,0.86
0.5,1.0,0.29,0.8300000000000001
0.5,1.0,0.33,0.8200000000000001
0.51,1.0,0.07,0.87
0.51,1.0,0.14,0.86
0.51,1.0,0.29,0.8300000000000001
0.51,1.0,0.33,0.8200000000000001
0.52,1.0,0.07,0.87
0.52,1.0,0.14,0.86
0.52,1.0,0.29,0.8300000000000001
0.52,1.0,0.33,0.8200000000000001
0.53,1.0,0.07,0.87
0.53,1.0,0.14,0.86
0.53,1.0,0.29,0.8300000000000001
0.53,1.0,0.33,0.8200000000000001
0.54,1.0,0.07,0.87
0.54,1.0,0.14,0.86
0.54,1.0,0.29,0.8300000000000001
0.54,1.0,0.33,0.8200000000000001
0.55,1.0,0.07,0.87
0.55,1.0,0.14,0.86
0.55,1.0,0.29,0.8300000000000001
0.55,1.0,0.33,0.8200000000000001
0.56,1.0,0.07,0.87
0.56,1.0,0.14,0.86
0.56,1.0,0.29,0.8300000000000001
0.56,1.0,0.33,0.8200000000000001
0.5700000000000001,1.0,0.07,0.87
0.5700000000000001,1.0,0.14,0.86
0.5700000000000001,1.0,0.29,0.8300000000000001
0.5700000000000001,1.0,0.33,0.8200000000000001
