p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.67,0.5,0.11,0.91
0.67,0.5,0.12,0.91
0.67,0.5,0.13,0.91
0.67,0.5,0.14,0.91
0.67,0.5,0.15,0.91
0.67,0.5,0.16,0.91
0.67,0.5,0.17,0.91
0.67,0.5,0.18,0.91
0.67,0.5,0.19,0.91
0.67,0.5,0.2,0.91
0.67,0.5,0.21,0.91
0.67,0.5,0.22,0.91
0.67,0.5,0.23,0.91
0.67,0.5,0.24,0.91
0.67,0.5,0.25,0.91
0.67,0.5,0.26,0.91
0.67,0.5,0.27,0.91
0.67,0.5,0.28,0.91
0.67,0.5,0.29,0.91
0.67,0.5,0.3,0.91
0.67,0.5,0.31,0.91
0.67,0.5,0.32,0.91
0.67,0.5,0.33,0.91
0.67,0.5,0.34,0.91
0.67,0.5,0.35000000000000003,0.91
0.67,0.5,0.36,0.91
0.67,0.5,0.37,0.91
0.67,0.5,0.38,0.91
0.67,0.5,0.39,0.91
0.67,0.5,0.4,0.91
0.67,0.5,0.41000000000000003,0.91
0.67,0.5,0.42,0.91
0.67,0.5,0.43,0.91
0.67,0.5,0.44,0.91
0.67,0.5,0.45,0.91
0.67,0.5,0.46,0.91
0.67,0.5,0.47000000000000003,0.91
0.67,0.5,0.48,0.91
0.67,0.5,0.49,0.91
0.67,0.5,0.5,0.91
0.67,0.5,0.51,0.91
0.67,0.5,0.52,0.91
0.67,0.5,0.53,0.91
0.67,0.51,0.11,0.91
0.67,0.51,0.12,0.91
0.67,0.51,0.13,0.91
0.67,0.51,0.14,0.91
0.67,0.51,0.15,0.91
0.67,0.51,0.16,0.91
0.67,0.51,0.17,0.91
0.67,0.51,0.18,0.91
0.67,0.51,0.19,0.91
0.67,0.51,0.2,0.91
0.67,0.51,0.21,0.91
0.67,0.51,0.22,0.91
0.67,0.51,0.23,0.91
0.67,0.51,0.24,0.91
0.67,0.51,0.25,0.91
0.67,0.51,0.26,0.91
0.67,0.51,0.27,0.91
0.67,0.51,0.28,0.91
0.67,0.51,0.29,0.91
0.67,0.51,0.3,0.91
0.67,0.51,0.31,0.91
0.67,0.51,0.32,0.91
0.67,0.51,0.33,0.91
0.67,0.51,0.34,0.91
0.67,0.51,0.35000000000000003,0.91
0.67,0.51,0.36,0.91
0.67,0.51,0.37,0.91
0.67,0.51,0.38,0.91
0.67,0.51,0.39,0.91
0.67,0.51,0.4,0.91
0.67,0.51,0.41000000000000003,0.91
0.67,0.51,0.42,0.91
0.67,0.51,0.43,0.91
0.67,0.51,0.44,0.91
0.67,0.51,0.45,0.91
0.67,0.51,0.46,0.91
0.67,0.51,0.47000000000000003,0.91
0.67,0.51,0.48,0.91
0.67,0.51,0.49,0.91
0.67,0.51,0.5,0.91
0.67,0.51,0.51,0.91
0.67,0.51,0.52,0.91
0.67,0.51,0.53,0.91
0.67,0.51,0.54,0.91
0.67,0.52,0.11,0.91
0.67,0.52,0.12,0.91
0.67,0.52,0.13,0.91
0.67,0.52,0.14,0.91
0.67,0.52,0.15,0.91
0.67,0.52,0.16,0.91
0.67,0.52,0.17,0.91
0.67,0.52,0.18,0.91
0.67,0.52,0.19,0.91
0.67,0.52,0.2,0.91
0.67,0.52,0.21,0.91
0.67,0.52,0.22,0.91
0.67,0.52,0.23,0.91
0.67,0.52,0.24,0.91
0.67,0.52,0.25,0.91
0.67,0.52,0.26,0.91
0.67,0.52,0.27,0.91
0.67,0.52,0.28,0.91
0.67,0.52,0.29,0.91
0.67,0.52,0.3,0.91
0.67,0.52,0.31,0.91
0.67,0.52,0.32,0.91
0.67,0.52,0.33,0.91
0.67,0.52,0.34,0.91
0.67,0.52,0.35000000000000003,0.91
0.67,0.52,0.36,0.91
0.67,0.52,0.37,0.91
0.67,0.52,0.38,0.91
0.67,0.52,0.39,0.91
0.67,0.52,0.4,0.91
0.67,0.52,0.41000000000000003,0.91
0.67,0.52,0.42,0.91
0.67,0.52,0.43,0.91
0.67,0.52,0.44,0.91
0.67,0.52,0.45,0.91
0.67,0.52,0.46,0.91
0.67,0.52,0.47000000000000003,0.91
0.67,0.52,0.48,0.91
0.67,0.52,0.49,0.91
0.67,0.52,0.5,0.91
0.67,0.52,0.51,0.91
0.67,0.52,0.52,0.91
0.67,0.52,0.53,0.91
0.67,0.52,0.54,0.91
0.67,0.52,0.55,0.91
0.67,0.53,0.11,0.91
0.67,0.54,0.11,0.91
0.67,0.55,0.11,0.91
0.67,0.56,0.11,0.91
0.67,0.5700000000000001,0.11,0.91
0.67,0.58,0.11,0.91
0.67,0.59,0.11,0.91
0.67,0.6,0.11,0.91
0.67,0.61,0.11,0.91
0.67,0.62,0.11,0.91
0.67,0.63,0.11,0.91
0.67,0.64,0.11,0.91
0.67,0.65,0.11,0.91
0.67,0.66,0.11,0.91
0.67,0.67,0.11,0.91
0.67,0.68,0.11,0.91
0.67,0.6900000000000001,0.11,0.91
0.67,0.7000000000000001,0.11,0.91
0.67,0.71,0.11,0.91
0.67,0.72,0.11,0.91
0.67,0.73,0.11,0.91
0.67,0.74,0.11,0.91
0.67,0.75,0.11,0.91
0.67,0.76,0.11,0.91
0.67,0.77,0.11,0.91
0.67,0.78,0.11,0.91
0.67,0.79,0.11,0.91
0.67,0.8,0.11,0.91
0.67,0.81,0.11,0.91
0.67,0.8200000000000001,0.11,0.91
0.67,0.8300000000000001,0.11,0.91
0.67,0.84,0.11,0.91
0.67,0.85,0.11,0.91
0.67,0.86,0.11,0.91
0.67,0.87,0.11,0.91
