p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.34,0.5,0.18,0.67
0.34,0.5,0.19,0.66
0.34,0.5,0.19,0.67
0.34,0.5,0.19,0.68
0.34,0.5,0.2,0.66
0.34,0.5,0.2,0.67
0.34,0.5,0.2,0.68
0.34,0.5,0.2,0.6900000000000001
0.34,0.5,0.21,0.65
0.34,0.5,0.21,0.66
0.34,0.5,0.21,0.67
0.34,0.5,0.21,0.68
0.34,0.5,0.21,0.6900000000000001
0.34,0.5,0.21,0.7000000000000001
0.34,0.5,0.22,0.65
0.34,0.5,0.22,0.66
0.34,0.5,0.22,0.67
0.34,0.5,0.22,0.68
0.34,0.5,0.22,0.6900000000000001
0.34,0.5,0.22,0.7000000000000001
0.34,0.5,0.22,0.71
0.34,0.5,0.23,0.64
0.34,0.5,0.23,0.65
0.34,0.5,0.23,0.66
0.34,0.5,0.23,0.67
0.34,0.5,0.23,0.68
0.34,0.5,0.23,0.6900000000000001
0.34,0.5,0.23,0.7000000000000001
0.34,0.5,0.23,0.71
0.34,0.5,0.23,0.72
0.34,0.5,0.24,0.64
0.34,0.5,0.24,0.65
0.34,0.5,0.24,0.66
0.34,0.5,0.24,0.67
0.34,0.5,0.24,0.68
0.34,0.5,0.24,0.6900000000000001
0.34,0.5,0.24,0.7000000000000001
0.34,0.5,0.24,0.71
0.34,0.5,0.24,0.72
0.34,0.5,0.25,0.63
0.34,0.5,0.25,0.64
0.34,0.5,0.25,0.65
0.34,0.5,0.25,0.66
0.34,0.5,0.25,0.67
0.34,0.5,0.25,0.68
0.34,0.5,0.25,0.6900000000000001
0.34,0.5,0.25,0.7000000000000001
0.34,0.5,0.25,0.71
0.34,0.5,0.25,0.72
0.34,0.5,0.26,0.63
0.34,0.5,0.26,0.64
0.34,0.5,0.26,0.65
0.34,0.5,0.26,0.66
0.34,0.5,0.26,0.67
0.34,0.5,0.26,0.68
0.34,0.5,0.26,0.6900000000000001
0.34,0.5,0.26,0.7000000000000001
0.34,0.5,0.26,0.71
0.34,0.5,0.26,0.72
0.34,0.5,0.27,0.62
0.34,0.5,0.27,0.63
0.34,0.5,0.27,0.64
0.34,0.5,0.27,0.65
0.34,0.5,0.27,0.66
0.34,0.5,0.27,0.67
0.34,0.5,0.27,0.68
0.34,0.5,0.27,0.6900000000000001
0.34,0.5,0.27,0.7000000000000001
0.34,0.5,0.27,0.71
0.34,0.5,0.27,0.72
0.34,0.5,0.28,0.62
0.34,0.5,0.28,0.63
0.34,0.5,0.28,0.64
0.34,0.5,0.28,0.65
0.34,0.5,0.28,0.66
0.34,0.5,0.28,0.67
0.34,0.5,0.28,0.68
0.34,0.5,0.28,0.6900000000000001
0.34,0.5,0.28,0.7000000000000001
0.34,0.5,0.28,0.71
0.34,0.5,0.28,0.72
0.34,0.5,0.29,0.61
0.34,0.5,0.29,0.62
0.34,0.5,0.29,0.63
0.34,0.5,0.29,0.64
0.34,0.5,0.29,0.65
0.34,0.5,0.29,0.66
0.34,0.5,0.29,0.67
0.34,0.5,0.29,0.68
0.34,0.5,0.29,0.6900000000000001
0.34,0.5,0.29,0.7000000000000001
0.34,0.5,0.29,0.71
0.34,0.5,0.29,0.72
0.34,0.5,0.3,0.61
0.34,0.5,0.3,0.62
0.34,0.5,0.3,0.63
0.34,0.5,0.3,0.64
0.34,0.5,0.3,0.65
0.34,0.5,0.3,0.66
0.34,0.5,0.3,0.67
0.34,0.5,0.3,0.68
0.34,0.5,0.3,0.6900000000000001
0.34,0.5,0.3,0.7000000000000001
0.34,0.5,0.3,0.71
0.34,0.5,0.3,0.72
0.34,0.5,0.31,0.6
0.34,0.5,0.31,0.61
0.34,0.5,0.31,0.62
0.34,0.5,0.31,0.63
0.34,0.5,0.31,0.64
0.34,0.5,0.31,0.65
0.34,0.5,0.31,0.66
0.34,0.5,0.31,0.67
0.34,0.5,0.31,0.68
0.34,0.5,0.31,0.6900000000000001
0.34,0.5,0.31,0.7000000000000001
0.34,0.5,0.31,0.71
0.34,0.5,0.31,0.72
0.34,0.5,0.32,0.6
0.34,0.5,0.32,0.61
0.34,0.5,0.32,0.62
0.34,0.5,0.32,0.63
0.34,0.5,0.32,0.64
0.34,0.5,0.32,0.65
0.34,0.5,0.32,0.66
0.34,0.5,0.32,0.67
0.34,0.5,0.32,0.68
0.34,0.5,0.32,0.6900000000000001
