p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.13,1.0,0.11,0.65
0.14,1.0,0.11,0.65
0.15,1.0,0.11,0.65
0.16,1.0,0.11,0.65
0.17,1.0,0.11,0.65
0.18,1.0,0.11,0.65
0.19,1.0,0.11,0.65
0.2,1.0,0.11,0.65
0.21,1.0,0.11,0.65
0.22,1.0,0.11,0.65
0.23,1.0,0.11,0.65
0.24,1.0,0.11,0.65
0.25,1.0,0.11,0.65
0.26,1.0,0.11,0.65
0.27,1.0,0.11,0.65
0.28,1.0,0.11,0.65
0.29,1.0,0.11,0.65
0.3,1.0,0.11,0.65
0.31,1.0,0.11,0.65
0.32,1.0,0.11,0.65
0.33,1.0,0.11,0.65
0.34,1.0,0.11,0.65
0.35000000000000003,1.0,0.11,0.65
0.36,1.0,0.11,0.65
0.37,1.0,0.11,0.65
0.38,1.0,0.11,0.65
0.39,1.0,0.11,0.65
0.4,1.0,0.11,0.65
0.41000000000000003,1.0,0.11,0.65
0.42,1.0,0.11,0.65
0.43,1.0,0.11,0.65
0.44,1.0,0.11,0.65
0.45,1.0,0.11,0.65
0.46,1.0,0.11,0.65
0.47000000000000003,1.0,0.11,0.65
0.48,1.0,0.11,0.65
0.49,1.0,0.11,0.65
0.5,1.0,0.11,0.65
