p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.55,0.2,0.06,0.86
0.55,0.2,0.07,0.86
0.55,0.2,0.08,0.86
0.55,0.2,0.09,0.86
0.55,0.2,0.1,0.86
0.55,0.2,0.11,0.86
0.55,0.2,0.12,0.86
0.55,0.2,0.13,0.86
0.55,0.2,0.14,0.86
0.55,0.2,0.15,0.86
0.55,0.2,0.16,0.86
0.55,0.21,0.06,0.86
0.55,0.21,0.07,0.86
0.55,0.21,0.08,0.86
0.55,0.21,0.09,0.86
0.55,0.21,0.1,0.86
0.55,0.21,0.11,0.86
0.55,0.21,0.12,0.86
0.55,0.21,0.13,0.86
0.55,0.21,0.14,0.86
0.55,0.21,0.15,0.86
0.55,0.21,0.16,0.86
0.55,0.21,0.17,0.86
0.55,0.22,0.06,0.86
0.55,0.23,0.06,0.86
0.55,0.24,0.06,0.86
0.55,0.25,0.06,0.86
0.55,0.26,0.06,0.86
0.55,0.27,0.06,0.86
0.55,0.28,0.06,0.86
0.55,0.29,0.06,0.86
0.55,0.3,0.06,0.86
0.55,0.31,0.06,0.86
0.55,0.32,0.06,0.86
0.55,0.33,0.06,0.86
0.55,0.34,0.06,0.86
0.55,0.35000000000000003,0.06,0.86
0.55,0.36,0.06,0.86
0.55,0.37,0.06,0.86
0.55,0.38,0.06,0.86
0.55,0.39,0.06,0.86
0.55,0.4,0.06,0.86
0.55,0.41000000000000003,0.06,0.86
0.55,0.42,0.06,0.86
0.55,0.43,0.06,0.86
0.55,0.44,0.06,0.86
0.55,0.45,0.06,0.86
0.55,0.46,0.06,0.86
0.55,0.47000000000000003,0.06,0.86
0.55,0.48,0.06,0.86
0.55,0.49,0.06,0.86
0.55,0.5,0.06,0.86
0.55,0.51,0.06,0.86
0.55,0.52,0.06,0.86
0.55,0.53,0.06,0.86
0.55,0.54,0.06,0.86
0.55,0.55,0.06,0.86
0.55,0.56,0.06,0.86
0.55,0.5700000000000001,0.06,0.86
0.55,0.58,0.06,0.86
0.55,0.59,0.06,0.86
0.55,0.6,0.06,0.86
0.55,0.61,0.06,0.86
0.55,0.62,0.06,0.86
0.55,0.63,0.06,0.86
0.55,0.64,0.06,0.86
0.55,0.65,0.06,0.86
0.55,0.66,0.06,0.86
0.55,0.67,0.06,0.86
0.55,0.68,0.06,0.86
0.55,0.6900000000000001,0.06,0.86
0.55,0.7000000000000001,0.06,0.86
0.55,0.71,0.06,0.86
0.55,0.72,0.06,0.86
0.55,0.73,0.06,0.86
0.55,0.74,0.06,0.86
0.55,0.75,0.06,0.86
0.55,0.76,0.06,0.86
0.55,0.77,0.06,0.86
0.55,0.78,0.06,0.86
0.55,0.79,0.06,0.86
0.55,0.8,0.06,0.86
0.55,0.81,0.06,0.86
0.55,0.8200000000000001,0.06,0.86
0.55,0.8300000000000001,0.06,0.86
0.55,0.84,0.06,0.86
0.55,0.85,0.06,0.86
0.55,0.86,0.06,0.86
0.55,0.87,0.06,0.86
0.55,0.88,0.06,0.86
0.55,0.89,0.06,0.86
0.55,0.9,0.06,0.86
0.55,0.91,0.06,0.86
0.55,0.92,0.06,0.86
0.55,0.93,0.06,0.86
0.55,0.9400000000000001,0.06,0.86
0.55,0.9500000000000001,0.06,0.86
0.55,0.96,0.06,0.86
0.55,0.97,0.06,0.86
0.55,0.98,0.06,0.86
0.55,0.99,0.06,0.86
0.55,1.0,0.06,0.86
0.56,0.18,0.06,0.86
0.56,0.18,0.07,0.86
0.56,0.18,0.08,0.86
0.56,0.18,0.09,0.86
0.56,0.18,0.1,0.86
0.56,0.18,0.11,0.86
0.56,0.18,0.12,0.86
0.56,0.18,0.13,0.86
0.56,0.18,0.14,0.86
0.56,0.18,0.15,0.86
0.56,0.19,0.06,0.86
0.56,0.19,0.07,0.86
0.56,0.19,0.08,0.86
0.56,0.19,0.09,0.86
0.56,0.19,0.1,0.86
0.56,0.19,0.11,0.86
0.56,0.19,0.12,0.86
0.56,0.19,0.13,0.86
0.56,0.19,0.14,0.86
0.56,0.19,0.15,0.86
0.56,0.2,0.06,0.86
0.56,0.21,0.06,0.86
0.56,0.22,0.06,0.86
0.56,0.23,0.06,0.86
0.56,0.24,0.06,0.86
0.56,0.25,0.06,0.86
0.56,0.26,0.06,0.86
0.56,0.27,0.06,0.86
