"mu_(('A', 1), 0)","mu_(('A', 1), ('A', 1))","mu_(('A', 1), ('A', 2))","mu_(('A', 1), ('B', 1))","mu_(('A', 1), ('B', 2))","mu_(('A', 2), 0)","mu_(('A', 2), ('A', 1))","mu_(('A', 2), ('A', 2))","mu_(('A', 2), ('B', 1))","mu_(('A', 2), ('B', 2))","mu_(('B', 1), 0)","mu_(('B', 1), ('A', 1))","mu_(('B', 1), ('A', 2))","mu_(('B', 1), ('B', 1))","mu_(('B', 1), ('B', 2))","mu_(('B', 2), 0)","mu_(('B', 2), ('A', 1))","mu_(('B', 2), ('A', 2))","mu_(('B', 2), ('B', 1))","mu_(('B', 2), ('B', 2))",N_A_1,N_A_2,N_B_1,N_B_2,N_A_1_raw,N_A_2_raw,N_B_1_raw,N_B_2_raw,total_individuals,term,major
0.1,0.2,0.2,0.2,0.3,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.1,0.2,0.3,0.2,0.2,0.125,0.1875,0.1875,0.125,0.375,0.18518518518518517,0.3333333333333333,0.18518518518518517,0.2962962962962963,10,18,10,16,54,201710,IngAmbiental
0.23529411764705885,0.11764705882352942,0.11764705882352942,0.29411764705882354,0.23529411764705885,0.0,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.3076923076923077,0.2777777777777778,0.2777777777777778,0.05555555555555556,0.33333333333333337,0.05555555555555556,0.07142857142857144,0.28571428571428575,0.28571428571428575,0.07142857142857144,0.28571428571428575,0.27419354838709675,0.20967741935483872,0.2903225806451613,0.22580645161290322,17,13,18,14,62,201710,IngBiomédica
0.5,0.0,0.5,0.0,0.0,0.07894736842105264,0.026315789473684213,0.5789473684210527,0.0,0.31578947368421056,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0.3870967741935484,0.0,0.3225806451612903,0.028169014084507043,0.5352112676056338,0.0,0.43661971830985913,2,38,0,31,71,201710,IngCivil
0.05555555555555555,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666669,0.5000000000000001,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.08333333333333334,0.33333333333333337,0.25000000000000006,0.3333333333333333,0.0,0.08333333333333333,0.25,0.3333333333333333,0.375,0.125,0.25,0.25,18,6,12,12,48,201710,IngElectrónica
0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.125,0.125,0.5,0.0,0.625,0.0,0.125,0.0,0.25,0.13043478260869565,0.17391304347826086,0.34782608695652173,0.34782608695652173,3,4,8,8,23,201710,IngEléctrica
0.12244897959183675,0.5306122448979592,0.22448979591836735,0.0816326530612245,0.04081632653061225,0.07142857142857144,0.3928571428571429,0.3571428571428572,0.0,0.1785714285714286,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.09999999999999999,0.19999999999999998,0.5,0.19999999999999998,0.0,0.5104166666666666,0.2916666666666667,0.09375,0.10416666666666667,49,28,9,10,96,201710,IngIndustrial
0.13793103448275862,0.41379310344827586,0.27586206896551724,0.10344827586206896,0.06896551724137931,0.11538461538461538,0.3076923076923077,0.3846153846153846,0.0,0.1923076923076923,0.0,0.37499999999999994,0.0,0.5,0.125,0.14285714285714285,0.14285714285714285,0.3571428571428571,0.07142857142857142,0.2857142857142857,0.37662337662337664,0.33766233766233766,0.1038961038961039,0.18181818181818182,29,26,8,14,77,201710,IngMecánica
0.054054054054054064,0.5945945945945946,0.054054054054054064,0.2702702702702703,0.027027027027027032,0.05882352941176471,0.11764705882352942,0.7058823529411765,0.11764705882352942,0.0,0.09677419354838711,0.32258064516129037,0.06451612903225808,0.45161290322580655,0.06451612903225808,0.4,0.2,0.0,0.4,0.0,0.4111111111111111,0.18888888888888888,0.34444444444444444,0.05555555555555555,37,17,31,5,90,201710,IngQuímica
0.0967741935483871,0.5806451612903225,0.0967741935483871,0.1935483870967742,0.03225806451612903,0.2727272727272727,0.13636363636363635,0.1818181818181818,0.0,0.4090909090909091,0.1818181818181818,0.5454545454545454,0.0,0.1818181818181818,0.0909090909090909,0.22727272727272727,0.04545454545454545,0.4090909090909091,0.04545454545454545,0.2727272727272727,0.36046511627906974,0.2558139534883721,0.12790697674418605,0.2558139534883721,31,22,11,22,86,201710,IngSistemas
0.0,0.5454545454545455,0.27272727272727276,0.18181818181818182,0.0,0.0,0.4285714285714285,0.28571428571428564,0.14285714285714282,0.14285714285714282,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.39999999999999997,0.0,0.19999999999999998,0.39999999999999997,0.0,0.3793103448275862,0.2413793103448276,0.20689655172413793,0.1724137931034483,11,7,6,5,29,201710,Literatura
0.2,0.8,0.0,0.0,0.0,0.16666666666666669,0.0,0.6666666666666667,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.5,0.0,0.08333333333333333,5,6,0,1,12,201710,Matemáticas
0.25,0.0,0.25,0.375,0.125,0.15384615384615383,0.15384615384615383,0.46153846153846145,0.07692307692307691,0.15384615384615383,0.0,0.6,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.09999999999999999,0.39999999999999997,0.2222222222222222,0.3611111111111111,0.1388888888888889,0.2777777777777778,8,13,5,10,36,201710,Medicina
0.5,0.0,0.0,0.0,0.5,0.11111111111111112,0.0,0.4444444444444445,0.0,0.4444444444444445,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.25,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.07692307692307693,0.34615384615384615,0.11538461538461539,0.46153846153846156,2,9,3,12,26,201710,Microbiología
0.0,0.6666666666666666,0.08333333333333333,0.25,0.0,0.2,0.2,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.23809523809523808,0.14285714285714285,0.047619047619047616,12,5,3,1,21,201710,Música
0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.06250000000000001,0.37500000000000006,0.5000000000000001,0.06250000000000001,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.5,0.5,0.3111111111111111,0.35555555555555557,0.24444444444444444,0.08888888888888889,14,16,11,4,45,201710,Psicología
0.0,0.3333333333333333,0.16666666666666666,0.0,0.4999999999999999,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6,0.0,0.0,0.4,0.3,0.3,0.15,0.25,6,6,3,5,20,201710,Química
0.15625000000000003,0.5625,0.28125,0.0,0.0,0.125,0.22499999999999998,0.6499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,32,40,0,0,72,201720,Administración
0.0,1.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,2,11,0,0,13,201720,Antropología
0.12903225806451613,0.45161290322580644,0.41935483870967744,0.0,0.0,0.06451612903225806,0.41935483870967744,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.47692307692307695,0.47692307692307695,0.015384615384615385,0.03076923076923077,31,31,1,2,65,201720,Arquitectura
0.42857142857142855,0.28571428571428575,0.28571428571428575,0.0,0.0,0.2,0.13333333333333336,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.6818181818181818,0.0,0.0,7,15,0,0,22,201720,Artes
0.23076923076923078,0.6153846153846154,0.15384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8125,0.125,0.0,0.0625,13,2,0,1,16,201720,Biología
0.3888888888888889,0.4444444444444444,0.16666666666666666,0.0,0.0,0.125,0.125,0.6666666666666667,0.04166666666666667,0.04166666666666667,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.5333333333333333,0.044444444444444446,0.022222222222222223,18,24,2,1,45,201720,Cpol
0.2222222222222222,0.7222222222222222,0.05555555555555555,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.631578947368421,0.3508771929824561,0.0,0.017543859649122806,36,20,0,1,57,201720,Derecho
0.11999999999999998,0.7199999999999999,0.11999999999999998,0.03999999999999999,0.0,0.09803921568627452,0.05882352941176472,0.823529411764706,0.0,0.019607843137254905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32051282051282054,0.6538461538461539,0.01282051282051282,0.01282051282051282,25,51,1,1,78,201720,Diseño
0.09259259259259259,0.6296296296296297,0.25925925925925924,0.018518518518518517,0.0,0.1,0.7,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7105263157894737,0.2631578947368421,0.013157894736842105,0.013157894736842105,54,20,1,1,76,201720,Economía
0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3,3,0,0,6,201720,Filosofía
0.4,0.4,0.0,0.0,0.2,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.5384615384615384,0.0,0.07692307692307693,5,7,0,1,13,201720,Física
0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,6,4,0,2,12,201720,Geociencias
0.4615384615384615,0.15384615384615383,0.3846153846153846,0.0,0.0,0.10714285714285714,0.17857142857142858,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30952380952380953,0.6666666666666666,0.023809523809523808,0.0,13,28,1,0,42,201720,GobPolítica
0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,3,5,0,0,8,201720,HistArte
0.19999999999999998,0.7999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,10,1,0,0,11,201720,Historia
0.25,0.5,0.25,0.0,0.0,0.21052631578947367,0.05263157894736842,0.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.8260869565217391,0.0,0.0,4,19,0,0,23,201720,IngAmbiental
0.14285714285714285,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.11764705882352942,0.35294117647058826,0.4705882352941177,0.0,0.05882352941176471,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5121951219512195,0.4146341463414634,0.024390243902439025,0.04878048780487805,21,17,1,2,41,201720,IngBiomédica
0.14285714285714282,0.4761904761904761,0.3333333333333333,0.023809523809523805,0.023809523809523805,0.13157894736842105,0.368421052631579,0.4736842105263158,0.02631578947368421,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.4883720930232558,0.4418604651162791,0.03488372093023256,0.03488372093023256,42,38,3,3,86,201720,IngCivil
0.047619047619047616,0.6666666666666666,0.2857142857142857,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176470588235294,0.35294117647058826,0.029411764705882353,0.0,21,12,1,0,34,201720,IngElectrónica
0.4,0.4,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,5,1,0,1,7,201720,IngEléctrica
0.11428571428571428,0.7142857142857143,0.1571428571428571,0.0,0.014285714285714285,0.1,0.22,0.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.4,0.56,0.4,0.0,0.04,70,50,0,5,125,201720,IngIndustrial
0.16666666666666669,0.6,0.2,0.03333333333333333,0.0,0.0,0.15789473684210528,0.7894736842105263,0.026315789473684213,0.026315789473684213,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4225352112676056,0.5352112676056338,0.028169014084507043,0.014084507042253521,30,38,2,1,71,201720,IngMecánica
0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.930232558139535,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8775510204081632,0.061224489795918366,0.061224489795918366,0,43,3,3,49,201720,IngQuímica
0.17647058823529407,0.6666666666666666,0.15686274509803919,0.0,0.0,0.1851851851851852,0.2962962962962963,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6455696202531646,0.34177215189873417,0.0,0.012658227848101266,51,27,0,1,79,201720,IngSistemas
0.1,0.6,0.2,0.0,0.1,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.25,0.0625,0.0625,10,4,1,1,16,201720,Literatura
1.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.5714285714285715,0.0,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181818182,0.6363636363636364,0.0,0.18181818181818182,2,7,0,2,11,201720,Matemáticas
0.6,0.4,0.0,0.0,0.0,0.09259259259259259,0.0,0.8518518518518519,0.0,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.078125,0.84375,0.03125,0.046875,5,54,2,3,64,201720,Medicina
0.5,0.0,0.0,0.5,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.07692307692307693,2,7,3,1,13,201720,Microbiología
0.09090909090909091,0.18181818181818182,0.5454545454545454,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.4074074074074074,0.4074074074074074,0.037037037037037035,0.14814814814814814,11,11,1,4,27,201720,Música
0.09090909090909091,0.6363636363636362,0.22727272727272727,0.045454545454545456,0.0,0.125,0.3125,0.5,0.0625,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.4,0.05,0.0,22,16,2,0,40,201720,Psicología
0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.5,0.125,3,0,4,1,8,201720,Química
0.26666666666666666,0.26666666666666666,0.39999999999999997,0.0,0.06666666666666667,0.07692307692307693,0.11538461538461538,0.7692307692307693,0.0,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.2112676056338028,0.7323943661971831,0.014084507042253521,0.04225352112676056,15,52,1,3,71,201810,Administración
0.19999999999999998,0.39999999999999997,0.19999999999999998,0.0,0.19999999999999998,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,5,2,0,2,9,201810,Antropología
0.0625,0.5,0.25,0.125,0.0625,0.10526315789473685,0.2105263157894737,0.6315789473684211,0.0,0.052631578947368425,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.2,0.2,0.2,0.4,0.34782608695652173,0.41304347826086957,0.13043478260869565,0.10869565217391304,16,19,6,5,46,201810,Arquitectura
0.3333333333333333,0.0,0.5,0.0,0.16666666666666666,0.375,0.1875,0.375,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.23076923076923078,0.6153846153846154,0.038461538461538464,0.11538461538461539,6,16,1,3,26,201810,Artes
0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,6,2,0,1,9,201810,Biología
0.0625,0.75,0.1875,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5333333333333333,0.4,0.03333333333333333,0.03333333333333333,16,12,1,1,30,201810,Cpol
0.09374999999999999,0.6875,0.09374999999999999,0.0625,0.0625,0.12903225806451615,0.09677419354838711,0.5806451612903226,0.0,0.19354838709677422,0.28571428571428575,0.28571428571428575,0.0,0.28571428571428575,0.14285714285714288,0.08333333333333333,0.16666666666666666,0.4999999999999999,0.08333333333333333,0.16666666666666666,0.3902439024390244,0.3780487804878049,0.08536585365853659,0.14634146341463414,32,31,7,12,82,201810,Derecho
0.0909090909090909,0.5454545454545454,0.3636363636363636,0.0,0.0,0.1282051282051282,0.20512820512820512,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.6290322580645161,0.016129032258064516,0.0,22,39,1,0,62,201810,Diseño
0.09090909090909091,0.7272727272727273,0.11363636363636363,0.06818181818181818,0.0,0.0967741935483871,0.16129032258064516,0.6451612903225806,0.0,0.0967741935483871,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.375,0.125,0.5,0.4888888888888889,0.34444444444444444,0.07777777777777778,0.08888888888888889,44,31,7,8,90,201810,Economía
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,2,1,1,0,4,201810,Filosofía
0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.33333333333333337,0.0,0.6666666666666667,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.0,0.5,0.0,0.0,0.0,0.5,0.13043478260869565,0.391304347826087,0.30434782608695654,0.17391304347826086,3,9,7,4,23,201810,Física
0.0909090909090909,0.7272727272727272,0.1818181818181818,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.2631578947368421,0.10526315789473684,0.05263157894736842,11,5,2,1,19,201810,Geociencias
0.1,0.7,0.15,0.05,0.0,0.1,0.3,0.6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.3125,0.0625,0.0,20,10,2,0,32,201810,GobPolítica
0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2,0.4,0.1,0.3,2,4,1,3,10,201810,HistArte
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1,0,1,0,2,201810,Historia
0.3,0.2,0.4,0.1,0.0,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.0,0.15384615384615385,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37037037037037035,0.48148148148148145,0.07407407407407407,0.07407407407407407,10,13,2,2,27,201810,IngAmbiental
0.04761904761904762,0.5714285714285714,0.2380952380952381,0.09523809523809525,0.04761904761904762,0.0625,0.15625,0.6875,0.03125,0.0625,0.2,0.4,0.2,0.0,0.2,0.0,0.25,0.5,0.25,0.0,0.3387096774193548,0.5161290322580645,0.08064516129032258,0.06451612903225806,21,32,5,4,62,201810,IngBiomédica
0.1818181818181818,0.5454545454545454,0.0,0.1818181818181818,0.0909090909090909,0.21212121212121213,0.0,0.6060606060606061,0.030303030303030304,0.15151515151515152,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.5454545454545454,0.0909090909090909,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.39999999999999997,0.15714285714285714,0.4714285714285714,0.15714285714285714,0.21428571428571427,11,33,11,15,70,201810,IngCivil
0.10000000000000002,0.4000000000000001,0.10000000000000002,0.30000000000000004,0.10000000000000002,0.06666666666666667,0.06666666666666667,0.6666666666666665,0.0,0.19999999999999996,0.0,0.6,0.0,0.4,0.0,0.0,0.1,0.3,0.0,0.6,0.25,0.375,0.125,0.25,10,15,5,10,40,201810,IngElectrónica
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.4,0.3,0.0,0.3,4,3,0,3,10,201810,IngEléctrica
0.1044776119402985,0.6865671641791045,0.14925373134328357,0.05970149253731343,0.0,0.0967741935483871,0.3225806451612903,0.45161290322580644,0.06451612903225806,0.06451612903225806,0.0,0.5,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.6203703703703703,0.28703703703703703,0.07407407407407407,0.018518518518518517,67,31,8,2,108,201810,IngIndustrial
0.07692307692307691,0.4615384615384615,0.30769230769230765,0.15384615384615383,0.0,0.09677419354838711,0.25806451612903225,0.5806451612903225,0.03225806451612903,0.03225806451612903,0.22222222222222218,0.44444444444444436,0.11111111111111109,0.0,0.22222222222222218,0.25,0.0,0.25,0.5,0.0,0.37142857142857144,0.44285714285714284,0.12857142857142856,0.05714285714285714,26,31,9,4,70,201810,IngMecánica
0.03703703703703704,0.6666666666666667,0.2592592592592593,0.03703703703703704,0.0,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5,0.2222222222222222,0.2222222222222222,0.05555555555555555,27,12,12,3,54,201810,IngQuímica
0.22857142857142856,0.45714285714285713,0.0857142857142857,0.22857142857142856,0.0,0.12,0.12,0.72,0.0,0.04,0.15384615384615383,0.6153846153846153,0.0,0.15384615384615383,0.07692307692307691,0.5,0.0,0.25,0.25,0.0,0.45454545454545453,0.3246753246753247,0.16883116883116883,0.05194805194805195,35,25,13,4,77,201810,IngSistemas
0.25,0.5,0.25,0.0,0.0,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782608695652173,0.5652173913043478,0.0,0.08695652173913043,8,13,0,2,23,201810,Literatura
0.19999999999999998,0.0,0.39999999999999997,0.19999999999999998,0.19999999999999998,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091,5,4,1,1,11,201810,Matemáticas
0.12499999999999999,0.6249999999999999,0.06249999999999999,0.18749999999999997,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.6,0.0,0.4,0.48484848484848486,0.18181818181818182,0.18181818181818182,0.15151515151515152,16,6,6,5,33,201810,Medicina
0.125,0.75,0.0,0.125,0.0,0.39999999999999997,0.0,0.39999999999999997,0.19999999999999998,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.0,8,5,2,0,15,201810,Microbiología
0.0,0.8571428571428571,0.0,0.0,0.14285714285714288,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,7,2,1,1,11,201810,Música
0.0,0.888888888888889,0.11111111111111112,0.0,0.0,0.37499999999999994,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.45,0.4,0.0,0.15,9,8,0,3,20,201810,Psicología
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0.125,0.0,3,4,1,0,8,201810,Química
0.058823529411764705,0.7647058823529412,0.16176470588235295,0.014705882352941176,0.0,0.1081081081081081,0.29729729729729726,0.5945945945945945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415094339622641,0.3490566037735849,0.009433962264150943,0.0,68,37,1,0,106,201820,Administración
0.6,0.0,0.2,0.0,0.2,0.0,0.1,0.8,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.2631578947368421,0.5263157894736842,0.10526315789473684,0.10526315789473684,5,10,2,2,19,201820,Antropología
0.0,0.7272727272727273,0.2727272727272727,0.0,0.0,0.1724137931034483,0.20689655172413796,0.5517241379310345,0.034482758620689655,0.034482758620689655,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.39285714285714285,0.5178571428571429,0.03571428571428571,0.05357142857142857,22,29,2,3,56,201820,Arquitectura
0.27272727272727276,0.5454545454545455,0.09090909090909093,0.09090909090909093,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.35,0.1,0.0,11,7,2,0,20,201820,Artes
0.16666666666666666,0.0,0.8333333333333333,0.0,0.0,0.125,0.625,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.47058823529411764,0.058823529411764705,0.11764705882352941,6,8,1,2,17,201820,Biología
0.07142857142857142,0.7142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.18749999999999997,0.12499999999999999,0.6249999999999999,0.06249999999999999,0.0,0.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.45714285714285713,0.11428571428571428,0.02857142857142857,14,16,4,1,35,201820,Cpol
