,201613824,201714689,201631493,201631759,201713178,201715230,201618216,201714731,201630516,201631800,201720122,201714747,201712700,201631805,201632319,201632066,201711946,201534027,201712463,201715535,201615710,201633119,201623390,201712743,201631593,201630828,201715833,201632634,201710974,201617279,201710989,201711771,201713056,201631906,201630385,201633202,201713330,201714610,201613239,201633208,201631419,201711037,201716161,201630916,201713865,201716177,201719506,201713622,201632986,201713626,201712092,201718749,201711845,201715686,201632232,201423604,201629942,201715703,201719030
201613824,0.0,0.3,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.15,0.3684210526315789,0.21052631578947367,0.3,0.15789473684210525,0.35,0.3,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.35,0.3684210526315789,0.3684210526315789,0.21052631578947367,0.3,0.15,0.1875,0.3157894736842105,0.45,0.3684210526315789,0.15,0.2777777777777778,0.15789473684210525,0.15789473684210525,0.15,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3,0.3684210526315789,0.35,0.15,0.15789473684210525,0.2,0.3684210526315789,0.15789473684210525,0.35,0.15,0.15,0.35,0.3157894736842105,0.35,0.21052631578947367,0.2,0.625,0.45,0.3,0.3,0.3684210526315789,0.3157894736842105,0.15789473684210525
201714689,0.3,0.0,0.47368421052631576,0.631578947368421,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.15,0.3157894736842105,0.3157894736842105,0.3,0.15789473684210525,0.45,0.3,0.15789473684210525,0.47368421052631576,0.47368421052631576,0.15789473684210525,0.3,0.3157894736842105,0.631578947368421,0.15789473684210525,0.15,0.3,0.1875,0.47368421052631576,0.6,0.47368421052631576,0.5,0.2222222222222222,0.15789473684210525,0.15789473684210525,0.2,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.95,0.631578947368421,0.3,0.15,0.3684210526315789,0.15,0.3157894736842105,0.3684210526315789,0.3,0.2,0.15,0.3,0.47368421052631576,0.35,0.3157894736842105,0.15,0.375,0.5,0.3,0.45,0.3157894736842105,0.47368421052631576,0.15789473684210525
201631493,0.3157894736842105,0.47368421052631576,0.0,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.47368421052631576,0.47368421052631576,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.1875,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.3157894736842105,0.16666666666666666,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.375,0.6842105263157895,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.47368421052631576,0.3157894736842105
201631759,0.3684210526315789,0.631578947368421,0.47368421052631576,0.0,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.5263157894736842,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.1875,0.47368421052631576,0.631578947368421,0.5263157894736842,0.631578947368421,0.2222222222222222,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.631578947368421,0.6842105263157895,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.21052631578947367,0.4375,0.47368421052631576,0.3157894736842105,0.47368421052631576,0.3684210526315789,0.47368421052631576,0.15789473684210525
201713178,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.47368421052631576,0.15789473684210525,0.5263157894736842,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.1875,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.2222222222222222,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3684210526315789,0.5263157894736842,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.5263157894736842,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.21052631578947367,0.4375,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.15789473684210525
201715230,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.375,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.1875,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525
201618216,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.25,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.1875,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.21052631578947367
201714731,0.15,0.15,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525,0.3157894736842105,0.15,0.21052631578947367,0.15,0.35,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3,0.35,0.375,0.47368421052631576,0.15,0.15789473684210525,0.15,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.3,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.15,0.15789473684210525,0.15,0.3,0.3157894736842105,0.15,0.15789473684210525,0.15789473684210525,0.15,0.3,0.15,0.3,0.21052631578947367,0.15,0.3157894736842105,0.15,0.1875,0.15,0.15,0.15,0.15789473684210525,0.15789473684210525,0.3157894736842105
201630516,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.5263157894736842,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.375,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.15789473684210525,0.3888888888888889,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.5263157894736842,0.3157894736842105,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.3157894736842105,0.6842105263157895,0.3684210526315789,0.21052631578947367,0.625,0.3157894736842105,0.631578947368421,0.3157894736842105,0.5263157894736842,0.3157894736842105,0.3157894736842105
201631800,0.21052631578947367,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.0,0.15789473684210525,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.5263157894736842,0.5263157894736842,0.3157894736842105,0.3157894736842105,0.375,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.3157894736842105,0.3888888888888889,0.47368421052631576,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.3684210526315789,0.47368421052631576,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.5263157894736842,0.21052631578947367,0.25,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.47368421052631576
