,201633280,201632002,201630723,201631496,201616137,201632265,201632270,201631758,201631519,201631018,201632304,201630513,201631795,201614389,201622583,201631804,201632063,201631299,201632323,201630789,201632329,201632075,201631052,201631589,201630573,201616239,201630576,201621362,201631090,201630583,201629821,201531008,201632385,201631366,201632149,201632150,201632406,201629849,201614237,201615006,201632162,201630116,201630121,201611435,201633198,201418418,201631666,201631416,201629625,201528766,201631428,201629638,201632712,201631951,201615312,201631957,201632993,201620452,201630950,201632743,201622760,201629673,201412338,201532408,201623801,201412860
201633280,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.4,0.0,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.4,0.2,0.2,0.4,0.4,0.2,0.2,0.0,0.2,0.4,0.6,0.2,0.2,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
201632002,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.0,0.4,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.0
201630723,0.2,0.0,0.0,0.17647058823529413,0.0,0.16666666666666666,0.375,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.1875,0.1875,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.0,0.16666666666666666,0.0,0.2,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.16666666666666666,0.2,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6,0.1875,0.16666666666666666,0.2,0.3333333333333333,0.16666666666666666,0.0,0.375,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.2,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,0.4,0.0
201631496,0.2,0.0,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.375,0.17647058823529413,0.5294117647058824,0.17647058823529413,0.2,0.35294117647058826,0.2,0.2,0.17647058823529413,0.35294117647058826,0.2,0.17647058823529413,0.4,0.35294117647058826,0.0,0.4,0.2,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.2,0.0,0.17647058823529413,0.35294117647058826,0.0,0.2,0.0,0.2,0.0,0.35294117647058826,0.2,0.17647058823529413,0.0,0.0,0.1875,0.0,0.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.4,0.0,0.17647058823529413,0.4,0.0,0.0,0.1875,0.2,0.0
201616137,0.0,0.2,0.0,0.17647058823529413,0.0,0.47368421052631576,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.0,0.2,0.1875,0.0,0.16666666666666666,0.3157894736842105,0.17647058823529413,0.2,0.16666666666666666,0.2,0.2,0.0,0.2222222222222222,0.2,0.0,0.2,0.15789473684210525,0.2,0.2,0.0,0.15789473684210525,0.3,0.15,0.0,0.1875,0.15789473684210525,0.0,0.16666666666666666,0.6,0.15,0.0,0.1875,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.1875,0.15,0.15789473684210525,0.0,0.2,0.16666666666666666,0.3333333333333333,0.0,0.1875,0.0,0.375,0.2,0.0
201632265,0.2,0.0,0.16666666666666666,0.35294117647058826,0.47368421052631576,0.0,0.1875,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.0,0.0,0.1875,0.16666666666666666,0.47368421052631576,0.17647058823529413,0.0,0.3333333333333333,0.0,0.2,0.15789473684210525,0.3333333333333333,0.0,0.15789473684210525,0.4,0.3157894736842105,0.0,0.4,0.2,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.2,0.0,0.3157894736842105,0.16666666666666666,0.0,0.2,0.0,0.2,0.0,0.16666666666666666,0.2,0.15789473684210525,0.0,0.0,0.1875,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.4,0.0,0.16666666666666666,0.2,0.0,0.0,0.1875,0.2,0.058823529411764705
201632270,0.2,0.2,0.375,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.375,0.1875,0.375,0.0,0.1875,0.2,0.0,0.375,0.1875,0.1875,0.375,0.2,0.1875,0.0,0.2,0.1875,0.1875,0.0,0.375,0.2,0.1875,0.0,0.2,0.4,0.1875,0.1875,0.1875,0.2,0.0,0.1875,0.375,0.0,0.0,0.1875,0.4,0.0,0.1875,0.2,0.1875,0.0,0.1875,0.375,0.0,0.0,0.1875,0.0,0.375,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0
201631758,0.4,0.0,0.16666666666666666,0.17647058823529413,0.0,0.15789473684210525,0.1875,0.0,0.0,0.3,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0,0.3157894736842105,0.0,0.0,0.1875,0.16666666666666666,0.15789473684210525,0.17647058823529413,0.0,0.16666666666666666,0.0,0.2,0.15789473684210525,0.16666666666666666,0.0,0.15789473684210525,0.2,0.15789473684210525,0.0,0.2,0.4,0.3157894736842105,0.15,0.15,0.2,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.2,0.15,0.0,0.0,0.375,0.0,0.0,0.3,0.0,0.15789473684210525,0.2,0.0,0.0,0.2,0.0,0.0,0.1875,0.2,0.0
201631519,0.0,0.2,0.0,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.4,0.1875,0.0,0.16666666666666666,0.16666666666666666,0.0,0.2,0.16666666666666666,0.2,0.0,0.0,0.16666666666666666,0.2,0.0,0.2,0.16666666666666666,0.2,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.1875,0.0,0.0,0.16666666666666666,0.6,0.16666666666666666,0.0,0.1875,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.1875,0.0,0.16666666666666666,0.0,0.4,0.16666666666666666,0.3333333333333333,0.0,0.1875,0.0,0.375,0.0,0.0
201631018,0.8,0.0,0.16666666666666666,0.17647058823529413,0.0,0.15789473684210525,0.1875,0.3,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0,0.1875,0.1875,0.16666666666666666,0.15789473684210525,0.17647058823529413,0.0,0.16666666666666666,0.0,0.4,0.3157894736842105,0.16666666666666666,0.4,0.3157894736842105,0.2,0.3157894736842105,0.0,0.2,0.4,0.47368421052631576,0.15,0.15,0.4,0.0,0.3157894736842105,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.4,0.3,0.0,0.0,0.1875,0.0,0.1875,0.15,0.0,0.3157894736842105,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0
201632304,0.2,0.4,0.16666666666666666,0.17647058823529413,0.0,0.15789473684210525,0.375,0.15789473684210525,0.0,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.2,0.0,0.375,0.16666666666666666,0.15789473684210525,0.35294117647058826,0.4,0.16666666666666666,0.0,0.2,0.15789473684210525,0.3333333333333333,0.0,0.3157894736842105,0.2,0.15789473684210525,0.0,0.4,0.4,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.4,0.0,0.15789473684210525,0.3333333333333333,0.16666666666666666,0.2,0.0,0.2,0.0,0.16666666666666666,0.2,0.15789473684210525,0.0,0.3333333333333333,0.1875,0.0,0.1875,0.15789473684210525,0.0,0.15789473684210525,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.0,0.2,0.0
201630513,0.2,0.4,0.0,0.0,0.16666666666666666,0.0,0.1875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.4,0.1875,0.1875,0.16666666666666666,0.0,0.35294117647058826,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.2,0.0,0.4,0.16666666666666666,0.0,0.16666666666666666,0.0,0.1875,0.0,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,0.0,0.1875,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.1875,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.2,0.1875,0.16666666666666666,0.1875,0.0,0.0
201631795,0.2,0.0,0.16666666666666666,0.35294117647058826,0.15789473684210525,0.3157894736842105,0.375,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.2,0.0,0.1875,0.16666666666666666,0.3157894736842105,0.17647058823529413,0.0,0.5,0.0,0.2,0.15789473684210525,0.3333333333333333,0.0,0.15789473684210525,0.4,0.3157894736842105,0.0,0.4,0.2,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.2,0.0,0.15789473684210525,0.16666666666666666,0.0,0.2,0.15789473684210525,0.2,0.0,0.16666666666666666,0.2,0.15789473684210525,0.0,0.0,0.1875,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.4,0.0,0.16666666666666666,0.2,0.0,0.0,0.1875,0.4,0.0
201614389,0.2,0.4,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.2,0.375,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.4,0.1875,0.3333333333333333,0.0,0.3333333333333333,0.2,0.16666666666666666,0.0,0.1875,0.0,0.2,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.5625,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.1875,0.0,0.1875,0.0,0.0
