,201632259,201631236,201616774,201633040,201613587,201630867,201631640,201632413,201631136,201630115,201632165,201629737,201617578,201615290,201632699,201630531,201622739,201534292,201631831,201618270,201616611,201629668,201532905,201617259,201631212,201421678,201632631,201618042
201632259,0.0,0.2,0.4,0.6,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.0,0.4,0.6,0.4,0.4,0.2
201631236,0.2,0.0,0.17647058823529413,0.17647058823529413,0.2,0.2,0.4,0.1875,0.35294117647058826,0.17647058823529413,0.7058823529411765,0.17647058823529413,0.35294117647058826,0.4,0.17647058823529413,0.35294117647058826,0.2,0.35294117647058826,0.35294117647058826,0.2,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.4,0.5625
201616774,0.4,0.17647058823529413,0.0,0.3333333333333333,0.2,0.4,0.4,0.1875,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.2,0.3333333333333333,0.16666666666666666,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.1875,0.375,0.3333333333333333,0.2,0.1875
201633040,0.6,0.17647058823529413,0.3333333333333333,0.0,0.2,0.2,0.2,0.1875,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.4,0.16666666666666666,0.16666666666666666,0.0,0.1875,0.5625,0.3333333333333333,0.4,0.1875
201613587,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2
201630867,0.2,0.2,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.2
201631640,0.2,0.4,0.4,0.2,0.2,0.6,0.0,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2
201632413,0.2,0.1875,0.1875,0.1875,0.2,0.2,0.2,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.2,0.1875,0.1875,0.2,0.1875,0.1875,0.2,0.375,0.1875,0.0,0.1875,0.1875,0.1875,0.2,0.1875
201631136,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.2,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.2,0.1875
201630115,0.2,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.2,0.4,0.4,0.1875,0.0,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.2,0.3157894736842105,0.15789473684210525,0.4,0.5,0.15789473684210525,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.1875,0.1875,0.15789473684210525,0.2,0.1875
