,201731392,201730302,201729031,201730260,201712029,201728158,201730655,201730212,201728177,201731441,201715317,201730231,201730750
201731392,0.0,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.07142857142857142,0.06666666666666667,0.06666666666666667,0.06666666666666667
201730302,0.26666666666666666,0.0,0.23529411764705882,0.05555555555555555,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.07142857142857142,0.058823529411764705,0.058823529411764705,0.23529411764705882
201729031,0.06666666666666667,0.23529411764705882,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.07142857142857142,0.058823529411764705,0.058823529411764705,0.23529411764705882
201730260,0.06666666666666667,0.05555555555555555,0.058823529411764705,0.0,0.2222222222222222,0.058823529411764705,0.05555555555555555,0.23529411764705882,0.05555555555555555,0.07142857142857142,0.11764705882352941,0.058823529411764705,0.058823529411764705
201712029,0.06666666666666667,0.05555555555555555,0.058823529411764705,0.2222222222222222,0.0,0.058823529411764705,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.07142857142857142,0.058823529411764705,0.058823529411764705,0.058823529411764705
201728158,0.06666666666666667,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.2857142857142857,0.058823529411764705,0.058823529411764705,0.058823529411764705
201730655,0.06666666666666667,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.05555555555555555,0.23529411764705882,0.0,0.058823529411764705,0.05,0.2857142857142857,0.058823529411764705,0.058823529411764705,0.058823529411764705
201730212,0.26666666666666666,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.07142857142857142,0.058823529411764705,0.058823529411764705,0.058823529411764705
201728177,0.06666666666666667,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.05555555555555555,0.058823529411764705,0.05,0.058823529411764705,0.0,0.07142857142857142,0.058823529411764705,0.058823529411764705,0.058823529411764705
201731441,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857
201715317,0.06666666666666667,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.07142857142857142,0.0,0.058823529411764705,0.058823529411764705
201730231,0.06666666666666667,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.07142857142857142,0.058823529411764705,0.0,0.23529411764705882
201730750,0.06666666666666667,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.2857142857142857,0.058823529411764705,0.23529411764705882,0.0
