,201630692,201630825,201631275,201412241,201633203,201629815
201630692,0.0,0.23529411764705882,0.65,0.05263157894736842,0.4117647058823529,0.23529411764705882
201630825,0.23529411764705882,0.0,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.23529411764705882
201631275,0.65,0.23529411764705882,0.0,0.05263157894736842,0.4117647058823529,0.23529411764705882
201412241,0.05263157894736842,0.058823529411764705,0.05263157894736842,0.0,0.23529411764705882,0.058823529411764705
201633203,0.4117647058823529,0.058823529411764705,0.4117647058823529,0.23529411764705882,0.0,0.058823529411764705
201629815,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0
