,201632384,201632395,201632974,201613393,201630418,201630931,201626133,201632471,201512414,201630880,201533924,201521834,201633020,201631487
201632384,0.0,0.11764705882352941,0.21052631578947367,0.23529411764705882,0.2,0.14285714285714285,0.05,0.2777777777777778,0.05,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05,0.1
201632395,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.14285714285714285,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.11764705882352941
201632974,0.21052631578947367,0.058823529411764705,0.0,0.058823529411764705,0.05263157894736842,0.07142857142857142,0.05263157894736842,0.05555555555555555,0.05263157894736842,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05263157894736842,0.05263157894736842
201613393,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.07142857142857142,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882
201630418,0.2,0.058823529411764705,0.05263157894736842,0.23529411764705882,0.0,0.07142857142857142,0.05,0.2222222222222222,0.05,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05,0.2
201630931,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285
201626133,0.05,0.058823529411764705,0.05263157894736842,0.058823529411764705,0.05,0.07142857142857142,0.0,0.05555555555555555,0.05,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.05,0.05
201632471,0.2777777777777778,0.11764705882352941,0.05555555555555555,0.23529411764705882,0.2222222222222222,0.35714285714285715,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111
201512414,0.05,0.058823529411764705,0.05263157894736842,0.058823529411764705,0.05,0.07142857142857142,0.05,0.2222222222222222,0.0,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.05,0.5
201630880,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.23529411764705882,0.05555555555555555,0.07142857142857142,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2222222222222222
201533924,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.2857142857142857,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555
201521834,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.058823529411764705,0.05555555555555555,0.07142857142857142,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
201633020,0.05,0.4117647058823529,0.05263157894736842,0.058823529411764705,0.05,0.2857142857142857,0.05,0.05555555555555555,0.05,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05
201631487,0.1,0.11764705882352941,0.05263157894736842,0.23529411764705882,0.2,0.14285714285714285,0.05,0.1111111111111111,0.5,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.05,0.0
