,201618884,201618311,201617870,201613968,201617686,201617751,201622294,201617434,201619998,201622624,201619236,201623335,201617002,201617709,201620591,201617008,201619827,201612084,201623924,201621750,201621685,201617977
201618884,0.0,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.3333333333333333,0.0
201618311,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666
201617870,0.0,0.16666666666666666,0.0,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.0,0.16666666666666666,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,1.0
201613968,0.0,0.16666666666666666,0.15789473684210525,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.2222222222222222,0.35294117647058826,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.15789473684210525,0.47368421052631576,0.47368421052631576,0.0,0.15789473684210525
201617686,0.15789473684210525,0.0,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.35294117647058826,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.15789473684210525
201617751,0.0,0.0,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.47368421052631576
201622294,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.17647058823529413,0.47368421052631576,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.15789473684210525
201617434,0.0,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15,0.0,0.16666666666666666,0.23529411764705882,0.3,0.3157894736842105,0.15,0.0,0.0,0.15789473684210525,0.3,0.45,0.0,0.15789473684210525
201619998,0.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15,0.0,0.0,0.3888888888888889,0.17647058823529413,0.15,0.15789473684210525,0.0,0.15789473684210525,0.0,0.15789473684210525,0.2,0.15,0.0,0.3157894736842105
