,201822980,201820692,201823001,201821469,201820192,201820969,201822762,201812779,201812268,201821996,201821230,201822000,201813041,201819447,201817404,201819968,201819464,201823055,201821008,201814353,201819986,201815131,201820251,201813858,201812070,201820521,201731437,201822574,201822076,201820798,201819778,201821058,201815947,201822347,201814669,201815546,201812887,201821591,201821595,201820831,201819818,201822639,201821363,201821364,201812917,201817273,201822911,201820098,201815243,201820112,201820883,201819861,201822937,201820890,201819868,201821149,201822943,201822692,201819885,201820143,201814515,201820147,201821941,201822966,201821688,201822201,201820922
201822980,0.0,0.1875,0.3125,0.1875,0.3125,0.0,0.0,0.1875,0.1875,0.3125,0.0,0.1875,0.1875,0.1875,0.3125,0.0,0.0,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.3125,0.1875,0.1875,0.3125,0.1875,0.0,0.3125,0.0,0.3125,0.0,0.1875,0.0,0.0,0.1875,0.0,0.125,0.3125,0.1875,0.1875,0.125,0.3125,0.1875,0.4375,0.0,0.1875,0.0,0.3125,0.0,0.0,0.0,0.0,0.125,0.3125,0.0,0.1875,0.1875,0.3125,0.1875,0.0,0.1875,0.0,0.0
201820692,0.1875,0.0,0.0,0.1875,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1875,0.35294117647058826,0.0,0.0,0.0,0.1875,0.058823529411764705,0.16666666666666666,0.1875,0.05555555555555555,0.1875,0.23076923076923078,0.0,0.0,0.1875,0.23076923076923078,0.0,0.0,0.0,0.0,0.1875,0.0,0.16666666666666666,0.17647058823529413,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.17647058823529413,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.1875,0.0,0.2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1875,0.0,0.21428571428571427,0.16666666666666666
201823001,0.3125,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.16666666666666666,0.35294117647058826,0.125,0.0,0.2631578947368421,0.15789473684210525,0.16666666666666666,0.125,0.0,0.0,0.0,0.15789473684210525,0.1875,0.0,0.1875,0.2222222222222222,0.1875,0.0,0.5,0.15789473684210525,0.17647058823529413,0.5789473684210527,0.1875,0.0,0.10526315789473684,0.0,0.42105263157894735,0.0,0.16666666666666666,0.0,0.21428571428571427,0.15789473684210525,0.0,0.2631578947368421,0.3125,0.0,0.15789473684210525,0.29411764705882354,0.1111111111111111,0.15789473684210525,0.42105263157894735,0.15789473684210525,0.16666666666666666,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.2631578947368421,0.15789473684210525,0.0,0.3157894736842105,0.0,0.15789473684210525
201821469,0.1875,0.1875,0.0,0.0,0.0,0.1875,0.375,0.0,0.1875,0.375,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.375,0.375,0.1875,0.0,0.46153846153846156,0.0,0.0,0.1875,0.0,0.0,0.125,0.0,0.0,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.1875,0.125,0.0,0.1875,0.1875,0.1875,0.375,0.0,0.0,0.0,0.0,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.2,0.1875,0.1875,0.0,0.0,0.375,0.0,0.21428571428571427,0.375
201820192,0.3125,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.17647058823529413,0.35294117647058826,0.0,0.0,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.1875,0.0,0.0,0.0,0.35294117647058826,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.375,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.1875,0.0,0.0,0.0,0.35294117647058826,0.0,0.47058823529411764,0.0,0.21428571428571427,0.17647058823529413,0.0,0.0,0.1875,0.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.47058823529411764,0.17647058823529413,0.35294117647058826,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.1875,0.375,0.0,0.0,0.0,0.35294117647058826,0.17647058823529413,0.0,0.35294117647058826,0.0,0.17647058823529413
201820969,0.0,0.16666666666666666,0.0,0.1875,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.3125,0.0,0.3333333333333333,0.375,0.0,0.0,0.23076923076923078,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.17647058823529413,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.4444444444444444,0.0,0.3157894736842105,0.1875,0.0,0.4,0.15789473684210525,0.3157894736842105,0.0,0.0,0.375,0.0,0.21428571428571427,0.15789473684210525
201822762,0.0,0.16666666666666666,0.0,0.375,0.0,0.3333333333333333,0.0,0.0,0.17647058823529413,0.1875,0.17647058823529413,0.16666666666666666,0.0,0.16666666666666666,0.1875,0.17647058823529413,0.5,0.5625,0.16666666666666666,0.0,0.46153846153846156,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.16666666666666666,0.17647058823529413,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1875,0.1875,0.4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1875,0.0,0.21428571428571427,0.5
201812779,0.1875,0.0,0.16666666666666666,0.0,0.17647058823529413,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.375,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.1875,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.1875,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.2777777777777778,0.21428571428571427,0.0
201812268,0.1875,0.0,0.35294117647058826,0.1875,0.35294117647058826,0.0,0.17647058823529413,0.17647058823529413,0.0,0.1875,0.0,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.0,0.17647058823529413,0.17647058823529413,0.1875,0.35294117647058826,0.1875,0.23076923076923078,0.1875,0.0,0.1875,0.0,0.375,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.375,0.0,0.0,0.0,0.35294117647058826,0.0,0.17647058823529413,0.14285714285714285,0.21428571428571427,0.17647058823529413,0.0,0.0,0.1875,0.0,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.1875,0.1875,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.0,0.47058823529411764,0.0,0.35294117647058826
