,201815552,201814401,201816069,201812486,201816327,201812622,201816977,201813138,201815447,201727644,201814691,201816616,201813290,201813676,201814703,201815601,201817139,201816248,201812413,201816769,201814467,201812036,201814212,201815749,201812807,201815623,201816262,201816387,201812555,201815381,201816922,201815006,201813983,201815784,201816424,201720048,201812080,201816049,201814772,201814005
201815552,0.0,0.0,0.35294117647058826,0.2,0.0,0.15,0.15,0.3,0.15,0.3,0.0,0.15789473684210525,0.0,0.05263157894736842,0.3333333333333333,0.15,0.15789473684210525,0.05,0.0,0.15,0.3,0.15,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.5,0.16666666666666666,0.21052631578947367,0.15789473684210525,0.0,0.0,0.15789473684210525,0.21052631578947367,0.15,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525
201814401,0.0,0.0,0.17647058823529413,0.21052631578947367,0.375,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.0,0.05263157894736842,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.47368421052631576,0.05263157894736842,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.0,0.1875,0.15789473684210525,0.0,0.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525
201816069,0.35294117647058826,0.17647058823529413,0.0,0.35294117647058826,0.1875,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0,0.17647058823529413,0.5294117647058824,0.0,0.35294117647058826,0.0,0.17647058823529413,0.17647058823529413,0.0,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.0,0.1875,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.35294117647058826,0.17647058823529413,0.0,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.0,0.5294117647058824,0.17647058823529413
201812486,0.2,0.21052631578947367,0.35294117647058826,0.0,0.1875,0.15,0.35,0.3,0.0,0.05,0.15,0.0,0.16666666666666666,0.21052631578947367,0.0,0.3,0.0,0.2,0.15,0.05,0.3,0.3,0.3157894736842105,0.0,0.15789473684210525,0.1875,0.3157894736842105,0.35,0.0,0.05263157894736842,0.0,0.15,0.3157894736842105,0.0,0.3684210526315789,0.15,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525
201816327,0.0,0.375,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.0,0.375,0.1875,0.0,0.1875,0.1875,0.1875,0.375,0.0,0.1875,0.375,0.1875,0.0,0.0,0.375,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.0,0.375,0.1875
201812622,0.15,0.15789473684210525,0.17647058823529413,0.15,0.1875,0.0,0.3,0.45,0.0,0.0,0.3,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15,0.0,0.15,0.15,0.0,0.6,0.15,0.15789473684210525,0.0,0.0,0.1875,0.15789473684210525,0.15,0.0,0.0,0.0,0.15,0.15789473684210525,0.0,0.15789473684210525,0.75,0.3157894736842105,0.0,0.15789473684210525,0.3157894736842105
201816977,0.15,0.21052631578947367,0.35294117647058826,0.35,0.1875,0.3,0.0,0.35,0.15,0.05,0.15,0.0,0.16666666666666666,0.47368421052631576,0.16666666666666666,0.15,0.0,0.15,0.15,0.05,0.35,0.15,0.15789473684210525,0.0,0.21052631578947367,0.1875,0.15789473684210525,0.15,0.0,0.0,0.0,0.45,0.15789473684210525,0.0,0.15789473684210525,0.3,0.47368421052631576,0.0,0.47368421052631576,0.15789473684210525
201813138,0.3,0.15789473684210525,0.35294117647058826,0.3,0.1875,0.45,0.35,0.0,0.05,0.0,0.3,0.05263157894736842,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.65,0.0,0.15,0.15,0.0,0.8,0.35,0.15789473684210525,0.0,0.05263157894736842,0.1875,0.15789473684210525,0.3,0.0,0.15789473684210525,0.0,0.15,0.3157894736842105,0.0,0.3157894736842105,0.45,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.15789473684210525
201815447,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.15,0.0,0.21052631578947367,0.0,0.3157894736842105,0.16666666666666666,0.05,0.15789473684210525,0.0,0.0,0.15,0.0,0.05,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.1875,0.0,0.15,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.15,0.0,0.15789473684210525,0.0,0.0,0.0,0.21052631578947367,0.15789473684210525,0.0
