,201729733,201811923,201814036,201122902,201729371,201813088,201714854,201812073,201816046,201817713,201812410
201729733,0.0,0.1875,0.6666666666666666,0.16666666666666666,0.5,0.2222222222222222,0.3888888888888889,0.0,0.3888888888888889,0.5555555555555556,0.5
201811923,0.1875,0.0,0.1875,0.3125,0.375,0.1875,0.5,0.13333333333333333,0.375,0.3125,0.375
201814036,0.6666666666666666,0.1875,0.0,0.16666666666666666,0.5,0.2222222222222222,0.3684210526315789,0.0,0.5263157894736842,0.7222222222222222,0.47368421052631576
201122902,0.16666666666666666,0.3125,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2777777777777778,0.13333333333333333,0.16666666666666666,0.2777777777777778,0.16666666666666666
201729371,0.5,0.375,0.5,0.16666666666666666,0.0,0.3888888888888889,0.5555555555555556,0.0,0.7222222222222222,0.3888888888888889,0.6666666666666666
201813088,0.2222222222222222,0.1875,0.2222222222222222,0.0,0.3888888888888889,0.0,0.2777777777777778,0.2,0.2777777777777778,0.1111111111111111,0.3888888888888889
201714854,0.3888888888888889,0.5,0.3684210526315789,0.2777777777777778,0.5555555555555556,0.2777777777777778,0.0,0.13333333333333333,0.42105263157894735,0.5,0.5263157894736842
201812073,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.2,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0
201816046,0.3888888888888889,0.375,0.5263157894736842,0.16666666666666666,0.7222222222222222,0.2777777777777778,0.42105263157894735,0.0,0.0,0.2777777777777778,0.55
201817713,0.5555555555555556,0.3125,0.7222222222222222,0.2777777777777778,0.3888888888888889,0.1111111111111111,0.5,0.13333333333333333,0.2777777777777778,0.0,0.3888888888888889
201812410,0.5,0.375,0.47368421052631576,0.16666666666666666,0.6666666666666666,0.3888888888888889,0.5263157894736842,0.0,0.55,0.3888888888888889,0.0
