,201710977,201718914,201715910,201719623,201631178,201713356,201712277,201631573,201715672,201712858,201715998,201532388,201711013,201711720,201631082,201715124,201632056,201630524
201710977,0.0,0.375,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.16666666666666666,0.47368421052631576,0.5,0.47368421052631576,0.15789473684210525,0.8,0.6666666666666666,0.3333333333333333,0.631578947368421,0.6666666666666666,0.5
201718914,0.375,0.0,0.5625,0.625,0.375,0.5625,0.5625,0.1875,0.5625,0.5625,0.5625,0.5625,0.6,0.375,0.375,0.375,0.375,0.5625
201715910,0.47368421052631576,0.5625,0.0,0.631578947368421,0.5,0.631578947368421,0.631578947368421,0.16666666666666666,0.631578947368421,0.6666666666666666,0.631578947368421,0.3157894736842105,0.4,0.5,0.5,0.47368421052631576,0.5,0.6666666666666666
201719623,0.47368421052631576,0.625,0.631578947368421,0.0,0.5,0.631578947368421,0.631578947368421,0.16666666666666666,0.631578947368421,0.6666666666666666,0.631578947368421,0.3157894736842105,0.4,0.5,0.5,0.47368421052631576,0.5,0.6666666666666666
201631178,0.3333333333333333,0.375,0.5,0.5,0.0,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.2,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5
201713356,0.47368421052631576,0.5625,0.631578947368421,0.631578947368421,0.5,0.0,0.8421052631578947,0.16666666666666666,0.631578947368421,0.6666666666666666,0.631578947368421,0.3157894736842105,0.4,0.5,0.6666666666666666,0.47368421052631576,0.5,0.6666666666666666
201712277,0.47368421052631576,0.5625,0.631578947368421,0.631578947368421,0.5,0.8421052631578947,0.0,0.16666666666666666,0.631578947368421,0.6666666666666666,0.631578947368421,0.3157894736842105,0.4,0.5,0.6666666666666666,0.47368421052631576,0.5,0.6666666666666666
201631573,0.16666666666666666,0.1875,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
201715672,0.47368421052631576,0.5625,0.631578947368421,0.631578947368421,0.5,0.631578947368421,0.631578947368421,0.16666666666666666,0.0,0.6666666666666666,0.631578947368421,0.3157894736842105,0.4,0.5,0.5,0.47368421052631576,0.5,0.6666666666666666
201712858,0.5,0.5625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.4,0.5,0.5,0.5,0.5,0.6666666666666666
201715998,0.47368421052631576,0.5625,0.631578947368421,0.631578947368421,0.5,0.631578947368421,0.631578947368421,0.16666666666666666,0.631578947368421,0.6666666666666666,0.0,0.3157894736842105,0.4,0.5,0.5,0.47368421052631576,0.5,0.6666666666666666
201532388,0.15789473684210525,0.5625,0.3157894736842105,0.3157894736842105,0.5,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.0,0.4,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.16666666666666666,0.3333333333333333
201711013,0.8,0.6,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.0,0.6,0.2,0.6,0.6,0.4
201711720,0.6666666666666666,0.375,0.5,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.5,0.5,0.16666666666666666,0.6,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
201631082,0.3333333333333333,0.375,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5
201715124,0.631578947368421,0.375,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.16666666666666666,0.47368421052631576,0.5,0.47368421052631576,0.15789473684210525,0.6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5
201632056,0.6666666666666666,0.375,0.5,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.5,0.5,0.16666666666666666,0.6,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.5
201630524,0.5,0.5625,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.5,0.5,0.5,0.5,0.0
