,201814272,201814023,201819912,201822217,201823242,201814027,201820940,201822731,201822734,201816588,201818132,201822999,201820193,201821732,201821221,201821227,201820460,201819695,201821487,201819441,201821234,201820467,201714996,201820726,201823033,201822268,201612605,201822023,201814091,201820245,201821014,201820759,201819738,201822043,201821277,201813087,201822047,201820775,201820012,201816689,201815666,201820531,201820536,201823100,201823105,201822084,201823119,201819793,201821585,201821843,201822103,201819800,201821594,201820573,201822113,201820838,201820080,201815731,201821107,201729976,201820609,201822917,201816520,201820619,201821142,201821663,201821408,201821667,201821926,201812971,201716207,201819899,201821948
201814272,0.0,0.0,0.75,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.0,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.0,0.25,0.75,0.0,0.0,0.25,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0.75,0.0,0.5,0.5,0.5,0.0,0.25,0.5,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.75,0.25,0.0,0.0,0.5,0.25,0.0,0.25
201814023,0.0,0.0,0.2,0.4,0.2,0.2,0.6,0.4,0.2,0.4,0.6,0.2,0.6,0.4,0.4,0.4,0.4,0.2,0.2,0.8,0.2,0.2,0.6,0.8,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.6,0.4,0.6,0.0,0.6,0.4,0.4,0.6,0.2,0.4,0.8,0.2,0.2,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.6,0.2,0.4,0.8,0.4,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.6,0.2,0.2,0.6,0.4,0.4,0.2,0.6,0.4
201819912,0.75,0.2,0.0,0.35294117647058826,0.4,0.5294117647058824,0.35294117647058826,0.375,1.0,0.5294117647058824,0.2,0.6,0.17647058823529413,0.4,0.4,0.35294117647058826,0.4,0.7058823529411765,0.5294117647058824,0.17647058823529413,0.375,0.8,0.2,0.17647058823529413,0.5294117647058824,0.375,0.35294117647058826,0.6,0.7058823529411765,0.5294117647058824,0.375,0.35294117647058826,0.4,0.2,0.35294117647058826,0.0,0.17647058823529413,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.75,0.35294117647058826,0.35294117647058826,0.6,0.35294117647058826,0.35294117647058826,0.8,0.25,0.6,0.6,0.6,0.17647058823529413,0.35294117647058826,0.6,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.6,0.35294117647058826,0.2,0.75,0.375,0.35294117647058826,0.17647058823529413,0.6,0.35294117647058826,0.1875,0.4
201822217,0.25,0.4,0.35294117647058826,0.0,0.2,0.16666666666666666,0.5,0.1875,0.4,0.17647058823529413,0.6,0.4,0.5294117647058824,0.4,0.2,0.5,0.2,0.3157894736842105,0.3333333333333333,0.35294117647058826,0.1875,0.4,0.4,0.3333333333333333,0.5294117647058824,0.1875,0.5,0.6,0.3333333333333333,0.3157894736842105,0.5625,0.17647058823529413,0.6,0.4,0.16666666666666666,0.0,0.3157894736842105,0.6666666666666666,0.3333333333333333,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5625,0.35294117647058826,0.47368421052631576,0.4,0.15789473684210525,0.5,0.4,0.5,0.4,0.4,0.8,0.3157894736842105,0.47368421052631576,0.8,0.3333333333333333,0.47368421052631576,0.3157894736842105,0.631578947368421,0.6,0.5294117647058824,0.4,0.375,0.1875,0.47368421052631576,0.3157894736842105,0.4,0.15789473684210525,0.375,0.2
201823242,0.25,0.2,0.4,0.2,0.0,0.6,0.2,0.8,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.4,0.6,0.4,0.2,0.8,0.4,0.2,0.4,0.2,0.6,0.4,0.2,0.4,0.4,0.2,0.6,0.2,0.6,0.6,0.21428571428571427,0.2,0.4,0.4,0.4,0.6,0.6,0.2,0.6,0.4,0.4,0.4,0.6,0.4,0.2,0.4,0.5,0.4,0.4,0.2,0.2,0.4,0.4,0.6,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.6,0.2,0.4,0.4,0.4,0.4,0.4
201814027,0.5,0.2,0.5294117647058824,0.16666666666666666,0.6,0.0,0.16666666666666666,0.5625,0.6,0.35294117647058826,0.2,0.4,0.35294117647058826,0.4,0.4,0.16666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.5625,0.6,0.2,0.16666666666666666,0.17647058823529413,0.375,0.16666666666666666,0.4,0.5,0.3333333333333333,0.1875,0.5294117647058824,0.2,0.4,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5625,0.35294117647058826,0.16666666666666666,0.4,0.3333333333333333,0.16666666666666666,0.6,0.5,0.4,0.4,0.4,0.16666666666666666,0.16666666666666666,0.4,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4,0.35294117647058826,0.2,0.5625,0.5625,0.16666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.375,0.4
201820940,0.25,0.6,0.35294117647058826,0.5,0.2,0.16666666666666666,0.0,0.1875,0.4,0.17647058823529413,0.6,0.4,0.35294117647058826,0.2,0.2,0.5,0.2,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.1875,0.4,0.6,0.5,0.5294117647058824,0.1875,0.5,0.6,0.3333333333333333,0.5,0.75,0.17647058823529413,0.8,0.4,0.3333333333333333,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.375,0.17647058823529413,0.5,0.4,0.16666666666666666,0.6666666666666666,0.4,0.5,0.6,0.4,0.6,0.5,0.5,0.4,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.4,0.5294117647058824,0.4,0.375,0.1875,0.3333333333333333,0.3333333333333333,0.6,0.16666666666666666,0.375,0.2
201822731,0.25,0.4,0.375,0.1875,0.8,0.5625,0.1875,0.0,0.4,0.375,0.2,0.4,0.1875,0.4,0.4,0.375,0.4,0.5625,0.375,0.375,0.8125,0.4,0.2,0.1875,0.1875,0.625,0.375,0.2,0.375,0.375,0.1875,0.5625,0.2,0.6,0.375,0.21428571428571427,0.1875,0.375,0.5625,0.4375,0.5625,0.5625,0.1875,0.5625,0.375,0.375,0.375,0.8,0.375,0.1875,0.6,0.5,0.6,0.4,0.2,0.1875,0.375,0.4,0.5625,0.375,0.375,0.1875,0.4,0.1875,0.2,0.375,0.5625,0.1875,0.375,0.4,0.375,0.375,0.4
201822734,0.75,0.2,1.0,0.4,0.4,0.6,0.4,0.4,0.0,0.6,0.2,0.6,0.2,0.4,0.4,0.4,0.4,0.8,0.6,0.2,0.4,0.8,0.2,0.2,0.6,0.4,0.4,0.6,0.8,0.6,0.4,0.4,0.4,0.2,0.4,0.0,0.2,0.4,0.8,0.4,0.4,0.4,0.2,0.4,0.8,0.4,0.4,0.6,0.4,0.4,0.8,0.25,0.6,0.6,0.6,0.2,0.4,0.6,0.4,0.2,0.4,0.4,0.6,0.4,0.2,0.8,0.4,0.4,0.2,0.6,0.4,0.2,0.4
