,201631750,201631240,201631756,201630734,201631764,201617941,201631256,201629722,201632797,201530910,201631262,201632290,201632812,201631278,201532975,201631796,201632313,201632338,201630809,201632859,201631843,201631856,201632880,201632370,201417848,201023611,201632386,201630860,201632399,201531026,201631383,201630886,201631408,201632945,201632441,201612474,201631930,201632444,201632962,201631442,201629907,201630934,201629917,201630429,201631456,201632480,201612526,201631991,201533695,201631495,201632009,201630993,201633050,201632034,201533747,201631541,201632578,201632584,201632588,201531725,201630547,201630040,201632604,201631581,201631076,201630053,201630059,201631599,201632111,201632113,201631607,201631611,201630077,201516419,201633160,201630605,201631121,201632157,201532330,201629610,201616304,201632181,201533878,201631160,201631173,201632204,201631188,201631199,201630688,201620962,201630695,201631725,201619956,201614842,201631739
201631750,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.5
201631240,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.5,0.8333333333333334,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.0
201631756,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.35294117647058826,0.0,0.3333333333333333
201630734,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.17647058823529413,0.5,0.3333333333333333
201631764,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.0,0.3157894736842105,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3157894736842105,0.15789473684210525,0.3333333333333333,0.5,0.3157894736842105,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0,0.0,0.15789473684210525,0.6666666666666666,0.5,0.3157894736842105,0.15789473684210525,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.3157894736842105,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.0,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3157894736842105,0.3333333333333333,0.6666666666666666,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525,0.5,0.5,0.15789473684210525,0.6666666666666666,0.16666666666666666,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.17647058823529413,0.631578947368421,0.3333333333333333
201617941,0.0,0.5,0.0,0.3333333333333333,0.47368421052631576,0.0,0.3157894736842105,0.0,0.0,0.3157894736842105,0.0,0.16666666666666666,0.0,0.3333333333333333,0.15789473684210525,0.6842105263157895,0.5263157894736842,0.5,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.0,0.15789473684210525,0.5,0.6666666666666666,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3157894736842105,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.5,0.0,0.15789473684210525,0.15789473684210525,0.3333333333333333,0.0,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.3684210526315789,0.15789473684210525,0.16666666666666666,0.3684210526315789,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.5,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.3684210526315789,0.47368421052631576,0.5,0.5,0.15789473684210525,0.5,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5263157894736842,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.17647058823529413,0.47368421052631576,0.16666666666666666
201631256,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.3157894736842105,0.0,0.3157894736842105,0.16666666666666666,0.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.5,0.3333333333333333,0.15789473684210525,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.0,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.0,0.3157894736842105,0.0,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.15789473684210525,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.0,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.47368421052631576,0.3157894736842105,0.3333333333333333,0.47368421052631576,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.5,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.0,0.3157894736842105,0.3333333333333333,0.47368421052631576,0.16666666666666666,0.0,0.15789473684210525,0.3333333333333333
201629722,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.15789473684210525,0.0,0.3157894736842105,0.0,0.3333333333333333,0.0,0.47368421052631576,0.3333333333333333,0.6666666666666666,0.0,0.3157894736842105,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.3333333333333333,0.0,0.3157894736842105,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0,0.5,0.3333333333333333,0.3157894736842105,0.0,0.6666666666666666,0.0,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.15789473684210525,0.0,0.6666666666666666,0.631578947368421,0.15789473684210525,0.16666666666666666,0.631578947368421,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.47368421052631576,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.0,0.0,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.0,0.16666666666666666,0.0,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.16666666666666666,0.3157894736842105,0.3333333333333333,0.0,0.15789473684210525,0.5
201632797,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.35294117647058826,0.0,0.3333333333333333
