,201728267,201729935,201631378,201729688,201717154,201728930,201730981,201729446,201714344,201729324,201716654,201630384,201730610,201729075,201731764,201730618,201624251,201720397,201711850,201728106,201728874,201728885,201730044
201728267,0.0,0.0,0.16666666666666666,0.16666666666666666,0.4,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4,0.1875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.0,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
201729935,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201631378,0.16666666666666666,0.0,0.0,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.375,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
201729688,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.0,0.2,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.2,0.1875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.0,0.3157894736842105,0.0,0.3157894736842105,0.16666666666666666,0.47368421052631576,0.15789473684210525
201717154,0.4,0.0,0.2,0.2,0.0,0.4,0.2,0.4,0.2,0.2,0.6,0.4,0.2,0.4,0.4,0.2,0.2,0.0,0.2,0.4,0.8,0.2,0.2
201728930,0.5,0.0,0.16666666666666666,0.16666666666666666,0.4,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4,0.1875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.0,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
201730981,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.3157894736842105,0.2,0.16666666666666666,0.0,0.16666666666666666,0.3,0.3157894736842105,0.2,0.1875,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525
201729446,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.4,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.4,0.5625,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
201714344,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.15789473684210525,0.2,0.16666666666666666,0.3,0.16666666666666666,0.0,0.631578947368421,0.2,0.375,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.3157894736842105
201729324,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.15789473684210525,0.2,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.631578947368421,0.0,0.2,0.1875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.0,0.0,0.0,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.3157894736842105
201716654,0.4,0.0,0.2,0.2,0.6,0.4,0.2,0.4,0.2,0.2,0.0,0.4,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.2,0.6,0.2,0.2
201630384,0.1875,0.0,0.375,0.1875,0.4,0.1875,0.1875,0.5625,0.375,0.1875,0.4,0.0,0.1875,0.1875,0.375,0.2,0.0,0.0,0.0,0.1875,0.375,0.1875,0.375
201730610,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.1875,0.0,0.3333333333333333,0.16666666666666666,0.6,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
201729075,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.4,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.1875,0.3333333333333333,0.0,0.16666666666666666,0.4,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
201731764,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.4,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.4,0.375,0.16666666666666666,0.16666666666666666,0.0,0.2,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666
201730618,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
201624251,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0
201720397,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0
201711850,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0
201728106,0.16666666666666666,0.0,0.16666666666666666,0.3157894736842105,0.4,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.3157894736842105,0.2,0.1875,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.3157894736842105,0.15789473684210525
201728874,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.8,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6,0.375,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.4,0.0,0.4,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
201728885,0.16666666666666666,0.0,0.16666666666666666,0.47368421052631576,0.2,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.2,0.1875,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.0,0.3157894736842105,0.0,0.3157894736842105,0.16666666666666666,0.0,0.15789473684210525
201730044,0.16666666666666666,0.0,0.16666666666666666,0.15789473684210525,0.2,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.2,0.375,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0
