,201630788,201629831,201614216,201629895,201631945,201618315,201629579,201617486,201631505,201616419,201615651,201624166,201618989,201630641,201630073,201613055
201630788,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111
201629831,0.05555555555555555,0.0,0.21052631578947367,0.2,0.21052631578947367,0.2,0.2,0.2,0.23529411764705882,0.21052631578947367,0.05263157894736842,0.2,0.21052631578947367,0.2,0.35,0.21052631578947367
201614216,0.05555555555555555,0.21052631578947367,0.0,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.17647058823529413,0.3684210526315789,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.21052631578947367
201629895,0.05555555555555555,0.2,0.21052631578947367,0.0,0.05263157894736842,0.35,0.2,0.2,0.35294117647058826,0.21052631578947367,0.21052631578947367,0.2,0.21052631578947367,0.2,0.25,0.3684210526315789
201631945,0.05555555555555555,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
201618315,0.05555555555555555,0.2,0.21052631578947367,0.35,0.05263157894736842,0.0,0.25,0.2,0.35294117647058826,0.3684210526315789,0.05263157894736842,0.25,0.3684210526315789,0.25,0.2,0.3684210526315789
201629579,0.05555555555555555,0.2,0.21052631578947367,0.2,0.05263157894736842,0.25,0.0,0.35,0.17647058823529413,0.21052631578947367,0.05263157894736842,0.25,0.21052631578947367,0.25,0.2,0.21052631578947367
201617486,0.1111111111111111,0.2,0.21052631578947367,0.2,0.05263157894736842,0.2,0.35,0.0,0.17647058823529413,0.2631578947368421,0.05263157894736842,0.2,0.21052631578947367,0.2,0.2,0.2631578947368421
201631505,0.0,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.0,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.7058823529411765
201616419,0.1111111111111111,0.21052631578947367,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.2631578947368421,0.17647058823529413,0.0,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.3684210526315789,0.3684210526315789,0.2631578947368421
201615651,0.05555555555555555,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.05263157894736842
201624166,0.05555555555555555,0.2,0.21052631578947367,0.2,0.05263157894736842,0.25,0.25,0.2,0.17647058823529413,0.3684210526315789,0.05263157894736842,0.0,0.3684210526315789,0.25,0.2,0.21052631578947367
201618989,0.05555555555555555,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.21052631578947367,0.35294117647058826,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.0,0.21052631578947367,0.21052631578947367,0.3684210526315789
201630641,0.05555555555555555,0.2,0.3684210526315789,0.2,0.05263157894736842,0.25,0.25,0.2,0.35294117647058826,0.3684210526315789,0.21052631578947367,0.25,0.21052631578947367,0.0,0.35,0.21052631578947367
201630073,0.05555555555555555,0.35,0.3684210526315789,0.25,0.05263157894736842,0.2,0.2,0.2,0.17647058823529413,0.3684210526315789,0.05263157894736842,0.2,0.21052631578947367,0.35,0.0,0.21052631578947367
201613055,0.1111111111111111,0.21052631578947367,0.21052631578947367,0.3684210526315789,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.2631578947368421,0.7058823529411765,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.3684210526315789,0.21052631578947367,0.21052631578947367,0.0
