,201712897,201715969,201712403,201720600,201720112,201718321,201631539,201712440,201719609,201630012,201718849,201719874,201713733,201612104,201712970,201717580,201718093,201717856,201715197,201710947,201715043,201715825,201632883,201713013,201713014,201715062,201715318,201717887,201715073,201710981,201716358,201718928,201719700,201712541,201631390,201631396,201715370,201711276,201712305,201712053,201718972,201713852,201716670,201714626,201719748,201718482,201719765,201712087,201714393,201711852,201718512,201712885,201714940,201719037
201712897,0.0,0.375,0.1875,0.375,0.1875,0.1875,0.5625,0.25,0.23076923076923078,0.1875,0.1875,0.375,0.4,0.1875,0.2,0.375,0.1875,0.25,0.25,0.1875,0.5625,0.1875,0.1875,0.1875,0.2,0.1875,0.1875,0.1875,0.4375,0.4,0.1875,0.1875,0.5625,0.375,0.375,0.1875,0.1875,0.1875,0.2,0.5625,0.25,0.5625,0.1875,0.375,0.25,0.1875,0.375,0.1875,0.375,0.375,0.1875,0.1875,0.375,0.375
201715969,0.375,0.0,0.15789473684210525,0.3157894736842105,0.25,0.15789473684210525,0.3157894736842105,0.1875,0.23076923076923078,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.6,0.16666666666666666,0.2,0.1875,0.17647058823529413,0.1875,0.3157894736842105,0.15789473684210525,0.23529411764705882,0.15789473684210525,0.16666666666666666,0.1875,0.2,0.375,0.16666666666666666,0.35294117647058826,0.16666666666666666,0.6,0.35294117647058826,0.15789473684210525,0.375,0.3333333333333333,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.2,0.3333333333333333,0.25,0.375,0.15789473684210525,0.375,0.35294117647058826,0.375,0.47368421052631576,0.15789473684210525,0.3333333333333333,0.5625,0.35294117647058826,0.1875,0.1875,0.15789473684210525
201712403,0.1875,0.15789473684210525,0.0,0.3157894736842105,0.1875,0.47368421052631576,0.15789473684210525,0.1875,0.23076923076923078,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.2,0.16666666666666666,0.4,0.375,0.35294117647058826,0.375,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.3333333333333333,0.375,0.2,0.1875,0.5,0.17647058823529413,0.16666666666666666,0.4,0.17647058823529413,0.3157894736842105,0.1875,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.47368421052631576,0.2,0.16666666666666666,0.5,0.1875,0.3157894736842105,0.1875,0.17647058823529413,0.1875,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.1875,0.17647058823529413,0.1875,0.1875,0.15789473684210525
201720600,0.375,0.3157894736842105,0.3157894736842105,0.0,0.1875,0.3157894736842105,0.15789473684210525,0.1875,0.23076923076923078,0.15789473684210525,0.17647058823529413,0.3157894736842105,0.4,0.16666666666666666,0.2,0.1875,0.17647058823529413,0.1875,0.3157894736842105,0.15789473684210525,0.35294117647058826,0.15789473684210525,0.16666666666666666,0.1875,0.2,0.375,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.4,0.35294117647058826,0.15789473684210525,0.375,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.2,0.16666666666666666,0.25,0.1875,0.3157894736842105,0.5625,0.35294117647058826,0.4375,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.375,0.17647058823529413,0.1875,0.1875,0.15789473684210525
201720112,0.1875,0.25,0.1875,0.1875,0.0,0.375,0.375,0.375,0.23076923076923078,0.1875,0.1875,0.5625,0.2,0.1875,0.4,0.1875,0.1875,0.1875,0.375,0.375,0.25,0.1875,0.375,0.375,0.2,0.375,0.1875,0.5625,0.1875,0.2,0.375,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.1875,0.4,0.1875,0.25,0.1875,0.375,0.375,0.375,0.375,0.1875,0.1875,0.1875,0.1875,0.5625,0.375,0.375,0.1875
201718321,0.1875,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.375,0.0,0.15789473684210525,0.375,0.23076923076923078,0.15789473684210525,0.17647058823529413,0.3157894736842105,0.2,0.16666666666666666,0.2,0.375,0.17647058823529413,0.1875,0.15789473684210525,0.3157894736842105,0.17647058823529413,0.15789473684210525,0.16666666666666666,0.1875,0.2,0.1875,0.5,0.17647058823529413,0.16666666666666666,0.4,0.17647058823529413,0.15789473684210525,0.1875,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.4,0.16666666666666666,0.5,0.25,0.47368421052631576,0.1875,0.17647058823529413,0.1875,0.21052631578947367,0.15789473684210525,0.16666666666666666,0.1875,0.35294117647058826,0.375,0.1875,0.15789473684210525
201631539,0.5625,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.375,0.15789473684210525,0.0,0.1875,0.23076923076923078,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.4,0.16666666666666666,0.2,0.375,0.17647058823529413,0.1875,0.15789473684210525,0.15789473684210525,0.35294117647058826,0.15789473684210525,0.3333333333333333,0.1875,0.2,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.4,0.17647058823529413,0.15789473684210525,0.375,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.2,0.3333333333333333,0.25,0.5625,0.15789473684210525,0.1875,0.17647058823529413,0.1875,0.3157894736842105,0.15789473684210525,0.3333333333333333,0.375,0.17647058823529413,0.1875,0.375,0.3157894736842105
201712440,0.25,0.1875,0.1875,0.1875,0.375,0.375,0.1875,0.0,0.23076923076923078,0.1875,0.1875,0.375,0.4,0.1875,0.2,0.1875,0.375,0.25,0.25,0.375,0.1875,0.1875,0.1875,0.1875,0.2,0.1875,0.1875,0.1875,0.4375,0.2,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.4,0.1875,0.25,0.1875,0.375,0.1875,0.25,0.375,0.1875,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.1875
201719609,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.5,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.46153846153846156
