,201621256,201620489,201530639,201530385,201620501,201532950,201530140,201615134,201614373,201614374,201612838,201530920,201533483,201623086,201533231,201531188,201618491,201616190,201613375,201616450,201614402,201530948,201620290,201616198,201616888,201533256,201616969,201535819,201314384,201612137,201621866,201618030,201616248,201612664,201531003,201618556,201613441,201622658,201532291,201619078,201532551,201613454,201614735,201617050,201612955,201533599,201619365,201614758,201530542,201531055,201611696,201622191,201530805,201533630,201611714,201615812,201530821,201125590,201531611,201619675,201619683,201618916,201618412,201618672,201613811,201616371,201620728,201534203,201615101
201621256,0.0,0.15,0.0,0.3157894736842105,0.15,0.3684210526315789,0.15789473684210525,0.15,0.15,0.3,0.15,0.0,0.15789473684210525,0.3,0.15,0.15,0.0,0.3157894736842105,0.3157894736842105,0.0,0.15,0.21052631578947367,0.15,0.15789473684210525,0.3684210526315789,0.3157894736842105,0.5263157894736842,0.0,0.15789473684210525,0.35,0.35,0.3,0.3157894736842105,0.15,0.0,0.15,0.4117647058823529,0.15789473684210525,0.0,0.15,0.15789473684210525,0.35,0.15,0.15,0.3157894736842105,0.15789473684210525,0.15,0.0,0.0,0.5263157894736842,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.15,0.21052631578947367,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15,0.0,0.15789473684210525,0.65,0.15,0.15,0.3157894736842105,0.15
201620489,0.15,0.0,0.15789473684210525,0.21052631578947367,0.3,0.15789473684210525,0.0,0.0,0.35,0.5,0.0,0.0,0.3157894736842105,0.15,0.2,0.65,0.15,0.0,0.15789473684210525,0.35,0.35,0.15789473684210525,0.2,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2,0.21052631578947367,0.0,0.15,0.3,0.15789473684210525,0.2,0.15,0.0,0.4117647058823529,0.5263157894736842,0.5263157894736842,0.65,0.15789473684210525,0.45,0.5,0.15,0.15789473684210525,0.0,0.15,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.8,0.0,0.23529411764705882,0.3684210526315789,0.3157894736842105,0.3684210526315789,0.3,0.0,0.5,0.0,0.21052631578947367,0.15,0.0,0.35,0.5263157894736842,0.35
201530639,0.0,0.15789473684210525,0.0,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.0,0.3684210526315789,0.6842105263157895,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.0,0.5263157894736842,0.3684210526315789,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.0,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.5263157894736842,0.3684210526315789,0.35294117647058826,0.0,0.47368421052631576,0.0,0.6842105263157895,0.0,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.3684210526315789,0.3684210526315789,0.631578947368421,0.47368421052631576,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.5263157894736842,0.15789473684210525,0.47368421052631576,0.17647058823529413,0.631578947368421,0.21052631578947367,0.47368421052631576,0.8421052631578947,0.625,0.0,0.6842105263157895,0.3157894736842105,0.0,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
201530385,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.0,0.0,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.3684210526315789,0.47368421052631576,0.15789473684210525,0.0,0.15789473684210525,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.5263157894736842,0.15789473684210525,0.3684210526315789,0.5263157894736842,0.0,0.0,0.15789473684210525,0.3684210526315789,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.3157894736842105,0.17647058823529413,0.21052631578947367,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.0,0.0,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.5263157894736842,0.15789473684210525,0.3157894736842105,0.0,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.4117647058823529,0.3684210526315789,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.375,0.21052631578947367,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.3684210526315789,0.5263157894736842
201620501,0.15,0.3,0.3684210526315789,0.0,0.0,0.3157894736842105,0.21052631578947367,0.2,0.3,0.15,0.2,0.35,0.5263157894736842,0.35,0.0,0.3,0.4,0.21052631578947367,0.3684210526315789,0.15,0.0,0.0,0.0,0.0,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.15,0.0,0.0,0.3,0.35,0.3684210526315789,0.0,0.35,0.2,0.17647058823529413,0.3157894736842105,0.15789473684210525,0.3,0.21052631578947367,0.3,0.3,0.5,0.3684210526315789,0.21052631578947367,0.5,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.5263157894736842,0.3684210526315789,0.21052631578947367,0.45,0.15789473684210525,0.058823529411764705,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.35,0.4375,0.3,0.3684210526315789,0.0,0.3,0.2,0.0,0.15789473684210525,0.0
201532950,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.21052631578947367,0.15789473684210525,0.0,0.5263157894736842,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.23529411764705882,0.15789473684210525,0.0,0.15789473684210525,0.0,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525,0.3684210526315789,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.375,0.15789473684210525,0.15789473684210525,0.0,0.3684210526315789,0.0,0.0,0.3157894736842105,0.0
201530140,0.15789473684210525,0.0,0.3684210526315789,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.0,0.5263157894736842,0.0,0.0,0.5263157894736842,0.3684210526315789,0.21052631578947367,0.5263157894736842,0.15789473684210525,0.0,0.3684210526315789,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.35294117647058826,0.0,0.15789473684210525,0.0,0.5263157894736842,0.0,0.0,0.21052631578947367,0.3684210526315789,0.5263157894736842,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.0,0.21052631578947367,0.3684210526315789,0.3684210526315789,0.0,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.625,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
201615134,0.15,0.0,0.3684210526315789,0.47368421052631576,0.2,0.15789473684210525,0.5263157894736842,0.0,0.0,0.15,0.65,0.35,0.3684210526315789,0.35,0.3,0.0,0.35,0.5263157894736842,0.3684210526315789,0.15,0.3,0.3157894736842105,0.15,0.3157894736842105,0.0,0.21052631578947367,0.15789473684210525,0.15,0.3157894736842105,0.3,0.15,0.35,0.5263157894736842,0.3,0.35,0.5,0.17647058823529413,0.0,0.3157894736842105,0.0,0.5263157894736842,0.0,0.15,0.2,0.21052631578947367,0.3684210526315789,0.35,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.5263157894736842,0.0,0.15789473684210525,0.17647058823529413,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.35,0.625,0.0,0.3684210526315789,0.3157894736842105,0.15,0.5,0.3,0.15789473684210525,0.3
201614373,0.15,0.35,0.15789473684210525,0.21052631578947367,0.3,0.3157894736842105,0.0,0.0,0.0,0.5,0.0,0.2,0.15789473684210525,0.15,0.2,0.35,0.0,0.0,0.15789473684210525,0.35,0.2,0.0,0.2,0.21052631578947367,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.35,0.21052631578947367,0.0,0.3,0.15,0.15789473684210525,0.2,0.0,0.0,0.0,0.3684210526315789,0.21052631578947367,0.35,0.0,0.15,0.35,0.3,0.15789473684210525,0.15789473684210525,0.3,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.0,0.35,0.15789473684210525,0.4117647058823529,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.0,0.1875,0.35,0.15789473684210525,0.21052631578947367,0.15,0.15,0.2,0.3684210526315789,0.2
