,201717004,201715471,201712405,201621018,201719581,201713440,201715496,201718327,201712444,201632832,201715272,201713994,201629797,201715822,201713777,201714033,201716595,201714291,201630078,201630085,201633930,201718923,201630863,201718939,201715358,201716130,201713576,201712045,201718453,201713335,201720248,201632189,201712830,201715138,201713093,201611719,201712337,201714131,201715415,201712604,201718502,201715184,201716210
201717004,0.0,0.16666666666666666,0.5,0.0,0.47368421052631576,0.3333333333333333,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.15789473684210525,0.5,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.7894736842105263,0.5,0.5,0.3157894736842105,0.6666666666666666,0.3157894736842105,0.5,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.6,0.3157894736842105,0.375,0.15789473684210525,0.0,0.47368421052631576,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.15789473684210525
201715471,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.0,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.2,0.5,0.375,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5
201712405,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1875,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.4,0.16666666666666666,0.1875,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
201621018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201719581,0.47368421052631576,0.5,0.16666666666666666,0.0,0.0,0.6666666666666666,0.631578947368421,0.631578947368421,0.47368421052631576,0.0,0.7894736842105263,0.7894736842105263,0.15789473684210525,0.3157894736842105,0.5,0.47368421052631576,0.631578947368421,0.631578947368421,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.47368421052631576,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.2,0.47368421052631576,0.375,0.47368421052631576,0.0,0.47368421052631576,0.3157894736842105,0.631578947368421,0.47368421052631576,0.7894736842105263,0.3157894736842105,0.47368421052631576
201713440,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.8333333333333334,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.2,0.5,0.375,0.6666666666666666,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5
201715496,0.3157894736842105,0.6666666666666666,0.3333333333333333,0.0,0.631578947368421,0.8333333333333334,0.0,0.47368421052631576,0.47368421052631576,0.0,0.631578947368421,0.631578947368421,0.3157894736842105,0.47368421052631576,0.5,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.15789473684210525,0.631578947368421,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.47368421052631576,0.16666666666666666,0.3157894736842105,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.2,0.47368421052631576,0.375,0.631578947368421,0.0,0.3157894736842105,0.47368421052631576,0.631578947368421,0.631578947368421,0.631578947368421,0.3157894736842105,0.47368421052631576
201718327,0.47368421052631576,0.3333333333333333,0.3333333333333333,0.0,0.631578947368421,0.5,0.47368421052631576,0.0,0.3,0.0,0.631578947368421,0.6842105263157895,0.3,0.3,0.5,0.3157894736842105,0.45,0.45,0.15789473684210525,0.3,0.47368421052631576,0.5,0.16666666666666666,0.3157894736842105,0.3333333333333333,0.15,0.5,0.45,0.3157894736842105,0.45,0.3157894736842105,0.2,0.3,0.1875,0.3,0.0,0.47368421052631576,0.3,0.5263157894736842,0.3157894736842105,0.65,0.3157894736842105,0.3157894736842105
201712444,0.3157894736842105,0.5,0.16666666666666666,0.0,0.47368421052631576,0.5,0.47368421052631576,0.3,0.0,0.0,0.47368421052631576,0.47368421052631576,0.15,0.45,0.5,0.631578947368421,0.45,0.45,0.15789473684210525,0.45,0.3157894736842105,0.6666666666666666,0.3333333333333333,0.7894736842105263,0.5,0.15,0.5,0.75,0.6842105263157895,0.45,0.5263157894736842,0.6,0.6,0.5625,0.45,0.0,0.15789473684210525,0.45,0.631578947368421,0.47368421052631576,0.45,0.3157894736842105,0.47368421052631576
