,201820685,201821970,201819673,201821721,201730335,201822252,201821744,201523762,201819954,201820210,201812282,201819963,201820735,201817156,201815622,201816902,201820489,201617485,201821775,201822033,201812052,201819990,201821270,201822040,201815899,201820252,201821026,201820003,201812075,201822067,201822840,201821049,201821053,201812351,201814919,201817486,201823124,201821860,201822380,201821359,201822896,201822897,201820857,201729748,201819862,201820637,201821918,201730272,201632738,201821923,201822950,201821678,201820658,201821938,201812474,201820670
201820685,0.0,0.15,0.45,0.15,0.5789473684210527,0.3,0.0,0.0,0.8125,0.0,0.16666666666666666,0.47368421052631576,0.0,0.45,0.3157894736842105,0.06666666666666667,0.15,0.0,0.0,0.0,0.3157894736842105,0.15,0.15,0.0,0.0,0.17647058823529413,0.0,0.0,0.15,0.3,0.15,0.0,0.55,0.45,0.0,0.2,0.35294117647058826,0.631578947368421,0.16666666666666666,0.3,0.47368421052631576,0.15,0.3,0.15,0.35294117647058826,0.15,0.47368421052631576,0.0,0.15,0.15,0.3,0.8823529411764706,0.15,0.3,0.3,0.15789473684210525
201821970,0.15,0.0,0.15,0.85,0.0,0.15,0.45,0.17647058823529413,0.1875,0.15789473684210525,0.3333333333333333,0.2631578947368421,0.0,0.15,0.3157894736842105,0.0,0.0,0.0,0.15,0.15789473684210525,0.3157894736842105,0.3,0.45,0.0,0.0,0.35294117647058826,0.15789473684210525,0.0,0.6,0.15,0.6,0.15789473684210525,0.0,0.15,0.0,0.45,0.35294117647058826,0.0,0.3333333333333333,0.25,0.10526315789473684,0.45,0.15,0.15,0.17647058823529413,0.3,0.0,0.3333333333333333,0.15,0.3,0.1,0.17647058823529413,0.15,0.15,0.15,0.15789473684210525
201819673,0.45,0.15,0.0,0.15,0.42105263157894735,0.15,0.0,0.17647058823529413,0.375,0.15789473684210525,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.15,0.2631578947368421,0.0,0.15,0.0,0.1,0.3157894736842105,0.0,0.3,0.3,0.15789473684210525,0.10526315789473684,0.0,0.15789473684210525,0.4,0.3,0.3,0.3,0.15789473684210525,0.45,0.25,0.0,0.4,0.35294117647058826,0.3157894736842105,0.16666666666666666,0.3,0.47368421052631576,0.3,0.55,0.0,0.17647058823529413,0.3,0.3157894736842105,0.16666666666666666,0.15,0.15,0.15,0.5294117647058824,0.3,0.15,0.3,0.47368421052631576
201821721,0.15,0.85,0.15,0.0,0.0,0.15,0.45,0.17647058823529413,0.1875,0.15789473684210525,0.3333333333333333,0.2631578947368421,0.0,0.15,0.3157894736842105,0.0,0.0,0.0,0.15,0.15789473684210525,0.3157894736842105,0.3,0.45,0.0,0.0,0.35294117647058826,0.15789473684210525,0.0,0.6,0.15,0.6,0.15789473684210525,0.0,0.15,0.0,0.45,0.35294117647058826,0.0,0.3333333333333333,0.25,0.10526315789473684,0.45,0.15,0.15,0.17647058823529413,0.3,0.0,0.3333333333333333,0.15,0.3,0.1,0.17647058823529413,0.15,0.15,0.15,0.15789473684210525
201730335,0.5789473684210527,0.0,0.42105263157894735,0.0,0.0,0.3157894736842105,0.0,0.0,0.375,0.0,0.3333333333333333,0.47368421052631576,0.0,0.47368421052631576,0.2631578947368421,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.15789473684210525,0.17647058823529413,0.0,0.10526315789473684,0.0,0.3157894736842105,0.0,0.0,0.7368421052631579,0.5789473684210527,0.0,0.0,0.17647058823529413,0.631578947368421,0.16666666666666666,0.3157894736842105,0.47368421052631576,0.0,0.47368421052631576,0.3157894736842105,0.35294117647058826,0.15789473684210525,0.47368421052631576,0.0,0.0,0.0,0.3157894736842105,0.5294117647058824,0.0,0.3157894736842105,0.3157894736842105,0.15789473684210525
201822252,0.3,0.15,0.15,0.15,0.3157894736842105,0.0,0.15,0.0,0.1875,0.15789473684210525,0.16666666666666666,0.47368421052631576,0.16666666666666666,0.3,0.0,0.0,0.0,0.0,0.15,0.0,0.3157894736842105,0.45,0.15,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.0,0.0,0.15,0.6,0.15,0.0,0.3,0.6,0.0,0.15,0.0,0.47368421052631576,0.16666666666666666,0.6,0.47368421052631576,0.0,0.3,0.0,0.5294117647058824,0.0,0.631578947368421,0.16666666666666666,0.0,0.15,0.45,0.35294117647058826,0.15,0.0,0.6,0.0
201821744,0.0,0.45,0.0,0.45,0.0,0.15,0.0,0.35294117647058826,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.15,0.0,0.15789473684210525,0.3,0.45,0.15789473684210525,0.15789473684210525,0.5294117647058824,0.3157894736842105,0.3,0.3,0.25,0.3,0.47368421052631576,0.0,0.15,0.0,0.3,0.0,0.10526315789473684,0.16666666666666666,0.15,0.0,0.15,0.15,0.15,0.0,0.25,0.0,0.5,0.0,0.15,0.15,0.0,0.0,0.0,0.25,0.10526315789473684
201523762,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.35294117647058826,0.0,0.1875,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.0,0.17647058823529413,0.0,0.35294117647058826,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.0,0.0,0.35294117647058826,0.7058823529411765,0.0,0.35294117647058826,0.5294117647058824,0.5294117647058824,0.0,0.0,0.35294117647058826,0.5294117647058824,0.17647058823529413,0.0,0.0,0.17647058823529413,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.17647058823529413,0.0,0.35294117647058826,0.0,0.0,0.0,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,0.5294117647058824,0.35294117647058826,0.0,0.17647058823529413
201819954,0.8125,0.1875,0.375,0.1875,0.375,0.1875,0.0,0.1875,0.0,0.0,0.1875,0.375,0.1875,0.5625,0.375,0.06666666666666667,0.375,0.3333333333333333,0.1875,0.0,0.375,0.0,0.1875,0.1875,0.0,0.375,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.375,0.375,0.0,0.4375,0.375,0.5625,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.375,0.1875,0.375,0.1875,0.1875,0.375,0.375,0.75,0.375,0.5625,0.1875,0.1875
201820210,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.35294117647058826,0.0,0.0,0.3333333333333333,0.0,0.5,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.17647058823529413,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.0,0.3157894736842105,0.47368421052631576,0.15789473684210525,0.0,0.0,0.0,0.35294117647058826,0.0,0.3333333333333333,0.0,0.0,0.2631578947368421,0.0,0.3157894736842105,0.35294117647058826,0.15789473684210525,0.2631578947368421,0.16666666666666666,0.0,0.15789473684210525,0.15789473684210525,0.0,0.3157894736842105,0.0,0.0,0.3157894736842105
201812282,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.1875,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.0,0.16666666666666666,0.5
