,201533632,201717573,201715912,201713177,201718876,201714782,201712351,201711458,201713827,201717160,201719532,201711864
201533632,0.0,0.21052631578947367,0.21052631578947367,0.2,0.05555555555555555,0.058823529411764705,0.05263157894736842,0.05263157894736842,0.05555555555555555,0.05555555555555555,0.058823529411764705,0.3888888888888889
201717573,0.21052631578947367,0.0,0.2631578947368421,0.05263157894736842,0.2222222222222222,0.29411764705882354,0.42105263157894735,0.2631578947368421,0.4444444444444444,0.5555555555555556,0.29411764705882354,0.2222222222222222
201715912,0.21052631578947367,0.2631578947368421,0.0,0.21052631578947367,0.2222222222222222,0.29411764705882354,0.2631578947368421,0.2631578947368421,0.2777777777777778,0.2222222222222222,0.29411764705882354,0.3888888888888889
201713177,0.2,0.05263157894736842,0.21052631578947367,0.0,0.05555555555555555,0.058823529411764705,0.05263157894736842,0.05263157894736842,0.05555555555555555,0.05555555555555555,0.058823529411764705,0.2222222222222222
201718876,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.23529411764705882,0.3888888888888889,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.4117647058823529,0.3333333333333333
201714782,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.0,0.29411764705882354,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.23529411764705882
201712351,0.05263157894736842,0.42105263157894735,0.2631578947368421,0.05263157894736842,0.3888888888888889,0.29411764705882354,0.0,0.2631578947368421,0.4444444444444444,0.3888888888888889,0.29411764705882354,0.2222222222222222
201711458,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.05263157894736842,0.2222222222222222,0.47058823529411764,0.2631578947368421,0.0,0.2777777777777778,0.2222222222222222,0.29411764705882354,0.2222222222222222
201713827,0.05555555555555555,0.4444444444444444,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.29411764705882354,0.4444444444444444,0.2777777777777778,0.0,0.3888888888888889,0.29411764705882354,0.2222222222222222
201717160,0.05555555555555555,0.5555555555555556,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.23529411764705882,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.0,0.23529411764705882,0.2777777777777778
201719532,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.0,0.23529411764705882
201711864,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.23529411764705882,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.23529411764705882,0.0
