,201815300,201811908,201729414,201816583,201813512,201730379,201812171,201816847,201731601,201729170,201817043,201718038,201813014,201817178,201813597,201813540,201814695,201729513,201816185,201730493
201815300,0.0,0.6666666666666666,0.6666666666666666,0.5625,0.375,0.16666666666666666,0.8,0.5,0.7894736842105263,0.4,0.5625,0.4,0.5555555555555556,0.75,0.6,0.8,0.75,0.5,0.47368421052631576,0.6666666666666666
201811908,0.6666666666666666,0.0,0.6666666666666666,0.5625,0.375,0.16666666666666666,0.8,0.5,0.6666666666666666,0.4,0.5625,0.4,0.6666666666666666,0.75,0.8,0.8,0.75,0.5,0.5,0.6666666666666666
201729414,0.6666666666666666,0.6666666666666666,0.0,0.5625,0.375,0.16666666666666666,0.8,0.5,0.6666666666666666,0.6,0.5625,0.4,0.5,0.75,0.6,0.8,0.75,0.5,0.5,0.6666666666666666
201816583,0.5625,0.5625,0.5625,0.0,0.5625,0.375,0.6,0.375,0.5625,0.2,0.375,0.6,0.5625,0.5625,0.6,0.6,0.5625,0.375,0.75,0.5625
201813512,0.375,0.375,0.375,0.5625,0.0,0.1875,0.4,0.5625,0.375,0.2,0.5625,0.8,0.375,0.375,0.4,0.4,0.375,0.375,0.5625,0.375
201730379,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.375,0.1875,0.0,0.2,0.16666666666666666,0.16666666666666666,0.0,0.1875,0.2,0.16666666666666666,0.1875,0.2,0.2,0.1875,0.3333333333333333,0.16666666666666666,0.16666666666666666
201812171,0.8,0.8,0.8,0.6,0.4,0.2,0.0,0.6,0.8,0.4,0.6,0.4,0.6,0.8,0.6,0.8,0.8,0.6,0.6,0.8
201816847,0.5,0.5,0.5,0.375,0.5625,0.16666666666666666,0.6,0.0,0.5,0.4,0.75,0.6,0.3333333333333333,0.75,0.4,0.6,0.5625,0.5,0.3333333333333333,0.5
201731601,0.7894736842105263,0.6666666666666666,0.6666666666666666,0.5625,0.375,0.16666666666666666,0.8,0.5,0.0,0.4,0.5625,0.4,0.5,0.75,0.6,1.0,0.8125,0.5,0.47368421052631576,0.8333333333333334
201729170,0.4,0.4,0.6,0.2,0.2,0.0,0.4,0.4,0.4,0.0,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.4
201817043,0.5625,0.5625,0.5625,0.375,0.5625,0.1875,0.6,0.75,0.5625,0.4,0.0,0.6,0.375,0.5625,0.4,0.6,0.5625,0.5625,0.375,0.5625
201718038,0.4,0.4,0.4,0.6,0.8,0.2,0.4,0.6,0.4,0.2,0.6,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4
201813014,0.5555555555555556,0.6666666666666666,0.5,0.5625,0.375,0.16666666666666666,0.6,0.3333333333333333,0.5,0.2,0.375,0.4,0.0,0.5625,0.6,0.6,0.5625,0.3333333333333333,0.5,0.5
201817178,0.75,0.75,0.75,0.5625,0.375,0.1875,0.8,0.75,0.75,0.4,0.5625,0.4,0.5625,0.0,0.6,0.8,0.75,0.5625,0.5625,0.75
201813597,0.6,0.8,0.6,0.6,0.4,0.2,0.6,0.4,0.6,0.2,0.4,0.4,0.6,0.6,0.0,0.6,0.6,0.4,0.6,0.6
201813540,0.8,0.8,0.8,0.6,0.4,0.2,0.8,0.6,1.0,0.4,0.6,0.4,0.6,0.8,0.6,0.0,0.8,0.6,0.6,1.0
201814695,0.75,0.75,0.75,0.5625,0.375,0.1875,0.8,0.5625,0.8125,0.4,0.5625,0.4,0.5625,0.75,0.6,0.8,0.0,0.5625,0.5625,0.75
201729513,0.5,0.5,0.5,0.375,0.375,0.3333333333333333,0.6,0.5,0.5,0.4,0.5625,0.4,0.3333333333333333,0.5625,0.4,0.6,0.5625,0.0,0.3333333333333333,0.5
201816185,0.47368421052631576,0.5,0.5,0.75,0.5625,0.16666666666666666,0.6,0.3333333333333333,0.47368421052631576,0.2,0.375,0.6,0.5,0.5625,0.6,0.6,0.5625,0.3333333333333333,0.0,0.5
201730493,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5625,0.375,0.16666666666666666,0.8,0.5,0.8333333333333334,0.4,0.5625,0.4,0.5,0.75,0.6,1.0,0.75,0.5,0.5,0.0
