,201715340,201717140,201630873,201719841,201716900,201712680,201712554,201716395,201613996,201617454,201711663,201715509,201714489,201712450,201631942,201631817,201715914,201718907,201716303,201714896,201713361,201613907,201712472,201710938,201712986,201717724,201718112,201717857,201633378,201719393,201633120,201719394,201715179,201714541,201712239,201711861,201715195,201712509,201712766
201715340,0.0,0.1875,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.4
201717140,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.4,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.5625,0.1875,0.1875,0.1875,0.1875,0.4
201630873,0.3333333333333333,0.1875,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4
201719841,0.16666666666666666,0.1875,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333,0.5,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.2
201716900,0.16666666666666666,0.1875,0.5,0.3333333333333333,0.0,0.631578947368421,0.6666666666666666,0.2,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.47368421052631576,0.47368421052631576,0.0,0.0,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.5,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.631578947368421,0.5294117647058824,0.47368421052631576,0.3157894736842105,0.5,0.5,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.3333333333333333,0.47368421052631576,0.2
201712680,0.16666666666666666,0.1875,0.3333333333333333,0.3333333333333333,0.631578947368421,0.0,0.6666666666666666,0.2,0.3,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.47368421052631576,0.45,0.0,0.0,0.3,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.3,0.5,0.47368421052631576,0.15789473684210525,0.3,0.3,0.45,0.47368421052631576,0.5294117647058824,0.45,0.3,0.5,0.5,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.47368421052631576,0.2
201712554,0.16666666666666666,0.1875,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5294117647058824,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.2
201716395,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.0,0.2,0.4,0.6,0.4,0.2,0.2,0.2,0.0,0.6,0.2,0.2,0.6,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.8,0.4,0.4,0.2,0.2,0.6
201613996,0.3333333333333333,0.1875,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.3,0.3333333333333333,0.2,0.0,0.47368421052631576,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.45,0.16666666666666666,0.16666666666666666,0.3,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.3,0.3333333333333333,0.3684210526315789,0.15789473684210525,0.3,0.3,0.35,0.47368421052631576,0.35294117647058826,0.3,0.3,0.3333333333333333,0.3333333333333333,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.2
