,201816837,201823239,201821198,201813813,201814966,201518294
201816837,0.0,0.631578947368421,0.631578947368421,0.631578947368421,0.8947368421052632,0.3157894736842105
201823239,0.631578947368421,0.0,0.631578947368421,0.631578947368421,0.6,0.3
201821198,0.631578947368421,0.631578947368421,0.0,0.631578947368421,0.631578947368421,0.47368421052631576
201813813,0.631578947368421,0.631578947368421,0.631578947368421,0.0,0.631578947368421,0.3157894736842105
201814966,0.8947368421052632,0.6,0.631578947368421,0.631578947368421,0.0,0.3
201518294,0.3157894736842105,0.3,0.47368421052631576,0.3157894736842105,0.3,0.0
