,201630407,201632526,201623890,201632788,201631578,201619640,201616671,201613860,201530728,201612787,201619573,201531896,201617276
201630407,0.0,0.75,0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4,0.3333333333333333
201632526,0.75,0.0,0.5625,0.5625,0.375,0.75,0.0,0.5625,0.375,0.375,0.375,0.6,0.375
201623890,0.6666666666666666,0.5625,0.0,0.5,0.3333333333333333,0.5,0.0,0.3,0.5,0.5,0.3333333333333333,0.4,0.3
201632788,0.5,0.5625,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333
201631578,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.4,0.5
201619640,0.5,0.75,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
201616671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201613860,0.3333333333333333,0.5625,0.3,0.3333333333333333,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6,0.3
201530728,0.5,0.375,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6,0.5
201612787,0.5,0.375,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.4,0.3333333333333333
201619573,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6,0.6666666666666666
201531896,0.4,0.6,0.4,0.4,0.4,0.6,0.0,0.6,0.6,0.4,0.6,0.0,0.6
201617276,0.3333333333333333,0.375,0.3,0.3333333333333333,0.5,0.3333333333333333,0.0,0.3,0.5,0.3333333333333333,0.6666666666666666,0.6,0.0
