,201715713,201813000,201816595,201816619,201730611,201813555,201814072,201812541,201812037,201816656,201814621,201730662,201816678,201814634,201731704,201732733,201813637,201815686,201816204,201814164,201813141,201816222,201729194,201811648,201814720,201714374,201816784,201815256,201814235,201816283,201814765,201815282,201815296,201814279,201815839,201813285,201816357,201816363,201814828,201816370,201813309,201814344,201812298,201812825,201814361,201814875,201816421,201815402,201814521,201816452,201816456,201817491,201812885,201816469,201814943,201812901,201811879,201812395,201812404,201816500,201817524,201815996,201813445,201817547,201812452,201811944,201815529,201812458,201814519,201816569
201715713,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.2,0.5625,0.17647058823529413,0.0,0.0,0.4,0.3333333333333333,0.1875,0.1875,0.375,0.0,0.0,0.2,0.1875,0.1875,0.1875,0.15789473684210525,0.0,0.3157894736842105,0.375,0.0,0.16666666666666666,0.3333333333333333,0.4,0.0,0.25,0.375,0.15789473684210525,0.25,0.2,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.1875,0.3157894736842105,0.2,0.1875,0.0,0.1875,0.2,0.15789473684210525,0.0,0.16666666666666666,0.2,0.16666666666666666,0.15789473684210525,0.0,0.16666666666666666,0.17647058823529413,0.375,0.15789473684210525,0.1875,0.0,0.2,0.0,0.23076923076923078,0.0,0.0,0.0,0.15789473684210525,0.1875,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0
201813000,0.15789473684210525,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.17647058823529413,0.15789473684210525,0.1875,0.2,0.0,0.0,0.1875,0.1875,0.0,0.2,0.0,0.0,0.1875,0.0625,0.0,0.15,0.15789473684210525,0.1875,0.0,0.0,0.0,0.2,0.15789473684210525,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.15,0.0,0.2,0.0,0.75,0.0,0.2,0.0,0.0,0.1875,0.0,0.058823529411764705,0.1875,0.15,0.0,0.2,0.4,0.2,0.0,0.17647058823529413,0.16666666666666666,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.15789473684210525
201816595,0.0,0.1875,0.0,0.375,0.5625,0.0,0.0,0.1875,0.1875,0.375,0.2,0.375,0.375,0.4375,0.1875,0.0,0.4,0.0,0.1875,0.0,0.1875,0.5625,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.1875,0.25,0.2,0.1875,0.0,0.0,0.1875,0.375,0.2,0.375,0.1875,0.375,0.0,0.5625,0.1875,0.0,0.0,0.5625,0.0,0.375,0.1875,0.1875,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.375,0.375,0.1875,0.1875,0.1875,0.0,0.1875,0.375,0.5625
201816619,0.0,0.1875,0.375,0.0,0.1875,0.0,0.0,0.375,0.1875,0.1875,0.2,0.1875,0.375,0.0,0.0,0.0,0.4,0.0,0.1875,0.0,0.1875,0.375,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.375,0.25,0.0,0.1875,0.0,0.0,0.0,0.1875,0.2,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.2,0.1875,0.0,0.625,0.0,0.1875,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.375,0.5625,0.1875,0.1875,0.0,0.0,0.0,0.375,0.375
201730611,0.16666666666666666,0.0,0.5625,0.1875,0.0,0.2,0.1875,0.35294117647058826,0.0,0.0,0.0,0.5,0.375,0.375,0.375,0.0,0.2,0.2,0.1875,0.1875,0.375,0.5,0.0,0.5,0.1875,0.0,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,0.25,0.1875,0.3333333333333333,0.5,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.375,0.5,0.4,0.1875,0.0,0.5625,0.2,0.6666666666666666,0.0,0.16666666666666666,0.2,0.6666666666666666,0.16666666666666666,0.1875,0.3333333333333333,0.35294117647058826,0.1875,0.16666666666666666,0.1875,0.0,0.2,0.0,0.23076923076923078,0.0,0.16666666666666666,0.0,0.3333333333333333,0.1875,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
201813555,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.25,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.23076923076923078,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.4,0.0
201814072,0.5625,0.1875,0.0,0.0,0.1875,0.2,0.0,0.1875,0.0,0.0,0.2,0.375,0.1875,0.1875,0.375,0.0,0.0,0.2,0.1875,0.1875,0.1875,0.1875,0.0,0.375,0.375,0.0,0.1875,0.1875,0.2,0.1875,0.25,0.375,0.375,0.25,0.2,0.1875,0.1875,0.375,0.25,0.375,0.2,0.1875,0.0,0.1875,0.2,0.1875,0.0,0.1875,0.2,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.375,0.0,0.2,0.0,0.46153846153846156,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.0
201812541,0.17647058823529413,0.17647058823529413,0.1875,0.375,0.35294117647058826,0.2,0.1875,0.0,0.0,0.0,0.0,0.35294117647058826,0.375,0.375,0.1875,0.0,0.2,0.2,0.1875,0.1875,0.375,0.4117647058823529,0.0,0.17647058823529413,0.25,0.0,0.35294117647058826,0.17647058823529413,0.4,0.17647058823529413,0.25,0.375,0.5294117647058824,0.5,0.2,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.375,0.4117647058823529,0.4,0.0,0.0,0.375,0.2,0.35294117647058826,0.1875,0.17647058823529413,0.2,0.35294117647058826,0.17647058823529413,0.1875,0.17647058823529413,0.35294117647058826,0.375,0.35294117647058826,0.1875,0.0,0.0,0.2,0.23076923076923078,0.17647058823529413,0.17647058823529413,0.0,0.35294117647058826,0.1875,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.17647058823529413
201812037,0.0,0.15789473684210525,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.1875,0.2,0.0,0.0,0.0,0.0,0.1875,0.2,0.0,0.1875,0.0,0.1875,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.1875,0.6842105263157895,0.1875,0.2,0.0,0.375,0.0,0.0,0.0,0.0,0.1875,0.0,0.17647058823529413,0.0,0.0,0.0,0.4,0.2,0.2,0.23076923076923078,0.17647058823529413,0.16666666666666666,0.3157894736842105,0.15789473684210525,0.1875,0.15789473684210525,0.0,0.0,0.15789473684210525
