,201618049,201613346,201629924,201631462,201612007,201631401,201632397,201124957,201631901
201618049,0.0,0.16666666666666666,0.15789473684210525,0.3157894736842105,0.16666666666666666,0.3157894736842105,0.15789473684210525,0.0,0.1875
201613346,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.1875
201629924,0.15789473684210525,0.3333333333333333,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.1875
201631462,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.1875
201612007,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.1875
201631401,0.3157894736842105,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.3333333333333333,0.0,0.15789473684210525,0.0,0.1875
201632397,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0,0.0,0.1875
201124957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201631901,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.0,0.0
