,201823297,201820165,201822086,201819720,201814605,201821518,201819728,201822812,201821920,201822049,201814307,201815012,201728868,201820195,201821731,201819748,201822182,201820782,201815224,201820923
201823297,0.0,0.4,0.3125,0.2,0.25,0.2631578947368421,0.5789473684210527,0.2777777777777778,0.2631578947368421,0.3888888888888889,0.3125,0.15,0.25,0.2631578947368421,0.2777777777777778,0.2777777777777778,0.15789473684210525,0.2631578947368421,0.35294117647058826,0.35
201820165,0.4,0.0,0.5,0.4,0.25,0.42105263157894735,0.42105263157894735,0.4444444444444444,0.2631578947368421,0.4444444444444444,0.3125,0.15,0.4,0.2631578947368421,0.2777777777777778,0.6111111111111112,0.3157894736842105,0.42105263157894735,0.35294117647058826,0.4
201822086,0.3125,0.5,0.0,0.4,0.5,0.6875,0.3125,0.5,0.5,0.5,0.5,0.375,0.5,0.3125,0.5,0.6875,0.1875,0.6875,0.1875,0.6875
201819720,0.2,0.4,0.4,0.0,0.2,0.4,0.2,0.6,0.2,0.8,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4
201814605,0.25,0.25,0.5,0.2,0.0,0.42105263157894735,0.2631578947368421,0.2777777777777778,0.6842105263157895,0.2777777777777778,0.6875,0.45,0.55,0.2631578947368421,0.6111111111111112,0.4444444444444444,0.0,0.5789473684210527,0.17647058823529413,0.55
201821518,0.2631578947368421,0.42105263157894735,0.6875,0.4,0.42105263157894735,0.0,0.2631578947368421,0.4444444444444444,0.42105263157894735,0.4444444444444444,0.5,0.3157894736842105,0.42105263157894735,0.2631578947368421,0.4444444444444444,0.6111111111111112,0.15789473684210525,0.5789473684210527,0.17647058823529413,0.5789473684210527
201819728,0.5789473684210527,0.42105263157894735,0.3125,0.2,0.2631578947368421,0.2631578947368421,0.0,0.2777777777777778,0.2631578947368421,0.2777777777777778,0.3125,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.2777777777777778,0.2777777777777778,0.15789473684210525,0.2631578947368421,0.35294117647058826,0.2631578947368421
201822812,0.2777777777777778,0.4444444444444444,0.5,0.6,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.0,0.2777777777777778,0.6111111111111112,0.3125,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.16666666666666666,0.4444444444444444,0.17647058823529413,0.4444444444444444
201821920,0.2631578947368421,0.2631578947368421,0.5,0.2,0.6842105263157895,0.42105263157894735,0.2631578947368421,0.2777777777777778,0.0,0.2777777777777778,0.875,0.3157894736842105,0.5789473684210527,0.2631578947368421,0.7777777777777778,0.4444444444444444,0.0,0.42105263157894735,0.17647058823529413,0.42105263157894735
201822049,0.3888888888888889,0.4444444444444444,0.5,0.8,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.6111111111111112,0.2777777777777778,0.0,0.3125,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.16666666666666666,0.4444444444444444,0.17647058823529413,0.4444444444444444
201814307,0.3125,0.3125,0.5,0.2,0.6875,0.5,0.3125,0.3125,0.875,0.3125,0.0,0.375,0.6875,0.3125,0.875,0.5,0.0,0.5,0.1875,0.5
201815012,0.15,0.15,0.375,0.2,0.45,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.375,0.0,0.3,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.0,0.47368421052631576,0.17647058823529413,0.45
201728868,0.25,0.4,0.5,0.2,0.55,0.42105263157894735,0.2631578947368421,0.2777777777777778,0.5789473684210527,0.2777777777777778,0.6875,0.3,0.0,0.2631578947368421,0.6111111111111112,0.6111111111111112,0.0,0.42105263157894735,0.17647058823529413,0.4
201820195,0.2631578947368421,0.2631578947368421,0.3125,0.4,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2777777777777778,0.2631578947368421,0.4444444444444444,0.3125,0.15789473684210525,0.2631578947368421,0.0,0.2777777777777778,0.2777777777777778,0.0,0.2631578947368421,0.17647058823529413,0.2631578947368421
201821731,0.2777777777777778,0.2777777777777778,0.5,0.2,0.6111111111111112,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.7777777777777778,0.2777777777777778,0.875,0.3333333333333333,0.6111111111111112,0.2777777777777778,0.0,0.4444444444444444,0.0,0.4444444444444444,0.17647058823529413,0.4444444444444444
