,201612035,201630468,201716362,201714699,201712018,201714324,201630486,201713055,201714464,201712292,201716132,201719334,201713324,201713836,201614126,201719090,201719474,201714615,201715012,201716680,201718091,201715280,201716566,201714391,201712471,201716696,201713885,201713120,201715555,201716585,201714027,201716719,201712374,201714422,201713784,201632125
201612035,0.0,0.1,0.6,0.1111111111111111,0.4444444444444444,0.2631578947368421,0.2777777777777778,0.4444444444444444,0.2631578947368421,0.42105263157894735,0.45,0.25,0.42105263157894735,0.6111111111111112,0.2777777777777778,0.4,0.5789473684210527,0.42105263157894735,0.25,0.15,0.42105263157894735,0.4,0.2631578947368421,0.25,0.6111111111111112,0.15,0.42105263157894735,0.10526315789473684,0.4,0.6,0.13333333333333333,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.5789473684210527,0.15
201630468,0.1,0.0,0.1,0.1111111111111111,0.1111111111111111,0.10526315789473684,0.2777777777777778,0.1111111111111111,0.10526315789473684,0.10526315789473684,0.1,0.1,0.10526315789473684,0.1111111111111111,0.1111111111111111,0.1,0.10526315789473684,0.10526315789473684,0.1,0.1,0.10526315789473684,0.1,0.10526315789473684,0.1,0.1111111111111111,0.1,0.10526315789473684,0.10526315789473684,0.1,0.1,0.13333333333333333,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.1
201716362,0.6,0.1,0.0,0.1111111111111111,0.4444444444444444,0.2631578947368421,0.2777777777777778,0.2777777777777778,0.42105263157894735,0.42105263157894735,0.45,0.25,0.42105263157894735,0.6111111111111112,0.2777777777777778,0.4,0.42105263157894735,0.42105263157894735,0.1,0.15,0.2631578947368421,0.4,0.2631578947368421,0.25,0.6111111111111112,0.1,0.42105263157894735,0.10526315789473684,0.4,0.45,0.13333333333333333,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.15
201714699,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.4444444444444444
201712018,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.2777777777777778,0.0,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.5,0.7777777777777778,0.2777777777777778,0.5,0.4444444444444444,0.3333333333333333,0.8333333333333334,0.2777777777777778,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.4444444444444444,0.16666666666666666,0.5,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.13333333333333333,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.5,0.1111111111111111
201714324,0.2631578947368421,0.10526315789473684,0.2631578947368421,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111,0.5,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.2777777777777778,0.5,0.3157894736842105,0.10526315789473684,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.42105263157894735,0.2777777777777778,0.3157894736842105,0.3157894736842105,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.5333333333333333,0.8421052631578947,0.10526315789473684,0.15789473684210525,0.3157894736842105,0.42105263157894735
201630486,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.5,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5,0.2777777777777778,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.2777777777777778,0.13333333333333333,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.2777777777777778,0.2777777777777778
201713055,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.5,0.1111111111111111,0.0,0.6111111111111112,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.13333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.2777777777777778
201714464,0.2631578947368421,0.10526315789473684,0.42105263157894735,0.2777777777777778,0.4444444444444444,0.42105263157894735,0.16666666666666666,0.6111111111111112,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.3333333333333333,0.2777777777777778,0.42105263157894735,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.2631578947368421,0.3333333333333333,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.13333333333333333,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.2631578947368421
