,201631490,201632770,201611795,201616663,201631775,201629729,201630760,201615155,201633332,201615158,201617209,201631807,201631303,201630799,201533264,201613136,201618002,201633363,201629790,201632096,201630060,201633389,201632114,201630075,201630588,201631102,201633408,201631363,201630854,201632649,201534098,201629594,201632154,201630111,201533088,201613475,201613991,201630890,201631924,201632187,201632955,201614014,201631689,201511626,201629643,201632469,201630945,201425895,201631735,201630457,201615614
201615158,0.0,0.375,0.1875,0.1875,0.1875,0.1875,0.0,0.1875,0.375,0.0,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.375,0.1875,0.1875,0.0,0.25,0.375,0.0,0.0,0.375,0.1875,0.0625,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5625,0.1875,0.0,0.0,0.0,0.1875,0.0,0.375,0.0,0.1875,0.0,0.0
201617209,0.0,0.16666666666666666,0.0,0.0,0.1875,0.1875,0.16666666666666666,0.47368421052631576,0.1875,0.1875,0.0,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.16666666666666666,0.15789473684210525,0.1875,0.3157894736842105,0.0,0.0,0.1875,0.1875,0.0,0.0,0.35294117647058826,0.1875,0.0,0.5294117647058824,0.625,0.1875,0.3333333333333333,0.0,0.1875,0.0,0.0,0.0,0.3157894736842105,0.16666666666666666,0.0,0.15789473684210525,0.375,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.15789473684210525,0.0,0.21052631578947367,0.0,0.0
201631807,0.15789473684210525,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.16666666666666666,0.15,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.35,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.17647058823529413,0.15789473684210525,0.058823529411764705,0.0,0.1875,0.17647058823529413,0.1875,0.375,0.0,0.21052631578947367,0.5625,0.1875,0.2,0.15789473684210525,0.0,0.16666666666666666,0.375,0.0,0.0,0.1875,0.1875,0.15789473684210525,0.16666666666666666,0.3,0.05,0.15789473684210525,0.0,0.15789473684210525,0.3157894736842105
201631303,0.0,0.16666666666666666,0.0,0.17647058823529413,0.375,0.375,0.0,0.3157894736842105,0.1875,0.1875,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.0,0.1875,0.21052631578947367,0.0,0.0,0.375,0.375,0.0,0.0,0.35294117647058826,0.375,0.375,0.35294117647058826,0.375,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0,0.15789473684210525,0.1875,0.1875,0.0,0.0,0.3888888888888889,0.0,0.15789473684210525,0.0,0.47368421052631576,0.0,0.0
201630799,0.0,0.16666666666666666,0.0,0.17647058823529413,0.1875,0.375,0.0,0.15789473684210525,0.1875,0.1875,0.3684210526315789,0.0,0.3157894736842105,0.0,0.16666666666666666,0.0,0.1875,0.15789473684210525,0.16666666666666666,0.0,0.1875,0.1875,0.0,0.0,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.631578947368421,0.3333333333333333,0.0,0.15789473684210525,0.375,0.1875,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.21052631578947367,0.0,0.0
201533264,0.16666666666666666,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.17647058823529413,0.16666666666666666,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.16666666666666666,0.1875,0.1875,0.2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.1875,0.16666666666666666,0.1875,0.1875,0.1875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
201613136,0.3157894736842105,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.16666666666666666,0.15,0.0,0.0,0.15789473684210525,0.35,0.0,0.0,0.16666666666666666,0.0,0.0,0.35,0.16666666666666666,0.16666666666666666,0.0,0.0,0.17647058823529413,0.3157894736842105,0.058823529411764705,0.0,0.1875,0.17647058823529413,0.1875,0.4375,0.0,0.3684210526315789,0.375,0.1875,0.2,0.47368421052631576,0.0,0.16666666666666666,0.375,0.0,0.0625,0.1875,0.1875,0.3157894736842105,0.0,0.15,0.2,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525
201618002,0.1875,0.1875,0.0,0.0,0.375,0.1875,0.0,0.375,0.375,0.375,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.375,0.1875,0.0,0.375,0.375,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.375,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.1875,0.375,0.0,0.0
201633363,0.15789473684210525,0.16666666666666666,0.0,0.0,0.1875,0.1875,0.0,0.3,0.1875,0.1875,0.3157894736842105,0.5,0.21052631578947367,0.15789473684210525,0.0,0.35,0.1875,0.0,0.0,0.16666666666666666,0.1875,0.1875,0.0,0.15789473684210525,0.23529411764705882,0.1875,0.0,0.35294117647058826,0.375,0.1875,0.16666666666666666,0.05263157894736842,0.375,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.1875,0.15,0.1875,0.0,0.0,0.0,0.3888888888888889,0.15,0.35,0.0,0.15789473684210525,0.0,0.15789473684210525
201629790,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.0,0.0,0.16666666666666666,0.0,0.0,0.1875,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.1875,0.17647058823529413,0.16666666666666666,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.3333333333333333,0.1875,0.1875,0.2,0.16666666666666666,0.0,0.16666666666666666,0.1875,0.0,0.0,0.1875,0.1875,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
201632096,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.0,0.1875,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.17647058823529413,0.16666666666666666,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.16666666666666666,0.375,0.1875,0.2,0.16666666666666666,0.0,0.16666666666666666,0.375,0.0,0.1875,0.1875,0.1875,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333
201630060,0.0,0.1875,0.0,0.0,0.5625,0.1875,0.0,0.375,0.1875,0.25,0.1875,0.0,0.375,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.0,0.1875,0.375,0.0625,0.375,0.375,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1875,0.375,0.0,0.1875,0.0,0.375,0.0,0.1875,0.0,0.375,0.0,0.0
201633389,0.0,0.375,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.1875,0.375,0.1875,0.0,0.375,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.375,0.0,0.375,0.0,0.0
201632114,0.5294117647058824,0.0,0.17647058823529413,0.17647058823529413,0.375,0.0,0.17647058823529413,0.058823529411764705,0.0625,0.0,0.0,0.17647058823529413,0.0,0.0,0.17647058823529413,0.17647058823529413,0.1875,0.0,0.17647058823529413,0.17647058823529413,0.1875,0.1875,0.0,0.5882352941176471,0.058823529411764705,0.0,0.1875,0.0,0.0,0.1875,0.0,0.17647058823529413,0.1875,0.375,0.2,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.0,0.1875,0.1875,1.0,0.17647058823529413,0.0,0.4117647058823529,0.17647058823529413,0.35294117647058826,0.0,0.35294117647058826,0.17647058823529413
201630075,0.7894736842105263,0.0,0.3333333333333333,0.17647058823529413,0.1875,0.0,0.16666666666666666,0.05263157894736842,0.0625,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.3157894736842105,0.1875,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5882352941176471,0.0,0.058823529411764705,0.1875,0.1875,0.0,0.0,0.1875,0.0,0.15789473684210525,0.1875,0.5625,0.4,0.3157894736842105,0.0,0.3333333333333333,0.1875,0.0,0.0,0.375,0.625,0.15789473684210525,0.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.0,0.3157894736842105,0.15789473684210525
201630588,0.0,0.17647058823529413,0.0,0.17647058823529413,0.1875,0.375,0.17647058823529413,0.4117647058823529,0.625,0.375,0.35294117647058826,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.0,0.058823529411764705,0.375,0.23529411764705882,0.0,0.0,0.1875,0.1875,0.058823529411764705,0.058823529411764705,0.0,0.1875,0.0,0.35294117647058826,0.375,0.1875,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.35294117647058826,0.1875,0.0,0.0625,0.0,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.0,0.17647058823529413,0.0,0.0
201631102,0.1875,0.1875,0.1875,0.0,0.375,0.1875,0.0,0.375,0.1875,0.1875,0.1875,0.0,0.375,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.375,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.375,0.375,0.0,0.1875,0.0,0.0,0.1875,0.2,0.0,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.0,0.0,0.375,0.0,0.1875,0.0,0.375,0.0,0.0
201633408,0.1875,0.0,0.1875,0.375,0.0,0.1875,0.1875,0.0,0.0,0.0625,0.0,0.1875,0.375,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.0625,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.2,0.375,0.25,0.1875,0.1875,0.1875,0.0,0.5625,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.1875
201631363,0.0,0.17647058823529413,0.0,0.0,0.5625,0.1875,0.0,0.8823529411764706,0.1875,0.1875,0.5294117647058824,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.375,0.35294117647058826,0.0,0.0,0.375,0.1875,0.0,0.0,0.35294117647058826,0.375,0.0,0.0,0.9375,0.1875,0.17647058823529413,0.0,0.1875,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.23529411764705882,0.1875,0.0,0.0,0.0,0.4117647058823529,0.0,0.17647058823529413,0.0,0.5294117647058824,0.0,0.0
201630854,0.0,0.1875,0.0,0.0,0.5625,0.1875,0.0,0.9375,0.1875,0.1875,0.625,0.1875,0.375,0.25,0.0,0.1875,0.375,0.375,0.0,0.0,0.375,0.1875,0.0,0.0,0.375,0.375,0.0,0.9375,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.375,0.0,0.1875,0.0,0.625,0.0,0.0
201632649,0.1875,0.0,0.1875,0.75,0.0,0.1875,0.375,0.1875,0.1875,0.1875,0.1875,0.375,0.0,0.0,0.1875,0.4375,0.0,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.375,0.375,0.2,0.1875,0.0,0.1875,0.1875,0.1875,0.0625,0.1875,0.1875,0.1875,0.0,0.375,0.0,0.1875,0.0,0.1875,0.1875
201534098,0.0,0.16666666666666666,0.0,0.0,0.1875,0.1875,0.16666666666666666,0.16666666666666666,0.1875,0.1875,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1875,0.16666666666666666,0.0,0.0,0.1875,0.1875,0.0,0.0,0.17647058823529413,0.1875,0.0,0.17647058823529413,0.1875,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.1875,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
201629594,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.16666666666666666,0.3684210526315789,0.0,0.05263157894736842,0.3333333333333333,0.16666666666666666,0.0,0.0,0.17647058823529413,0.15789473684210525,0.058823529411764705,0.0,0.1875,0.0,0.0,0.1875,0.16666666666666666,0.0,0.1875,0.1875,0.2,0.15789473684210525,0.0,0.16666666666666666,0.375,0.0,0.0,0.1875,0.1875,0.15789473684210525,0.0,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105
201632154,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.5625,0.0,0.0,0.1875,0.375,0.0,0.375,0.1875,0.375,0.0,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.375,0.0,0.1875,0.0,0.1875,0.2,0.1875,0.0,0.1875,0.375,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.375
201630111,0.5625,0.0,0.375,0.375,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.375,0.5625,0.0,0.1875,0.1875,0.0,0.0,0.375,0.0,0.1875,0.1875,0.0,0.4,0.1875,0.0,0.375,0.1875,0.0,0.1875,0.375,0.375,0.1875,0.1875,0.1875,0.0,0.375,0.1875,0.1875,0.1875
201533088,0.4,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2
201613475,0.3684210526315789,0.0,0.16666666666666666,0.35294117647058826,0.0,0.1875,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.47368421052631576,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.0,0.17647058823529413,0.3157894736842105,0.17647058823529413,0.0,0.375,0.058823529411764705,0.0,0.1875,0.0,0.15789473684210525,0.1875,0.1875,0.2,0.0,0.15789473684210525,0.16666666666666666,0.1875,0.0,0.0,0.375,0.1875,0.3157894736842105,0.05555555555555555,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525
201613991,0.0,0.16666666666666666,0.0,0.17647058823529413,0.1875,0.375,0.0,0.15789473684210525,0.1875,0.25,0.3157894736842105,0.0,0.3157894736842105,0.631578947368421,0.16666666666666666,0.0,0.1875,0.15789473684210525,0.0,0.0,0.25,0.375,0.17647058823529413,0.0,0.17647058823529413,0.1875,0.25,0.17647058823529413,0.1875,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.15789473684210525,0.375,0.1875,0.1875,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0
201630890,0.3333333333333333,0.0,0.3333333333333333,0.17647058823529413,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.17647058823529413,0.3333333333333333,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.0,0.16666666666666666,0.1875,0.375,0.4,0.16666666666666666,0.16666666666666666,0.0,0.1875,0.0,0.1875,0.375,0.1875,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
201631924,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.1875,0.375,0.0,0.1875,0.1875,0.375,0.0,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.375,0.375,0.1875,0.2,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.375
201632187,0.0,0.16666666666666666,0.0,0.17647058823529413,0.1875,0.1875,0.0,0.15,0.375,0.5625,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.0,0.375,0.15,0.0,0.0,0.1875,0.1875,0.0,0.0,0.35294117647058826,0.1875,0.1875,0.23529411764705882,0.1875,0.1875,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.1875,0.1875,0.0,0.0,0.3333333333333333,0.0,0.15,0.0,0.15789473684210525,0.0,0.0
201632955,0.0,0.375,0.0,0.0,0.375,0.375,0.0,0.1875,0.1875,0.1875,0.375,0.0,0.1875,0.375,0.1875,0.0625,0.1875,0.1875,0.0,0.1875,0.375,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.1875,0.0625,0.1875,0.0,0.0,0.1875,0.0,0.0,0.375,0.1875,0.0,0.1875,0.0,0.0,0.1875,0.0,0.375,0.0,0.1875,0.0,0.375,0.0,0.0
201614014,0.375,0.0,0.375,0.375,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.1875,0.375,0.0,0.1875,0.5625,0.0,0.0,0.1875,0.0,0.1875,0.1875,0.375,0.4,0.375,0.1875,0.375,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.1875
201631689,0.5625,0.0,0.1875,0.1875,0.375,0.0,0.1875,0.0625,0.0625,0.0,0.0,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,1.0,0.625,0.0625,0.0,0.1875,0.0,0.0,0.1875,0.0,0.1875,0.1875,0.375,0.2,0.1875,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.4375,0.1875,0.375,0.0,0.375,0.1875
201511626,0.15789473684210525,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.16666666666666666,0.3157894736842105,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.17647058823529413,0.15789473684210525,0.0,0.0,0.1875,0.0,0.0,0.1875,0.16666666666666666,0.15789473684210525,0.1875,0.1875,0.2,0.3157894736842105,0.0,0.16666666666666666,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525
201629643,0.0,0.16666666666666666,0.0,0.0,0.375,0.1875,0.0,0.3333333333333333,0.1875,0.1875,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.0,0.1875,0.3888888888888889,0.0,0.0,0.375,0.1875,0.0,0.0,0.17647058823529413,0.375,0.0,0.4117647058823529,0.375,0.0,0.16666666666666666,0.0,0.0,0.1875,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.3333333333333333,0.375,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0
201632469,0.3157894736842105,0.0,0.16666666666666666,0.35294117647058826,0.1875,0.1875,0.3333333333333333,0.05,0.25,0.0,0.0,0.3,0.0,0.0,0.16666666666666666,0.15,0.0,0.15,0.16666666666666666,0.16666666666666666,0.0,0.0,0.4117647058823529,0.3684210526315789,0.23529411764705882,0.0,0.1875,0.0,0.0,0.375,0.0,0.15789473684210525,0.1875,0.1875,0.2,0.15789473684210525,0.0,0.16666666666666666,0.1875,0.0,0.0,0.1875,0.4375,0.15789473684210525,0.16666666666666666,0.0,0.15,0.15789473684210525,0.0,0.3157894736842105,0.15789473684210525
201630945,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.0,0.375,0.1875,0.0,0.15,0.375,0.375,0.15789473684210525,0.05,0.15789473684210525,0.15789473684210525,0.0,0.2,0.1875,0.35,0.16666666666666666,0.0,0.1875,0.375,0.17647058823529413,0.3157894736842105,0.23529411764705882,0.1875,0.0,0.17647058823529413,0.1875,0.0,0.16666666666666666,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15,0.1875,0.0,0.1875,0.0,0.16666666666666666,0.15,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0
201425895,0.3157894736842105,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.3333333333333333,0.15789473684210525,0.1875,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.35294117647058826,0.3157894736842105,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.3157894736842105,0.1875,0.375,0.2,0.15789473684210525,0.0,0.16666666666666666,0.1875,0.0,0.0,0.1875,0.375,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105
