,201815456,201614086,201815400,201713933,201814607,201715952,201617235,201812024,201816985,201813819
201815456,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
201614086,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
201815400,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
201713933,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.631578947368421,0.3157894736842105
201814607,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.5
201715952,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201617235,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3
201812024,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.0,0.5,0.5
201816985,0.3333333333333333,0.3333333333333333,0.0,0.631578947368421,0.5,0.0,0.0,0.5,0.0,0.3157894736842105
201813819,0.3333333333333333,0.3333333333333333,0.0,0.3157894736842105,0.5,0.0,0.3,0.5,0.3157894736842105,0.0
